V1,V2,V3,V4,tst_cat
3.6216,8.6661,-2.8073,-0.44699,1
0.329239999999999,-4.4552,4.5718,-0.988800000000001,1
2.0922,-6.81,8.4636,-0.602160000000002,1
3.2032,5.7588,-0.75345,-0.612510000000001,1
1.2247,8.7779,-2.2135,-0.80647,1
3.9899,-2.7066,2.3946,0.862909999999997,1
1.8993,7.6625,0.153940000000001,-3.1108,1
-1.5768,10.843,2.5462,-2.9362,1
1.4479,-4.8794,8.3428,-2.1086,1
0.7057,-5.4981,8.3368,-2.8715,1
4.8906,-3.3584,3.4202,1.0905,1
4.2969,7.617,-2.3874,-0.961640000000001,1
-0.965109999999996,9.4111,1.7305,-4.8629,1
-1.6162,0.809079999999998,8.1628,0.608169999999999,1
2.4391,6.4417,-0.80743,-0.69139,1
-0.00689199999999823,9.2931,-0.412429999999999,-1.9638,1
0.964409999999999,5.8395,2.3235,0.0663649999999996,1
-0.786899999999994,9.5663,-3.7867,-7.5034,1
2.0843,6.6258,0.48382,-2.2134,1
1.6349,3.286,2.8753,0.0870539999999991,1
2.5635,6.7769,-0.619790000000001,0.385759999999999,1
3.1377,-4.1096,4.5701,0.989629999999997,1
1.7939,-1.1174,1.5454,-0.260790000000001,1
5.4021,3.1039,-1.1536,1.5651,1
3.9529,-2.3548,2.3792,0.482739999999998,1
4.1373,0.492480000000002,1.093,1.8276,1
4.7181,10.0153,-3.9486,-3.8582,1
0.0491750000000003,6.1437,1.7828,-0.72113,1
2.8033,9.0862,-3.3668,-1.0224,1
5.0185,8.5978,-2.9375,-1.281,1
1.8664,7.7763,-0.238489999999999,-2.9634,1
4.0296,2.6756,0.806849999999999,0.716789999999998,1
4.11969999999999,-2.7956,2.0707,0.674119999999998,1
1.4806,7.6377,-2.7876,-1.0341,1
2.4486,-6.3175,7.9632,0.206019999999997,1
2.9543,1.076,0.645769999999998,0.893939999999999,1
2.1616,-6.8804,8.1517,-0.081048000000002,1
-2.74189999999999,11.4038,2.5394,-5.5793,1
3.3669,-5.1856,3.6935,-1.1427,1
3.3397,-4.6145,3.9823,-0.237510000000002,1
2.3136,10.6651,-3.5288,-4.7672,1
-1.8584,7.886,-1.6643,-1.8384,1
2.9163,10.8306,-3.3437,-4.122,1
3.9922,-4.4676,3.7304,-0.109500000000002,1
2.8969,0.707680000000002,2.29,1.8663,1
3.4642,10.6878,-3.4071,-4.109,1
2.994,7.2011,-1.2153,0.321099999999999,1
4.66889999999999,1.3098,0.0554039999999978,1.909,1
3.2697,-4.3414,3.6884,-0.298290000000002,1
2.0139,6.1416,0.379289999999999,0.569379999999999,1
-1.0401,9.3987,0.859980000000003,-5.3336,1
5.438,9.4669,-4.9417,-3.9202,1
5.2418,10.5388,-4.1174,-4.2797,1
-0.206199999999995,9.2207,-3.7044,-6.8103,1
3.8481,10.1539,-3.8561,-4.2228,1
0.519499999999999,-3.2633,3.0895,-0.984900000000001,1
3.6277,0.982900000000001,0.688609999999999,0.634029999999998,1
5.06909999999999,0.213130000000002,0.202779999999998,1.2095,1
1.9358,8.1654,-0.023425,-2.2586,1
1.3566,4.2358,2.1341,0.321099999999999,1
5.0452,3.8964,-1.4304,0.862909999999999,1
2.4008,9.3593,-3.3565,-3.3526,1
1.0235,6.901,-2.0062,-2.7125,1
-1.80299999999999,11.8818,2.0458,-5.2728,1
4.0552,-2.4583,2.2806,1.0323,1
-1.11929999999999,10.7271,2.0938,-5.6504,1
3.583,-3.7971,3.4391,-0.125010000000002,1
0.190810000000005,9.1297,-3.725,-5.8224,1
2.3925,9.798,-3.0361,-2.8224,1
-0.117830000000001,-1.5789,8.03,-0.028031000000001,1
-0.695719999999996,8.6165,1.8419,-4.3289,1
2.9421,7.4101,-0.97709,-0.88406,1
-1.75589999999999,11.9459,3.0946,-4.8978,1
3.2585,-4.4614,3.8024,-0.150870000000002,1
1.8314,6.3672,-0.0362780000000005,0.0495539999999997,1
3.9663,10.1684,-4.1131,-4.6056,1
4.8272,3.0687,0.686039999999999,0.807309999999998,1
-1.8584,7.886,-1.6643,-1.8384,1
0.680869999999998,2.3259,4.9085,0.549979999999999,1
4.1962,0.744930000000002,0.832559999999999,0.752999999999998,1
6.09189999999999,2.9673,-1.3267,1.4551,1
1.3234,3.2964,0.236199999999999,-0.11984,1
1.3264,1.0326,5.6566,-0.413370000000001,1
-0.167349999999997,7.6274,1.2061,-3.6241,1
-1.29999999999999,10.2678,-2.953,-5.8638,1
4.6464,10.5326,-4.5852,-4.206,1
-2.64789999999999,10.1374,-1.331,-5.4707,1
3.1219,-3.137,1.9259,-0.374580000000002,1
-1.3389,1.552,7.0806,1.031,1
0.469009999999998,-0.63321,7.3848,0.365069999999999,1
2.3952,9.5083,-3.1783,-3.0086,1
3.2704,6.9321,-1.0456,0.234469999999999,1
2.4287,9.3821,-3.2477,-1.4543,1
4.21339999999999,-2.806,2.0116,0.674119999999998,1
2.0597,-0.993259999999999,5.2119,-0.293120000000001,1
1.0135,8.4551,-1.672,-2.0815,1
0.574610000000002,10.1105,-1.6917,-4.3922,1
4.0102,10.6568,-4.1388,-5.0646,1
3.0934,-2.9177,2.2232,0.222829999999998,1
3.0329,2.2948,2.1135,0.350839999999999,1
2.483,6.6155,-0.79287,-0.90863,1
0.929699999999998,-3.7971,4.6429,-0.295700000000001,1
5.3915,9.9946,-3.8081,-3.3642,1
4.40719999999999,-0.070364999999998,2.0416,1.1319,1
2.6946,6.7976,-0.403010000000001,0.449119999999999,1
0.895660000000001,7.7763,-2.7473,-1.9353,1
4.068,-2.9363,2.1992,0.500839999999998,1
2.877,-4.0599,3.6259,-0.325440000000002,1
0.322299999999998,-0.898079999999998,8.0883,0.692219999999998,1
-1.29999999999999,10.2678,-2.953,-5.8638,1
0.896060000000002,10.5471,-1.4175,-4.0327,1
0.441249999999998,2.9487,4.3225,0.715499999999999,1
2.5678,3.5136,0.614059999999999,-0.406910000000001,1
0.0519790000000026,7.0521,-2.0541,-3.1508,1
2.3729,10.4726,-3.0087,-3.2013,1
4.2478,7.6956,-2.7696,-1.0767,1
2.1274,5.1939,-1.7971,-1.1763,1
1.1811,8.3847,-2.0567,-0.90345,1
0.329199999999999,-4.4552,4.5718,-0.988800000000001,1
2.9499,2.2493,1.3458,-0.0370830000000011,1
3.7352,9.5911,-3.9032,-3.3487,1
4.4549,2.4976,1.0313,0.968939999999998,1
-0.161080000000001,-6.4624,8.3573,-1.5216,1
3.5594,1.3078,1.291,1.6556,1
3.0009,5.8126,-2.2306,-0.66553,1
3.9294,1.4112,1.8076,0.897819999999998,1
1.0191,2.33,4.9334,0.829289999999999,1
4.9923,7.8653,-2.3515,-0.719840000000001,1
4.0329,0.231750000000001,0.890819999999998,1.1823,1
2.7206,9.0821,-3.3111,-0.96811,1
-2.32419999999999,11.5176,1.8231,-5.375,1
3.5189,6.332,-1.7791,-0.0202730000000009,1
3.2294,7.7391,-0.378159999999999,-2.5405,1
3.4985,3.1639,0.226769999999999,-0.165100000000001,1
4.1529,-3.9358,2.8633,-0.0176860000000028,1
0.743070000000003,11.17,-1.3824,-4.0728,1
1.9105,8.871,-2.3386,-0.75604,1
3.2303,7.8384,-3.5348,-1.2151,1
4.2772,2.4955,0.485539999999999,0.361189999999998,1
0.862019999999998,2.6963,4.2908,0.547389999999999,1
-2.4953,11.1472,1.9353,-3.4638,1
