V1,V2,V3,V4,tst_cat
3.4566,9.5228,-4.0112,-3.5944,1
2.0922,-6.81,8.4636,-0.60216,1
1.2247,8.7779,-2.2135,-0.80647,1
3.404,8.7261,-2.9915,-0.572419999999999,1
5.7867,7.8902,-2.6196,-0.48708,1
0.7057,-5.4981,8.3368,-2.8715,1
6.5633,9.81869999999999,-4.4113,-3.2258,1
4.2969,7.617,-2.3874,-0.96164,1
-0.965110000000001,9.4111,1.7305,-4.8629,1
2.4391,6.4417,-0.807429999999999,-0.69139,1
3.6289,0.81322,1.6277,0.776270000000001,1
3.4805,9.70079999999999,-3.7541,-3.4379,1
4.1711,8.722,-3.0224,-0.59699,1
-0.00689200000000062,9.2931,-0.412429999999999,-1.9638,1
2.8561,6.9176,-0.793719999999999,0.48403,1
-0.786900000000002,9.5663,-3.7867,-7.5034,1
2.0843,6.6258,0.483820000000001,-2.2134,1
3.9102,6.065,-2.4534,-0.68234,1
3.1452,5.825,-0.514389999999999,-1.4944,1
3.1377,-4.1096,4.5701,0.98963,1
2.888,0.446960000000001,4.5907,-0.24398,1
2.5367,2.599,2.0938,0.200850000000001,1
3.9529,-2.3548,2.3792,0.48274,1
0.0491749999999997,6.1437,1.7828,-0.72113,1
2.8033,9.0862,-3.3668,-1.0224,1
4.4682,2.2907,0.95766,0.83058,1
1.8664,7.7763,-0.238489999999999,-2.9634,1
3.245,6.63,-0.634349999999999,0.86937,1
4.0296,2.6756,0.80685,0.716790000000001,1
2.4486,-6.3175,7.9632,0.20602,1
2.9543,1.076,0.64577,0.893940000000001,1
2.1616,-6.8804,8.1517,-0.0810479999999998,1
3.3397,-4.6145,3.9823,-0.23751,1
3.5438,1.2395,1.997,2.1547,1
2.3136,10.6651,-3.5288,-4.7672,1
-1.8584,7.886,-1.6643,-1.8384,1
3.106,9.54139999999999,-4.2536,-4.003,1
1.518,5.6946,0.0948180000000005,-0.0267379999999999,1
3.2351,9.647,-3.2074,-2.5948,1
2.108,6.7955,-0.170799999999999,0.4905,1
0.929700000000001,-3.7971,4.6429,-0.2957,1
-1.5075,1.9224,7.1466,0.89136,1
2.0139,6.1416,0.379290000000001,0.56938,1
2.0911,0.943580000000001,4.5512,1.234,1
5.0691,0.213129999999998,0.202779999999999,1.2095,1
3.9479,-3.7723,2.883,0.019813000000001,1
2.2634,-4.4862,3.6558,-0.61251,1
5.0452,3.8964,-1.4304,0.862910000000001,1
3.5499,8.6165,-3.2794,-1.2009,1
4.1927,-3.2674,2.5839,0.21766,1
4.0552,-2.4583,2.2806,1.0323,1
-1.1193,10.7271,2.0938,-5.6504,1
3.6582,5.6864,-1.7157,-0.23751,1
2.3925,9.798,-3.0361,-2.8224,1
-0.695720000000001,8.6165,1.8419,-4.3289,1
-1.7559,11.9459,3.0946,-4.8978,1
1.8314,6.3672,-0.0362779999999994,0.0495540000000001,1
4.5645,-3.6275,2.8684,0.277140000000001,1
3.9663,10.1684,-4.1131,-4.6056,1
1.4578,-0.0848499999999985,4.1785,0.59136,1
4.8272,3.0687,0.68604,0.80731,1
4.0215,-2.1914,2.4648,1.1409,1
5.8862,5.8747,-2.8167,-0.300869999999999,1
4.0026,-3.5943,3.5573,0.26809,1
4.8077,2.2327,-0.26334,1.5534,1
2.5605,9.2683,-3.5913,-1.356,1
4.2899,9.18139999999999,-4.6067,-4.3263,1
0.68087,2.3259,4.9085,0.54998,1
4.1962,0.744929999999999,0.832559999999999,0.753000000000001,1
1.3234,3.2964,0.2362,-0.11984,1
1.3264,1.0326,5.6566,-0.41337,1
4.6464,10.5326,-4.5852,-4.206,1
0.5706,-0.0247999999999993,1.2421,-0.5621,1
5.4944,1.5478,0.0416939999999997,1.9284,1
-1.3389,1.552,7.0806,1.031,1
0.469010000000001,-0.633209999999998,7.3848,0.36507,1
-1.3274,9.498,2.4408,-5.2689,1
3.9994,0.904269999999999,1.1693,1.6892,1
2.7744,6.8576,-1.0671,0.0754160000000002,1
4.2134,-2.806,2.0116,0.67412,1
1.6472,0.482130000000001,4.7449,1.225,1
0.5734,9.1938,-0.9094,-1.872,1
5.2868,3.257,-1.3721,1.1668,1
1.594,4.7055,1.3758,0.081882,1
0.929700000000001,-3.7971,4.6429,-0.2957,1
4.9342,2.4107,-0.17594,1.6245,1
5.3915,9.9946,-3.8081,-3.3642,1
3.4312,6.2637,-1.9513,-0.36165,1
4.052,-0.165550000000001,0.453829999999999,0.512480000000001,1
1.9265,7.7557,-0.16823,-3.0771,1
4.068,-2.9363,2.1992,0.500840000000001,1
2.877,-4.0599,3.6259,-0.325439999999999,1
1.3419,-4.4221,8.09,-1.7349,1
0.44125,2.9487,4.3225,0.7155,1
-2.2153,11.9625,0.0785380000000031,-7.7853,1
2.5068,1.1588,3.9249,0.12585,1
2.1464,6.0795,-0.5778,-2.2302,1
1.2706,8.035,-0.196509999999999,-2.1888,1
2.2928,9.0386,-3.2417,-1.2991,1
0.3292,-4.4552,4.5718,-0.9888,1
2.9719,6.8369,-0.270199999999999,0.712910000000001,1
1.6849,8.7489,-1.2641,-1.3858,1
1.0284,9.767,-1.3687,-1.7853,1
1.6032,-4.7863,8.5193,-2.1203,1
4.0215,-2.7004,2.4957,0.366360000000001,1
1.5902,2.2948,3.2403,0.18404,1
5.7353,5.2808,-2.2598,0.0754159999999999,1
1.5799,-4.7076,7.9186,-1.5487,1
2.9499,2.2493,1.3458,-0.0370829999999998,1
0.5195,-3.2633,3.0895,-0.9849,1
3.5152,6.8224,-0.67377,-0.46898,1
1.6988,2.9094,2.9044,0.11033,1
2.0421,1.2436,4.2171,0.904290000000001,1
3.0009,5.8126,-2.2306,-0.66553,1
1.0191,2.33,4.9334,0.829290000000001,1
0.96414,5.616,2.2138,-0.12501,1
