V1,V2,V3,V4,Class
1.76524234004168,8.11441318877413,-3.04580085659332,-2.47388735877686,1
2.25071397867306,10.5676396524566,-4.76638068891139,-2.98165803969992,1
2.26323896590709,10.6309319803595,-4.81077100694454,-2.99475833390929,2
-0.908510346733526,-5.39682068480664,6.43035507795514,0.322678113536124,1
0.0112902695145806,-0.748806190174835,3.1704522038515,-0.639371464771759,2
1.66933591103571,7.62977068661266,-2.70589497042759,-2.37357568475497,1
-0.195690081661181,-1.79473685751135,3.90401970724492,-0.422883939052438,1
0.0679341409207372,-0.46256857446002,2.96969834922756,-0.698617144365128,2
1.51572228681682,6.85351729068137,-2.16146666037139,-2.21290616595758,2
1.62860078810981,7.42392450815227,-2.56152396006149,-2.33096948604091,2
2.21845863957277,10.4046442369078,-4.65206322621266,-2.9479211245126,1
1.72902236174668,7.93138332215245,-2.91743215444406,-2.43600369765564,1
1.38791510954176,6.20767122143691,-1.70850003133222,-2.07922845490783,1
1.10765454277472,4.79143475279818,-0.715217127447577,-1.78609475254702,1
1.44503973536908,6.49633822617198,-1.91095774730569,-2.13897697128994,2
0.387429853055794,1.1519342588104,1.83736056660977,-1.03278816980375,2
-0.0615974352834139,-1.11712852264231,3.4287764908334,-0.563135828019559,1
1.07034030004805,4.60287525633123,-0.582970198101277,-1.74706656443111,1
-0.411967370781128,-2.88764760026522,4.67053686754141,-0.196672441560581,2
0.228707693856839,0.349865980594553,2.39989424381818,-0.866775467020041,1
1.414476191098,6.34189193175787,-1.8026362436536,-2.10700955970292,2
0.250667394212936,0.460834601130225,2.32206597425548,-0.889743836571179,2
0.609544856608499,2.27434463531062,1.0501537245264,-1.26510552394444,2
1.86024111791344,8.59446907123413,-3.38248989935967,-2.57324969076146,1
1.04279240187472,4.4636678805756,-0.485336568764213,-1.71825331582835,2
1.78259973933944,8.20212507121902,-3.10731792329037,-2.49204203097423,1
0.390026097505296,1.16505382148489,1.82815911077977,-1.03550366687312,2
-0.625624195738416,-3.96731639123569,5.4277667339348,0.0267982266709725,2
1.53654835541099,6.95875734703918,-2.23527717937641,-2.23468883293443,1
0.424004062103301,1.33675415431768,1.70773642080481,-1.07104233246633,2
-0.212171591718935,-1.87802262215276,3.96243249916715,-0.405645388087321,2
0.40369690502121,1.23413630562855,1.77970784435833,-1.04980241202885,1
