V1,V2,V3,V4,tst_cat
4.5459,8.16740000000001,-2.4586,-1.4621,1
3.4566,9.52280000000001,-4.0112,-3.5944,1
4.3684,9.67180000000001,-3.9606,-3.1625,1
2.0922,-6.81000000000001,8.4636,-0.602160000000001,1
3.9899,-2.7066,2.3946,0.86291,1
3.404,8.72610000000001,-2.9915,-0.572419999999999,1
4.6765,-3.3895,3.4896,1.4771,1
0.80355,2.8473,4.3439,0.6017,1
0.935840000000001,8.88550000000001,-1.6831,-1.6599,1
4.2969,7.61700000000001,-2.3874,-0.96164,1
3.4805,9.70080000000001,-3.7541,-3.4379,1
4.1711,8.72200000000001,-3.0224,-0.59699,1
-0.00689199999999901,9.29310000000001,-0.412430000000001,-1.9638,1
2.8561,6.91760000000001,-0.793720000000002,0.484030000000001,1
3.9102,6.06500000000001,-2.4534,-0.682339999999999,1
1.6349,3.286,2.8753,0.087054,1
4.3239,-4.8835,3.4356,-0.5776,1
2.5635,6.77690000000001,-0.619790000000002,0.38576,1
3.1377,-4.10960000000001,4.5701,0.98963,1
1.7939,-1.1174,1.5454,-0.26079,1
1.0009,7.78460000000001,-0.28219,-2.6608,1
1.1317,3.9647,3.3979,0.84351,1
4.4682,2.2907,0.957659999999998,0.83058,1
5.0185,8.59780000000001,-2.9375,-1.281,1
3.245,6.63000000000001,-0.634350000000002,0.869370000000001,1
4.3064,8.20680000000001,-2.7824,-1.4336,1
3.2718,1.7837,2.1161,0.61334,1
-0.644720000000001,-4.60620000000001,8.347,-2.7099,1
-2.7419,11.4038,2.5394,-5.5793,1
5.1129,-0.498709999999999,0.628629999999999,1.1189,1
3.3397,-4.61450000000001,3.9823,-0.23751,1
4.2027,0.227610000000001,0.961079999999999,0.97282,1
3.5438,1.2395,1.997,2.1547,1
2.3136,10.6651,-3.5288,-4.7672,1
2.9163,10.8306,-3.3437,-4.122,1
3.9922,-4.4676,3.7304,-0.1095,1
1.7819,6.91760000000001,-1.2744,-1.5759,1
-1.4572,9.1214,1.7425,-5.1241,1
-0.91718,9.98840000000001,1.1804,-5.2263,1
3.7818,-2.8846,2.2558,-0.15734,1
-0.206199999999999,9.22070000000001,-3.7044,-6.8103,1
2.0911,0.94358,4.5512,1.234,1
3.8481,10.1539,-3.8561,-4.2228,1
3.8584,0.784250000000001,1.1033,1.7008,1
-1.7599,11.9211,2.6756,-3.3241,1
2.486,-0.995330000000003,5.3404,-0.15475,1
1.3566,4.2358,2.1341,0.3211,1
5.0452,3.8964,-1.4304,0.862910000000001,1
2.4008,9.35930000000001,-3.3565,-3.3526,1
1.0235,6.90100000000001,-2.0062,-2.7125,1
-1.803,11.8818,2.0458,-5.2728,1
0.117390000000001,6.2761,-1.5495,-2.4746,1
0.5706,-0.0248000000000008,1.2421,-0.5621,1
-1.1193,10.7271,2.0938,-5.6504,1
1.8799,2.4707,2.4931,0.37671,1
3.6582,5.68640000000001,-1.7157,-0.23751,1
-0.131440000000001,-1.7775,8.3316,0.35214,1
1.6426,3.0149,0.228489999999999,-0.147,1
-0.695719999999999,8.61650000000001,1.8419,-4.3289,1
2.9421,7.41010000000001,-0.977090000000002,-0.88406,1
-1.7559,11.9459,3.0946,-4.8978,1
1.8314,6.36720000000001,-0.0362780000000014,0.0495540000000003,1
4.5645,-3.6275,2.8684,0.27714,1
-1.8584,7.88600000000001,-1.6643,-1.8384,1
5.8862,5.87470000000001,-2.8167,-0.300869999999999,1
-2.0897,10.8265,2.3603,-3.4198,1
-0.786889999999998,9.56630000000001,-3.7867,-7.5034,1
0.83292,7.54040000000001,0.650049999999999,-0.92544,1
2.5605,9.26830000000001,-3.5913,-1.356,1
2.1059,7.60460000000001,-0.477550000000001,-1.8461,1
4.2899,9.18140000000001,-4.6067,-4.3263,1
4.1962,0.744930000000001,0.832559999999999,0.753,1
1.3234,3.2964,0.236199999999999,-0.11984,1
-0.167349999999999,7.6274,1.2061,-3.6241,1
-1.3,10.2678,-2.953,-5.8638,1
2.4196,6.46650000000001,-0.756880000000001,0.228,1
4.6464,10.5326,-4.5852,-4.206,1
2.7296,2.8701,0.511239999999999,0.509900000000001,1
2.0466,2.03,2.1761,-0.083634,1
1.6406,3.5488,1.3964,-0.36424,1
1.6472,0.482129999999999,4.7449,1.225,1
2.0597,-0.993260000000004,5.2119,-0.293120000000001,1
0.574610000000001,10.1105,-1.6917,-4.3922,1
4.0102,10.6568,-4.1388,-5.0646,1
4.1425,-3.6792,3.8281,1.6297,1
3.0329,2.2948,2.1135,0.35084,1
3.7731,7.20730000000001,-1.6814,-0.94742,1
1.8114,7.60670000000001,-0.978800000000001,-2.4668,1
-0.0161029999999991,9.74840000000001,0.15394,-1.6134,1
5.3915,9.99460000000001,-3.8081,-3.3642,1
4.4072,-0.0703649999999998,2.0416,1.1319,1
4.052,-0.16555,0.453829999999999,0.51248,1
2.877,-4.0599,3.6259,-0.325440000000001,1
0.322299999999999,-0.898080000000005,8.0883,0.692219999999999,1
-1.3,10.2678,-2.953,-5.8638,1
1.7747,-6.43340000000001,8.15,-0.898280000000001,1
1.3419,-4.42210000000001,8.09,-1.7349,1
0.44125,2.9487,4.3225,0.7155,1
3.2422,6.22650000000001,0.122239999999998,-1.4466,1
2.5678,3.5136,0.614059999999999,-0.40691,1
-2.2153,11.9625,0.0785380000000016,-7.7853,1
4.1349,6.11890000000001,-2.4294,-0.196129999999999,1
1.934,-9.00000000192414e-06,4.816,-0.33967,1
0.329199999999999,-4.45520000000001,4.5718,-0.9888,1
2.9719,6.83690000000001,-0.270200000000002,0.712910000000001,1
4.616,10.1788,-4.2185,-4.4245,1
4.0215,-2.7004,2.4957,0.36636,1
5.0297,-4.9704,3.5025,-0.23751,1
1.5902,2.2948,3.2403,0.18404,1
2.1274,5.19390000000001,-1.7971,-1.1763,1
1.1811,8.38470000000001,-2.0567,-0.903449999999999,1
5.7353,5.28080000000001,-2.2598,0.0754160000000008,1
1.5799,-4.70760000000001,7.9186,-1.5487,1
0.5195,-3.2633,3.0895,-0.9849,1
3.7352,9.59110000000001,-3.9032,-3.3487,1
-1.7344,2.0175,7.7618,0.93532,1
3.884,10.0277,-3.9298,-4.0819,1
4.2164,9.46070000000001,-4.9288,-5.2366,1
1.6988,2.9094,2.9044,0.11033,1
1.0607,2.4542,2.5188,-0.17027,1
1.8205,6.75620000000001,0.00999099999999853,0.394810000000001,1
4.9923,7.86530000000001,-2.3515,-0.719839999999999,1
3.5982,7.13070000000001,-1.3035,0.212480000000001,1
-1.8584,7.88600000000001,-1.6643,-1.8384,1
4.0972,0.469720000000001,1.6671,0.91593,1
3.3299,0.912540000000001,1.5806,0.39352,1
0.88872,5.3449,2.045,-0.19355,1
-0.216609999999999,8.03290000000001,1.8848,-3.8853,1
3.2051,8.68890000000001,-2.9033,-0.7819,1
2.6917,10.8161,-3.3,-4.2888,1
-2.3242,11.5176,1.8231,-5.375,1
1.7452,4.8028,2.0878,0.62627,1
5.7823,5.57880000000001,-2.4089,-0.0564789999999997,1
3.8999,1.734,1.6011,0.96765,1
3.5189,6.33200000000001,-1.7791,-0.0202729999999995,1
0.743070000000001,11.17,-1.3824,-4.0728,1
2.8523,9.00960000000001,-3.761,-3.3371,1
4.2772,2.4955,0.485539999999999,0.36119,1
1.5099,0.0393069999999982,6.2332,-0.303460000000001,1
5.4188,10.1457,-4.084,-3.6991,1
3.8117,10.1457,-4.0463,-4.5629,1
-2.4953,11.1472,1.9353,-3.4638,1
3.7982,10.423,-4.1602,-4.9728,1
1.2616,4.4303,-1.3335,-1.7517,1
2.6799,3.1349,0.340729999999999,0.58489,1
-0.398159999999999,5.97810000000001,1.3912,-1.1621,1
1.9647,6.93830000000001,0.577219999999998,0.66377,1
0.3798,0.709799999999999,0.7572,-0.4444,1
-0.0620249999999996,6.1975,1.099,-1.131,1
4.223,1.1319,0.722019999999998,0.961180000000001,1
1.9818,9.26210000000001,-3.521,-1.872,1
4.3483,11.1079,-4.0857,-4.2539,1
1.9572,-5.11530000000001,8.6127,-1.4297,1
-2.484,12.1611,2.8204,-3.7418,1
-0.121959999999999,8.80680000000001,0.94566,-4.2267,1
3.4246,-0.14693,0.803419999999999,0.29136,1
2.5503,-4.95180000000001,6.3729,-0.415960000000001,1
2.229,9.63250000000001,-3.1123,-2.7164,1
5.6272,10.0857,-4.2931,-3.8142,1
0.3798,0.709799999999999,0.7572,-0.4444,1
0.5415,6.0319,1.6825,-0.46122,1
4.0524,5.68020000000001,-1.9693,0.0262790000000006,1
4.7285,2.1065,-0.283050000000002,1.5625,1
3.4359,0.662160000000001,2.1041,1.8922,1
3.359,9.80220000000001,-3.8209,-3.7133,1
1.3349,6.11890000000001,0.464969999999999,0.498260000000001,1
3.9364,10.5885,-3.725,-4.3133,1
3.6922,-3.9585,4.3439,1.3517,1
0.771240000000001,9.08620000000001,-1.2281,-1.4996,1
3.5761,9.77530000000001,-3.9795,-3.4638,1
1.602,6.12510000000001,0.529239999999999,0.478860000000001,1
0.64215,3.1287,4.2933,0.64696,1
0.774450000000001,9.05520000000001,-2.4089,-1.3884,1
4.9362,7.60460000000001,-2.3429,-0.853019999999999,1
-1.9458,11.2217,1.9079,-3.4405,1
2.9742,8.96000000000001,-2.9024,-1.0379,1
0.1848,6.5079,2.0133,-0.87242,1
0.39559,6.8866,1.0588,-0.67587,1
3.8384,6.18510000000001,-2.0439,-0.0332039999999996,1
3.4893,6.69000000000001,-1.2042,-0.387509999999999,1
-1.7781,0.854599999999997,7.1303,0.0275719999999995,1
2.0962,2.4769,1.9379,-0.0409619999999997,1
