V1,V2,V3,V4,tst_cat
3.42403593030296,10.1523846232012,-3.65685665864588,-3.51681401994664,1
2.06075107060292,-6.20197518772231,8.80580903063551,-0.527230913076837,1
1.32666200220163,6.8065951436298,-3.32299143910498,-1.0494009954995,1
3.47165004290688,7.41817297584973,-3.72762857573982,-0.733600556620033,1
5.82653676930981,7.12000703490659,-3.05308064530388,-0.581993652311175,1
0.650554547930536,-4.43193324058022,8.93686086243436,-2.74011243130541,1
6.51616316141527,10.7300304643848,-3.89838422993882,-3.11349346545939,1
4.33199974625315,6.93839131488061,-2.76933510466392,-1.04526739172378,1
-0.828387390875939,6.76774328355491,0.24276377395698,-5.18865036606398,1
2.50983457826026,5.07413743132844,-1.57712270251551,-0.859919659500238,1
3.64312965237333,0.538107877618029,1.47286116642718,0.742366942566614,1
3.46590649536689,9.9829467402908,-3.59530193692394,-3.40313004127226,1
4.23144969953748,7.55521577440718,-3.67909046844516,-0.740777021342957,1
0.140494610632093,6.44356845854953,-2.01620571256042,-2.31495803212012,1
2.97428517910777,4.63264077503877,-2.0797426517508,0.20244624728826,1
-0.8996876005101,11.7469039487556,-2.55941067161189,-7.23467632372563,1
2.15724618967261,5.21547875433687,-0.30993817666898,-2.38719896522646,1
3.90792080264686,6.10906536468346,-2.4285990947928,-0.676909666444533,1
3.17717694043636,5.20676676984623,-0.862344540876457,-1.57058710701533,1
3.10632711812692,-3.50304546929906,4.91148152553542,1.06437789883044,1
2.95824671984284,-0.911170450365494,3.82631589015568,-0.411347305599289,1
2.60937811789879,1.19386157909681,1.30295882507378,0.0276897329304291,1
3.8843915468823,-1.0302767127242,3.12466929835784,0.645965773882918,1
0.208151288900395,3.07009685774972,0.0529121226820248,-1.09990118229806,1
2.86061213392374,7.97814321910827,-3.99043743916569,-1.15894982687338,1
4.50145209827199,1.64781322460661,0.595829930283566,0.751354747835121,1
1.93001481683641,6.54638890901606,-0.930709583337084,-3.1149663722651,1
3.36848467057378,4.24258188802534,-1.97803864777079,0.575159869719357,1
4.06934447046127,1.90719151505058,0.374373697295192,0.62209625560232,1
2.43828308941395,-6.11803573388249,8.0754626441819,0.230600699721771,1
2.95406283645459,1.08058525370942,0.648350676307011,0.89450505732467,1
2.13361854081255,-6.33941428773961,8.45617802859686,-0.0143803827586908,1
3.23605987924261,-2.61075086843804,5.11005175305739,0.00941922035301546,1
3.62486502437303,-0.327788526879966,1.11489736754231,1.96155739151936,1
2.30290218423407,10.8719285804179,-3.41239256631748,-4.74171176931041,1
-1.77540107846202,6.28132204577772,-2.56744618105713,-2.03615024223961,1
3.05648935970086,10.4986248833511,-3.71485389487862,-3.8850377309588,1
1.62131700711753,3.69709785725411,-1.02941781761533,-0.272897381427768,1
3.26336812553291,9.10047196072796,-3.51499736569598,-2.66215061815513,1
2.24754205196507,4.09763296358543,-1.68921576967301,0.158032130931656,1
0.886649975714169,-2.96478286117318,5.11134542444291,-0.193130562070039,1
-1.2472018660709,-3.11013137873682,4.31418650307553,0.271183037635017,1
2.15410961629275,3.43082646143104,-1.1463898179519,0.235321616198914,1
2.22559335227648,-1.65667688753978,3.08772125551433,0.913560981040953,1
5.02364199680777,1.09200233007192,0.697427655906718,1.3178066017777,1
3.83860713958903,-1.6592623796844,4.07226159121005,0.280210234335615,1
2.14966184123149,-2.28721822351827,4.89343275267668,-0.341521557842149,1
5.04875523058498,3.82766416541108,-1.46908595960168,0.854439435607479,1
3.58511633587625,7.93563720368951,-3.6626037653996,-1.2848051739622,1
4.09346014078423,-1.34872429539119,3.66377065613074,0.454105315626916,1
3.9964714940417,-1.32285947801002,2.91964957910995,1.17222442388916,1
-0.954563177224513,7.54212430564154,0.301229330258518,-6.0428960229119,1
3.68296212713515,5.20765595396763,-1.98514712223427,-0.296507352599359,1
2.4297441224795,9.07793254418552,-3.44136896447428,-2.91113650531653,1
-0.565038954851259,6.08994919308451,0.419904573124176,-4.64025595325129,1
-1.49588039302537,6.91875358356408,0.265217272037241,-5.51731335407109,1
1.95087596499092,4.05728508149561,-1.33634623595032,-0.23510513268467,1
4.46252106763244,-1.65586782053294,3.97807566336264,0.520111332703315,1
3.91555596186036,11.1494710525153,-3.56093277411306,-4.48469908167014,1
1.53476378393446,-1.57284629036912,3.3410246900551,0.407988859331005,1
4.87202487332504,2.2020684258466,0.198281696521896,0.700511870649251,1
3.98008209808658,-1.39063785901014,2.91548561431109,1.23958080192689,1
5.86435999301494,6.2969485916634,-2.57904969638978,-0.248834785664896,1
3.92690343809709,-2.13080382625227,4.38098613392747,0.448441903080525,1
4.82054631317428,1.98433297110592,-0.403126137807884,1.5227928367378,1
2.60784131175962,8.35301630839377,-4.10644072869448,-1.46879370496544,1
4.20028401714966,10.9140103684383,-3.63155079115243,-4.11278418571216,1
0.857269785059248,-1.08456414783324,2.98901973129981,0.129696223053379,1
4.17874936043733,1.08231578856701,1.02244775017784,0.794577265545263,1
1.35776101981364,2.63207364541839,-0.137696711509802,-0.201707328705427,1
1.45354704093858,-1.4256253571253,4.27305955961206,-0.716305962055185,1
4.59910437803903,11.4470003378075,-4.07055644122532,-4.09331515390385,1
0.528739866117626,0.784512130291918,1.69759772640243,-0.462365552105597,1
5.50275147715172,1.3863348746439,-0.0491819361687318,1.90850207121722,1
-1.08873582699555,-3.28460421024581,4.35845839502893,0.434967848080298,1
0.630033521296045,-3.74639376127029,5.63263532575979,-0.018578844497263,1
-1.17559796188765,6.56310181757712,0.788978163554699,-5.63057807066558,1
4.02711647850701,0.368407350163964,0.867705337658468,1.62316371618778,1
2.87039566245326,5.00164668897755,-2.11166918639643,-0.153299809221649,1
4.12381282987642,-1.07394668876891,2.98643568544684,0.887567166122416,1
1.77680160018821,-2.02355111970903,3.3346504678383,0.916215893448343,1
0.700911409271483,6.72853004735226,-2.29690528549997,-2.17580409292679,1
5.28051315911814,3.37854802469576,-1.30369023963022,1.18177880073948,1
1.71049530362867,2.45321235530079,0.108165594230331,-0.195675516235963,1
0.886649975714169,-2.96478286117318,5.11134542444291,-0.193130562070039,1
4.95638033171095,1.98187166519319,-0.417293520119595,1.57165394022575,1
5.37265767800225,10.3588921878485,-3.60306876779627,-3.31930696198979,1
3.46375066629559,5.6343745144168,-2.30549749330442,-0.439204045591629,1
3.98910432853422,1.05045733535986,1.13822426003081,0.662332962396493,1
1.9878127334442,6.57029674598325,-0.835399645511076,-3.2231815112569,1
3.9761456088589,-1.16041287121149,3.19870627110796,0.719688965291813,1
2.7794661088335,-2.1742070049077,4.68720730012378,-0.09305926242717,1
1.34131247242899,-4.41074090613186,8.09639313466,-1.7335001779621,1
