V1,V2,V3,V4,Class
3.41537078422331,10.3257371061765,-4.89871111959503,-2.38142710612311,1
3.86462971592927,-2.6155924423041,2.81732132811725,2.17051916854945,1
3.04878143034447,2.05254292927159,0.301659148689646,0.179889222862023,1
1.05279217107745,-0.544886503976374,2.70429273344416,-0.0190635065103077,1
-1.0869461779737,-3.71151953956411,5.51323558547667,-0.105006838950581,1
5.34562095880139,7.07788520864178,-3.70622743931434,-0.269749432350256,2
-0.473037761533774,-2.56838604522475,4.56411679134924,-0.158523388530598,1
3.31124471447714,11.2644945560637,-5.42914468391941,-2.74977424517837,2
-1.22552094300845,6.03944048210117,-0.382437965352265,-3.4281572351576,1
2.64615328375834,5.02622026533152,-1.34878464732242,-1.02573421175946,2
2.71828406739303,4.7146750158638,-1.18813077732475,-0.883452149982613,1
2.66106322629279,10.2706203488629,-4.55629179461021,-2.76533908777943,2
1.43087471906606,2.22820017090679,0.856716193303893,-0.741486280614677,2
-2.17527587491897,12.5473625137746,-3.96636948197216,-6.10326049125672,1
-2.17527587491897,12.5473625137746,-3.96636948197216,-6.10326049125672,1
1.63961011184773,0.980680091968702,1.53280999760216,-0.214463252552165,1
5.36724844472728,3.63651918814418,-1.61432510126933,0.888528125743816,1
2.60447619080414,5.36033026058473,-1.53567912778255,-1.15929417981543,2
4.632469699976,5.86074804424363,-2.67130888800094,-0.244500124050984,2
4.38747171637317,0.37452384460509,0.778003842523706,1.45297842211122,1
5.61340364483232,4.97069473683503,-2.52952528488537,0.575226215055066,1
2.84716701816271,11.958484619875,-5.66281666704381,-3.22852422246687,1
3.33808130275302,-1.63231880998479,2.43263062562427,1.56205703078681,1
2.17431712294986,9.12951369116896,-3.66046381032814,-2.6446812627411,1
3.30203563534931,-2.52095508931403,2.98984702074164,1.83894793323331,1
3.3397182126437,7.7657849090768,-3.30503976521658,-1.56873742050836,1
0.558648199452918,3.07809492667682,0.694947984595928,-1.48985632592743,1
1.06947208160121,6.90712024565966,-1.85155550104316,-2.49335049190328,2
3.93947094654187,3.96584218572471,-1.23090100887828,0.0173450163898041,1
3.88845898625863,1.81107055291622,0.105344411571172,0.708160117019084,2
3.40416673067331,-1.09218461108875,2.07585795898099,1.41731559377077,1
3.55036938817088,0.0602042672062435,1.31254335218031,1.1112837634936,1
2.30153781849439,6.67418824225156,-2.21370666549285,-1.75866173692946,2
1.23084405726227,11.3490321863161,-4.62914374732266,-3.88743823804574,2
-0.478541762670851,6.16016401992253,-0.761906595052517,-3.07001524503305,2
1.92176639783258,10.9364040781853,-4.66008524276346,-3.38146659061685,1
2.51093201862442,-2.10526580727647,3.05992877578379,1.2785287663668,2
2.48648510536175,11.910593977922,-5.48593804347251,-3.4049204526219,2
-0.893654176578121,-3.09791869695663,5.05954410888617,-0.206388806590403,2
-2.05707928044503,8.27104912105525,-1.40431022395642,-4.61525792102084,1
-3.62251057799219,8.62248404293926,-0.978035982148958,-5.56722109655662,1
4.99141883838658,0.856037096680987,0.236843678730688,1.61461673675018,1
4.49173411972807,8.20808329363032,-4.04661196301614,-1.10174239046466,1
2.7655436973442,3.21465732930072,-0.29180208606542,-0.358407326134357,1
0.889901174213497,2.5216838469293,0.899007366493945,-1.12778734782822,2
