V1,V2,V3,V4,Class
2.55778018051577,10.5342266742879,-4.83878997807032,-2.87951575069313,2
0.0599412897719655,-5.32002628206172,6.07587188865938,0.944750786025662,1
2.2129336677662,6.41593015735708,-2.11374808129766,-1.70142483336895,1
3.83412685820503,7.25839465327137,-3.23305936148064,-1.00027220306022,2
5.26419092135398,7.36788682335977,-3.82035439200313,-0.168279762721189,1
-1.8594875753165,-3.3255167661264,5.51211889754309,-0.893492075490497,1
4.79136237564642,11.4903157149195,-6.25173024648242,-1.84456964492762,1
4.02678660726794,7.07292803921102,-3.1857728351856,-0.820724229642044,1
-1.84784585065184,7.21711647314037,-1.14820179443812,-4.43864193939479,1
2.6499410533798,5.01237906049704,-1.38595916766846,-0.962995008930042,1
3.37121633207863,0.657966175776112,1.10185824571862,0.94241166198505,2
2.62053416906538,10.3555834622823,-4.74874157645368,-2.78119555996104,1
4.31061494140225,7.52032005413537,-3.57107613535329,-0.799018333608816,2
0.579535657178202,6.25004093071997,-1.41717102605438,-2.63795744558874,2
3.53764955158505,4.38431202507227,-1.31107921376369,-0.212016963636522,1
-2.13702543922317,12.292317492432,-4.24765437945322,-6.32437556868021,1
1.44909563854825,5.52762866963151,-1.27615021248897,-1.86621757986384,1
3.83503747430717,6.14119204273448,-2.52804228373139,-0.623289913825597,2
2.59905897633142,5.46159884367452,-1.65113801728492,-1.14526978238118,2
2.35616029619047,-3.17237495078782,3.88794181201404,1.61627035944493,1
1.86456815835178,-0.42908133840059,2.3340832176637,0.393264328469691,1
2.42753259435335,1.27401835463175,1.05484585922121,0.161472207050202,1
3.09535891831869,-0.682474302940314,2.04810045129219,1.22645153538196,1
0.672192970389527,2.86554915057075,0.686058078813904,-1.44129338725273,1
3.3133045967935,7.77859820185882,-3.37277654000337,-1.49199249142352,1
4.13662233517195,1.80862871711428,0.0980503160858075,1.01975744144257,2
1.12716665313116,6.90028115113484,-2.02612856942183,-2.52431661862316,1
3.93304099465048,3.99372773058694,-1.20774889179289,0.159819748376915,2
3.85244217068951,2.00280117657448,0.0784287004244451,0.781669753701016,2
0.810668112075844,-5.40058959689691,5.8547185124601,1.42802560376828,1
3.18730218693119,0.977774285929971,0.966586208708304,0.722912505798096,1
0.415868947117839,-5.58223717431667,6.11245277226887,1.24935592530217,2
1.92741721637061,-2.03390644500595,3.32451859284608,0.972178433581337,2
3.98208054430449,-0.485247691617597,1.60228798552809,1.6987564431173,2
1.23469422971022,11.342790351255,-4.86987273177223,-3.95583868184389,1
-0.405799489953432,5.67760717305529,-0.698739679319486,-3.04375650879288,2
2.17129919247456,10.8888131495053,-4.9226216389065,-3.23380954381876,1
2.20578203167478,3.43946802470148,-0.231964309535132,-0.702884193845519,1
2.79787178811572,9.3056608743905,-4.15012807784257,-2.31968823305385,1
2.95628711826917,3.78522098839025,-0.722192567751065,-0.36338663507195,1
0.319144761210097,-2.71462884469258,4.33703215479447,0.224379037242445,1
-0.667209676034258,-3.3657896038191,5.10553720358016,-0.155513141849745,1
2.80211225680828,3.14518950326378,-0.262244561671074,-0.241409373896919,2
2.15005949415047,-1.62338186661736,2.98466164097701,0.969130709802432,2
4.70030785344564,1.23452672026283,0.2562653346856,1.55568125947074,1
2.68098095308676,-1.14898541176309,2.49277774755139,1.13186768686239,1
1.12131735498245,-1.83392810919627,3.49034294641249,0.415024256074697,2
5.02246203940979,3.83925409834996,-1.50496081380218,0.873783151632702,1
3.64876520142298,7.90758103970366,-3.57576022646583,-1.33163119718092,2
3.01874241561059,-0.874993043828993,2.19740845458596,1.2447675956262,1
3.44847548375411,-1.08130504029691,2.17195498241645,1.57538123872115,2
-2.32035800154626,8.14416117201831,-1.56228316101199,-5.03809036602653,1
3.75310332809549,5.17673799463868,-1.88944533612799,-0.348109741370077,1
2.13177484276213,9.20927620447994,-3.84792305655318,-2.69192259960653,2
-1.47723574300239,6.49204186914233,-0.824711440163638,-3.96915918483141,1
-2.4296861502814,7.33037140630856,-1.00888236729261,-4.83031901889418,2
2.50780272513223,3.81179400515964,-0.576466380085782,-0.64483223744122,1
3.21236529791204,-1.10480418441244,2.27234296367639,1.43984214953867,2
2.42551110732351,11.8062768325721,-5.59397401100724,-3.38848355047198,2
1.42062614695682,-1.52253487896382,3.18529345689747,0.491959116983446,2
4.44737002844163,2.38925457383356,-0.381124224357735,1.01292745662464,1
3.46860384798723,-1.16518030314145,2.21761643872196,1.61587175714329,2
5.32403967980629,6.5351196129699,-3.31627144816462,0.148675072751599,1
2.73958394308389,-1.60743816734316,2.76098826112483,1.32194451406897,1
4.91888093212621,1.94098746649869,-0.268956797378406,1.45044874842305,1
3.04045402359463,8.16232236465501,-3.51617696576999,-1.78706383774926,2
2.79039924790539,11.5354819052408,-5.55522031453304,-3.07554186610044,2
0.942799432706348,-1.12226527258112,3.10571776231153,0.0667726621664817,2
3.84660067246562,1.22872559457645,0.569258722095403,1.03893672178113,2
1.85674163925963,2.41212499488577,0.543120495204444,-0.568803864852053,1
0.652088554388389,-1.07234567910825,3.17953667145592,-0.126678584133079,2
3.16021908359653,12.0812551894994,-6.03379474902211,-3.03473735164649,2
0.773347528970036,0.676690056131885,2.03134436760259,-0.64232169117917,1
5.44672425138953,1.41103145046113,-0.125626386828391,1.94972090759215,2
-0.502900600135526,-3.5428380224636,5.1577814292351,0.00397298745472496,2
0.107516118527612,-3.51607019129611,4.91970415218564,0.365833537782412,2
-2.39610208046815,7.10109512511146,-0.876297344976628,-4.73266176525669,1
4.15090913965577,0.313840042929183,1.03661004154976,1.53209032508386,2
3.32094859165853,4.80304476956384,-1.49692750148085,-0.484768433886081,1
3.38935770160597,-0.750201821645204,1.98433326022399,1.42790064408906,1
1.8029701915142,-2.03508612953542,3.37035531599451,0.896963844656798,2
1.06934512668348,6.56612594627623,-1.79420837790007,-2.44685819040203,1
5.27781709816274,3.3797364375234,-1.30736878869056,1.18376227384324,1
2.02945876432481,2.3126145444535,0.543364485514239,-0.430334693397784,2
0.319144761210097,-2.71462884469258,4.33703215479447,0.224379037242445,1
5.03158928575127,1.94871986068522,-0.314677209958122,1.5163232411175,1
3.89179843513426,11.0116489872192,-5.62357700794743,-2.22984922076304,1
3.62389787954739,5.56378226680526,-2.08699005205306,-0.557023225269475,1
3.63835172757528,1.20506767140334,0.659651752950769,0.920379186715597,2
1.09428425689593,6.96416050535624,-2.05454431329123,-2.56581888852935,2
3.16976943471229,-0.804965496277115,2.09847361066324,1.31293425142948,1
1.68668995584706,-1.69251567098283,3.19620588835314,0.710888476044813,2
-0.770513024352614,-3.4798567193007,5.21498435893823,-0.179844996573727,2
1.01436971383449,-0.770380283013779,2.85762215187983,-0.00830609130444948,1
-3.67583178822856,11.063468526768,-2.91425077401994,-6.8452832833479,1
1.96959450194497,-0.20493242159347,2.15451149542647,0.381552207738741,2
1.62283693593504,5.88741078971658,-1.56625216065106,-1.88187966848499,1
1.15374494008877,6.18834950624243,-1.58628011807185,-2.26829060442045,1
2.82676129102757,7.7635994592411,-3.18701377572869,-1.78255495259232,2
-0.441900916922882,-2.56987491281621,4.52139763530049,-0.286793671870415,2
3.63356322581875,3.93276387266736,-1.06074701987621,-0.00159717621958544,1
2.04805221825747,6.51206746640783,-2.11470160094617,-1.83399662808721,2
1.51472202491869,7.10174299272418,-2.29374788152529,-2.3567243521356,1
-0.896827313434037,-3.46421208684973,5.25087561349652,-0.261862872878752,1
