V1,V2,V3,V4,Class
1.59447640836172,7.49904442791569,-2.54753156037522,-2.37655120522176,1
-0.45356764649102,-2.50314910339935,4.59779136679093,-0.22443414970371,2
-1.0018649758832,-5.18091181474793,6.51071968946397,0.35172534807856,1
1.12332057049744,5.19802367469454,-0.903738497143564,-1.88145320570753,2
1.42235698617832,6.65845129365312,-1.94703234229269,-2.19568539660348,1
-0.0730808788441071,-0.644936006326802,3.2703292851482,-0.624255657503616,1
1.43856429445656,6.73760419743788,-2.00357724480776,-2.21271629224608,2
1.17909737373356,5.47042522738761,-1.09833551766308,-1.94006435191911,1
-0.664292508654772,-3.5322826555939,5.33297925758601,-0.00300113472058716,1
-0.661534366180022,-3.51881249866343,5.32335650625186,-0.00589943441653018,2
-0.207187391176349,-1.2998825085656,3.73820708054004,-0.483334415227403,2
1.57961835699158,7.42648099601578,-2.49569401574014,-2.36093813005882,2
1.4566810401205,6.82608237048252,-2.06678389207272,-2.23175365486602,2
-0.758766880705498,-3.99367456303936,5.66258637470059,0.0962740282906625,1
1.14386712112317,5.29836847698165,-0.97542237470095,-1.90304384577649,1
1.34471162592493,6.27924855227513,-1.67613915935943,-2.1140944251167,1
0.547467112642639,2.38568293549355,1.10532908387276,-1.27633729270171,2
2.4438578357456,11.6472351850765,-5.51089778905313,-3.26909463082916,2
1.20518764525831,5.59784433463621,-1.18936061786055,-1.96748042150925,2
0.318429746780293,1.26711517137262,1.90440659277509,-1.03566120946251,1
1.01134343926296,4.65115216817841,-0.513066840822406,-1.76378586677178,1
-0.502412352710124,-2.74169582968978,4.76820332565045,-0.173107360576871,1
0.153853021935015,0.46335890023576,2.47859045494764,-0.862721386394935,1
0.797128469918006,3.60497370555395,0.234297517954918,-1.53868539201285,2
0.00791894998612092,-0.249350783419286,2.98773285727069,-0.709371557577412,2
0.211731097491217,0.746022601517729,2.27666240595276,-0.923540582764234,2
2.37837713801203,11.327441961027,-5.28244531524336,-3.20028647894115,1
0.676466821754606,3.01568894193858,0.655268169933195,-1.41189222545763,2
1.71262352397325,8.07604877150543,-2.9597293800253,-2.50070206123746,1
1.81539044268766,8.5779396400944,-3.31826796649001,-2.60869116331966,2
1.46785718408747,6.88066418215137,-2.10577580610664,-2.24349772354914,2
0.570957176875366,2.50040320626217,1.02337572250584,-1.30102102338156,2
-0.010339687445882,-0.338521924430771,3.05143454393733,-0.690185092845451,2
1.43855973882418,6.73758194873835,-2.00356135087986,-2.21271150511558,2
-0.993494225140905,-5.14003092220635,6.48151537764518,0.342929230926049,1
0.35549303006555,1.44812403758656,1.77509827678125,-1.07460789320337,1
-1.04118739332618,-5.37295379180008,6.64790979054659,0.393045965690624,1
1.51081533352414,7.09046226896236,-2.25565043861328,-2.2886388257911,1
-0.18674278581659,-1.20003558437707,3.66687887494416,-0.504817929599967,2
-0.297307410312696,-1.7400087208469,4.05262250407832,-0.388634875064977,1
2.34541200995301,11.166447577215,-5.16743485696782,-3.16564620147004,2
1.21643025047266,5.65275072831638,-1.22858440536103,-1.97929432872131,2
2.29199812149902,10.9055859769427,-4.98108169679283,-3.10951804344971,2
-0.230050916024174,-1.41154289975402,3.81797453861981,-0.45930906203362,2
0.00848163427202286,-0.24660275799899,2.9857697349837,-0.709962835116434,1
2.32328925328153,11.058404933723,-5.09025182954112,-3.1423992591814,1
1.15009298718331,5.32877422781793,-0.997143500960701,-1.90958608421206,2
0.417978828951678,1.75329083902181,1.55709456228818,-1.14026895805784,1
-0.239187173651015,-1.45616235836337,3.84984959078721,-0.449708538150483,1
0.786577061479296,3.55344296382901,0.271109822090839,-1.52759780529474,1
1.60965526825202,7.57317461757046,-2.60048835850925,-2.39250139104703,2
2.49873014740242,11.9152194012371,-5.70233917217139,-3.32675532299666,2
2.53505931683385,12.0926430179919,-5.82908627345967,-3.36493058829964,1
2.35074668661284,11.1925009564146,-5.18604675516221,-3.17125196400142,1
2.36975275254649,11.2853223726761,-5.25235610937223,-3.19122383841359,1
-0.180995714145772,-1.17196815928743,3.64682819152441,-0.510857043325449,1
0.425895721850554,1.7919551903836,1.52947369338733,-1.14858815421674,2
0.43502502804797,1.83654069975134,1.4976228937295,-1.15818137342799,1
1.38449740323643,6.47355347629302,-1.81494585452081,-2.15590194860051,1
0.426182009716385,1.79335335690884,1.52847487734788,-1.14888899003,2
0.965428338885111,4.42691298792207,-0.352875843633825,-1.71553755375583,1
