V1,V2,V3,V4,tst_cat
4.57730551737882,7.56097369235547,-2.80528299882212,-1.53771435279103,1
3.42364471124499,10.1591516905643,-3.64740919869512,-3.51505429777215,1
4.34807228496702,10.0643189647924,-3.73620397678438,-3.11355742098119,1
2.06784268436206,-6.33967127373582,8.7324784625568,-0.543515442883685,1
3.92485319422639,-1.45057565964123,3.11264649537795,1.01952172081222,1
3.46869678486322,7.47683440479179,-3.70568264249504,-0.728188983394995,1
4.63941142696163,-2.67333646312332,3.89901779649342,1.56639731716917,1
0.978506773564751,-0.531036007348176,2.41256614575908,0.18046053943227,1
1.03131109106786,7.04199649885668,-2.73699775156336,-1.88976358334022,1
4.33056717219743,6.96690216278721,-2.75904922578658,-1.04269968786649,1
3.46540982417567,9.99218445631945,-3.58752075392582,-3.40156772549242,1
4.22888380672241,7.60622087973804,-3.66027082875413,-0.736114762519055,1
0.138350149153887,6.48853992339567,-2.01574648788546,-2.31349623247332,1
2.97154832146506,4.68834523354217,-2.06814480286841,0.206067691559329,1
3.90651686583272,6.13611965157842,-2.41274217600131,-0.67347220129629,1
1.75564336828623,0.954500279133834,1.54242359804713,-0.2036570727279,1
4.18294507455531,-2.16172427025599,4.99159016766603,-0.238226018936563,1
2.67936128236809,4.53967114565801,-1.89877344530477,0.106803414947547,1
3.10949430517123,-3.56496081564148,4.88146041317674,1.05754021252007,1
1.73065006815493,0.103927519139689,2.24361094754932,-0.108504571842497,1
1.07844972335386,6.28714998747294,-1.13825520427113,-2.84751471225243,1
1.31465639897889,0.431894851324936,1.37825891952959,0.403010022531236,1
4.50154899227856,1.64674607282177,0.58952313693322,0.75028638671671,1
5.04963128809808,7.99666893548616,-3.28115580368745,-1.35595409716368,1
3.36569260479203,4.2994804992009,-1.96666602779353,0.578781149387186,1
4.33111885901456,7.72949003498428,-3.05526951102446,-1.49311503691448,1
3.32846886746327,0.689449851542847,1.49053689670693,0.476899651479408,1
-0.651050075949338,-4.48396910220067,8.41687720299007,-2.6946592195265,1
