school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,15,U,LE3,A,1,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,1,5,6
GP,F,15,U,LE3,A,1,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,0,2,7
GP,F,15,U,LE3,A,1,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,0,6,2
GP,F,15,U,LE3,A,1,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,2,1,1,1,1,1,0,2,1,2
GP,F,15,U,LE3,A,0,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,1,4,7
GP,F,15,U,LE3,A,1,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,5,0,4
GP,F,15,U,LE3,A,0,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,1,2,3
GP,F,15,U,LE3,A,1,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,4,2,0
GP,F,15,U,LE3,A,0,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,2,3,5
GP,F,15,U,LE3,A,0,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,2,1,1,1,1,1,0,4,1,5
GP,F,15,U,LE3,A,0,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,3,5,1
GP,F,15,U,LE3,A,0,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,2,1,6
GP,F,15,U,LE3,A,1,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,0,6,7
GP,F,15,U,LE3,A,0,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,2,1,1,1,1,1,0,5,5,0
GP,F,15,U,LE3,A,1,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,3,1,6
GP,F,15,U,LE3,A,0,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,1,6,1
GP,F,15,U,LE3,A,1,0,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,1,1,1,1,1,1,0,4,4,7
GP,F,15,U,LE3,A,1,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,2,1,1,1,1,1,0,5,3,3
GP,F,15,U,LE3,A,1,1,other,services,reputation,other,1,1,0,no,no,no,yes,yes,no,no,no,3,1,1,1,1,1,0,1,4,2
