school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,18,R,LE3,A,0,0,services,teacher,course,father,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,3,3,1,10,6,3,3
MS,F,19,R,LE3,A,0,0,health,teacher,course,father,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,3,4,1,10,7,2,1
MS,M,15,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,4,1,0
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,6,4,6
MS,M,17,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,7,5,2
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,7,2,1
MS,M,16,R,LE3,A,0,0,health,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,7,5,2
MS,M,15,R,LE3,A,0,0,health,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,4,1
MS,M,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,5,5,1
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,4,1,4
MS,M,16,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,2,7,5,1
MS,M,17,R,LE3,A,0,0,health,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,5,1,6
MS,M,17,R,LE3,A,0,0,services,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,5,4,1
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,6,1,1
MS,M,17,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,4,2,1
MS,F,18,R,LE3,A,0,0,health,teacher,course,father,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,4,3,1,8,7,1,3
MS,F,22,R,LE3,A,0,0,health,teacher,course,father,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,4,4,1,12,6,4,1
MS,F,20,R,LE3,A,0,0,health,teacher,course,father,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,3,3,1,8,7,0,1
MS,M,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,6,3,5
MS,F,22,R,LE3,A,0,0,services,teacher,course,father,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,2,4,1,9,4,4,3
MS,M,17,R,LE3,A,0,0,services,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,7,4,5
MS,M,16,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,5,3,2
MS,M,17,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,6,3,2
MS,M,16,R,LE3,A,0,0,health,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,5,2,4
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,5,0,2
MS,M,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,2,5,5,1
MS,M,17,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,6,3,2
MS,M,17,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,5,3,5
MS,M,15,R,LE3,A,0,0,teacher,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,6,5,4
MS,F,21,R,LE3,A,0,0,health,teacher,course,father,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,5,2,1,10,5,0,2
MS,M,15,R,LE3,A,0,0,services,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,6,4,5
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,1,0
MS,M,17,R,LE3,A,0,0,teacher,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,5,3,1
MS,M,16,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,5,4,6
MS,M,17,R,LE3,A,0,0,services,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,2,7,4,3
MS,M,16,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,5,4,5
MS,M,17,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,7,3,6
MS,M,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,4,5,6
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,7,5,1
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,6,4,4
MS,F,22,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,3,2,1,11,5,2,0
MS,M,17,R,LE3,A,0,0,services,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,7,4,1
MS,M,16,R,LE3,A,0,0,teacher,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,2,6,3,1
MS,M,15,R,LE3,A,0,0,services,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,7,3,1
MS,M,17,R,LE3,A,0,0,teacher,teacher,reputation,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,2,6,5,3
MS,F,19,R,LE3,A,0,0,health,teacher,course,father,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,5,2,1,6,6,3,2
MS,M,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,2,7,4,5
MS,M,17,R,LE3,A,0,0,teacher,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,7,3,3
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,5,2,5
MS,F,18,R,LE3,A,0,0,services,teacher,course,father,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,5,2,1,6,7,2,3
MS,F,22,R,LE3,A,0,0,teacher,teacher,course,father,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,3,2,1,8,5,1,3
MS,M,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,4,1,1,7,4,3
