school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,15,U,LE3,A,0,0,health,teacher,other,other,1,1,1,no,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,7,2,2
MS,M,16,U,LE3,A,0,1,services,teacher,reputation,other,1,1,0,no,yes,no,no,yes,no,no,no,1,1,1,1,1,1,2,6,1,0
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,15,17,4
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,0,15,15,5
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,1,3,1,11,16,4
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,0,11,18,4
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,1,3,1,11,17,3
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,0,12,19,6
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,0,no,yes,no,yes,yes,no,no,no,4,2,1,1,1,3,1,11,18,4
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,15,15,6
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,2,3,0,14,17,1
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,13,18,5
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,16,18,1
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,0,no,yes,no,yes,yes,no,no,no,4,2,1,1,1,3,1,12,15,1
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,2,3,1,16,16,3
MS,M,16,U,LE3,A,0,0,services,teacher,other,other,1,1,1,no,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,5,1,1
MS,M,16,U,LE3,A,0,1,services,teacher,reputation,other,1,1,0,no,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,5,1,1
MS,M,15,U,LE3,T,0,1,services,teacher,other,other,1,1,0,no,yes,no,no,yes,no,no,no,2,2,1,1,1,2,2,8,9,0
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,15,16,2
MS,M,16,U,LE3,A,0,0,teacher,teacher,other,other,1,1,0,no,yes,no,no,yes,no,no,no,1,1,1,1,1,1,2,6,2,0
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,11,15,1
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,13,16,4
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,1,3,1,13,18,5
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,0,16,18,0
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,11,18,3
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,1,3,0,13,15,6
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,0,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,12,16,6
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,2,3,0,12,16,2
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,0,16,15,4
MS,M,15,U,LE3,T,0,0,services,teacher,reputation,other,1,1,1,no,yes,no,no,yes,no,no,no,3,2,1,1,1,2,2,8,7,1
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,14,15,5
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,0,12,16,4
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,0,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,16,15,5
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,12,17,4
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,14,16,0
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,0,13,17,3
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,0,13,15,1
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,0,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,11,16,1
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,14,17,3
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,2,1,1,2,3,1,12,16,4
MS,M,15,U,LE3,T,0,1,services,teacher,reputation,other,1,1,1,no,yes,no,no,yes,no,no,no,4,1,1,1,1,3,1,8,9,0
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,14,19,2
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,15,16,5
MS,M,15,R,LE3,T,0,2,services,teacher,course,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,16,15,0
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,1,3,1,12,17,6
MS,M,16,U,LE3,A,0,1,services,teacher,course,other,1,1,0,no,yes,no,no,yes,no,no,no,1,1,1,1,1,1,2,5,2,0
MS,M,15,R,LE3,T,0,2,services,teacher,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,no,4,1,1,1,2,3,1,16,19,4
