school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,15,R,LE3,T,0,1,health,at_home,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,1,1,1,1,0,1,6,9
MS,M,15,U,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,4,1,0,0,11,11
MS,M,15,U,LE3,T,0,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,1,11,11
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,2,1,2,1,0,5,11,10
MS,M,15,U,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,4,1,0,4,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,1,1,2,1,0,0,4,7
MS,M,15,U,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,1,2,1,0,4,11,11
MS,M,15,U,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,2,11,11
MS,M,15,R,LE3,T,0,0,health,at_home,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,1,1,2,1,0,4,6,6
MS,M,15,U,LE3,T,0,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,4,1,0,2,11,11
MS,M,15,U,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,0,11,11
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,1,1,0,1,4,9
MS,M,15,R,LE3,T,1,0,health,at_home,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,1,1,0,4,2,4
