school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,2,1,1,1,0,10,11,10
MS,M,15,R,LE3,T,0,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,at_home,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,1,1,1,1,2,1,0,8,8,5
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,1,1,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,1,1,1,1,0,8,2,4
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,no,no,1,1,2,1,2,1,0,4,3,4
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,1,1,0,7,3,5
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,no,no,3,1,1,1,2,1,0,0,1,2
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,at_home,course,mother,1,1,0,no,yes,yes,no,yes,no,no,no,1,1,1,1,2,1,0,3,0,9
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,at_home,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,1,1,1,1,1,1,0,9,6,6
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,2,1,0,6,6,5
MS,M,15,R,LE3,T,0,0,health,at_home,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,2,1,2,1,0,5,9,2
MS,M,15,R,LE3,T,0,1,health,health,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,1,1,0,6,10,5
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,health,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,2,1,0,4,2,1
MS,M,15,R,LE3,T,0,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,course,mother,1,1,0,no,yes,yes,no,yes,no,no,no,3,1,1,1,2,1,0,1,7,2
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,2,1,0,2,8,2
MS,M,15,R,LE3,T,0,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,3,1,2,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,2,1,2,1,0,4,0,6
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,health,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,2,1,1,1,2,1,0,3,3,4
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,1,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,3,1,2,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,health,other,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,2,1,0,7,8,5
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,course,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,1,1,1,1,1,1,0,1,8,6
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,yes,1,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,2,1,3,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,0,1,health,at_home,home,mother,1,1,0,no,yes,yes,no,yes,no,yes,no,1,1,4,2,3,1,0,11,11,11
MS,M,15,R,LE3,T,1,0,health,health,home,mother,1,1,0,no,yes,yes,no,yes,no,no,yes,3,1,1,1,2,1,0,1,10,9
