school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,16,R,LE3,A,0,0,services,teacher,course,other,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,5,2,2
MS,M,16,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,4,0,2
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,5,3,0
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,1,7,5,2
MS,M,16,R,LE3,A,0,0,services,teacher,reputation,mother,1,1,1,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,1,0
MS,M,15,R,LE3,A,0,0,services,teacher,reputation,other,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,4,2
MS,M,16,R,LE3,A,0,0,services,teacher,reputation,other,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,4,4,1
MS,M,15,R,LE3,A,0,0,services,teacher,reputation,other,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,6,0,1
MS,M,15,R,LE3,A,0,0,services,teacher,course,other,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,7,4,2
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,1,4,3,2
MS,M,16,R,LE3,A,0,0,services,teacher,course,other,1,1,1,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,5,0,2
MS,M,15,R,LE3,A,0,0,health,teacher,course,other,1,1,1,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,5,5,1
MS,M,16,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,1,5,4,1
