school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,16,R,LE3,A,0,0,services,teacher,course,father,1,1,1,yes,no,no,no,yes,no,yes,no,1,1,1,5,2,1,10,7,4,0
MS,F,16,R,LE3,A,0,0,services,teacher,course,father,1,1,1,yes,no,no,no,yes,no,yes,no,3,1,1,4,1,1,7,4,5,1
MS,F,15,R,LE3,A,0,0,services,teacher,course,other,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,4,3,1
MS,F,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,4,3,2
MS,F,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,5,5,1
MS,F,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,4,4,1
MS,F,15,R,LE3,A,0,0,services,teacher,course,other,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,7,2,1
MS,F,15,R,LE3,A,0,0,services,teacher,course,other,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,7,2,0
MS,F,16,R,LE3,A,0,0,health,teacher,course,other,1,1,0,yes,no,no,no,yes,no,yes,no,2,1,1,1,1,1,2,5,3,1
MS,F,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,1,0
MS,F,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,2,1,1,1,1,1,0,6,3,1
MS,F,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,7,0,0
MS,F,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,1,0
MS,F,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,yes,no,1,1,1,1,1,1,0,6,4,0
MS,F,15,R,LE3,A,0,0,health,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,1,1,1,1,1,1,0,5,2,0
MS,F,16,R,LE3,A,0,0,services,teacher,course,father,1,1,1,yes,no,no,no,yes,no,yes,no,1,1,1,3,2,1,7,5,3,2
MS,F,16,R,LE3,A,0,0,health,teacher,course,father,1,1,1,yes,no,no,no,yes,no,yes,no,3,1,1,2,1,1,11,5,2,2
MS,F,16,R,LE3,A,0,0,health,teacher,reputation,father,1,1,1,yes,no,no,no,yes,no,yes,no,1,1,1,5,4,1,10,4,2,1
MS,F,15,R,LE3,A,0,0,services,teacher,course,mother,1,1,0,yes,yes,no,no,yes,no,no,no,3,1,1,1,1,1,0,5,3,1
MS,F,15,R,LE3,A,0,0,health,teacher,other,father,1,1,1,yes,no,no,no,yes,no,yes,no,2,1,1,3,1,1,12,6,3,1
