school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,0,4,9,1
MS,M,15,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,1,7,9,1
MS,M,15,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,1,7,6,1
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,1,6,1,3
MS,M,16,R,GT3,A,1,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,0,5,8,3
MS,M,15,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,4,1,2,1,1,1,1,6,4,2
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,0,7,5,1
MS,M,17,R,GT3,A,1,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,4,1,3,1,3,1,1,5,4,1
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,1,5,8,0
MS,M,17,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,4,1,3,1,3,1,1,5,8,0
MS,M,15,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,0,5,4,3
MS,M,16,R,GT3,A,1,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,0,4,2,0
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,0,7,6,0
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,0,5,4,1
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,0,6,5,1
MS,M,15,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,2,1,1,1,1,1,1,5,0,1
MS,M,15,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,0,7,0,2
MS,M,15,R,GT3,A,1,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,1,6,7,0
MS,M,16,R,GT3,A,1,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,3,1,1,1,1,1,1,5,8,3
MS,M,16,R,GT3,A,0,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,2,1,1,1,1,1,1,7,4,1
MS,M,16,R,GT3,A,1,0,at_home,other,other,father,1,1,0,yes,no,yes,yes,yes,no,yes,no,1,1,1,1,1,1,0,6,4,3
