school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,18,R,GT3,A,1,0,health,at_home,reputation,father,1,2,0,no,no,yes,no,yes,yes,yes,no,1,1,4,2,1,2,1,14,0,13
GP,F,16,R,GT3,A,0,1,health,teacher,reputation,father,1,2,0,no,no,yes,no,yes,yes,yes,no,1,1,3,1,1,2,1,12,1,14
GP,M,16,R,GT3,T,2,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,8,4,5
GP,M,15,R,GT3,T,2,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,0,4,4,5
GP,M,16,R,GT3,T,1,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,7,2,7
GP,M,16,R,GT3,T,1,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,1,0,4,3,4
GP,M,17,R,GT3,T,0,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,0,3,3,1
GP,F,16,R,GT3,A,1,1,health,teacher,reputation,father,1,2,0,no,no,yes,no,yes,yes,yes,no,1,1,3,1,1,2,1,14,5,13
GP,M,17,R,GT3,A,0,1,health,services,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,2,0,7,5,6
GP,M,16,R,GT3,T,1,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,1,0,4,1,9
GP,M,16,R,GT3,T,0,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,2,1,1,4,6
GP,M,17,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,2,2,1,1,0,1,4,4
GP,M,16,R,GT3,T,0,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,1,0,3,5,5
GP,M,15,R,GT3,T,1,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,2,0,3,2,3
GP,F,18,R,GT3,A,2,0,health,at_home,reputation,father,1,2,0,no,no,yes,no,yes,yes,yes,no,1,1,4,2,1,2,0,14,1,15
GP,M,16,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,2,0,10,6,10
GP,M,16,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,2,1,1,1,0,11,3,4
GP,M,17,R,GT3,A,2,0,health,services,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,0,2,6,2
GP,M,15,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,1,0,2,1,8
GP,F,17,R,GT3,A,1,0,health,at_home,reputation,father,1,2,0,no,no,yes,no,yes,yes,yes,no,1,1,3,1,1,2,0,14,6,15
GP,M,17,R,GT3,T,1,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,1,1,2,6,1
GP,M,17,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,1,1,6,6,2
GP,M,16,R,GT3,T,2,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,4,1,2
GP,M,15,R,GT3,A,1,1,health,services,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,11,2,8
GP,M,16,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,7,4,7
GP,M,16,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,2,0,9,0,1
GP,M,17,R,GT3,T,1,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,2,1,2,1,9,1,5
GP,F,18,R,GT3,A,2,1,health,at_home,reputation,father,1,2,0,no,no,yes,no,yes,yes,yes,no,1,1,4,2,1,2,1,14,6,13
GP,M,16,R,GT3,T,2,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,5,0,10
GP,M,17,R,GT3,T,2,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,1,4,1,4
GP,M,16,R,GT3,T,0,0,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,0,11,1,7
GP,M,16,R,GT3,T,1,1,health,services,reputation,father,1,1,0,no,no,yes,yes,yes,yes,yes,no,1,1,3,1,1,2,0,5,6,0
