bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
48.7,20.7,196,4700,Chinstrap,Dream,female,2007
54.2,17.3,197,3400,Chinstrap,Dream,female,2007
40.5,17.2,215,3325,Chinstrap,Dream,female,2007
51.3,18.3,192,5250,Chinstrap,Dream,female,2007
48.1,17.8,215,4350,Chinstrap,Dream,female,2007
45.7,15.7,208,5400,Chinstrap,Dream,female,2007
34.4,13.9,185,3550,Chinstrap,Dream,female,2007
42.8,17.5,190,6000,Gentoo,Biscoe,male,2008
38.8,14.1,190,5850,Gentoo,Biscoe,male,2008
33.1,19.1,198,3800,Gentoo,Biscoe,male,2008
53.5,19,187,4250,Chinstrap,Dream,female,2007
38.1,18.5,180,3450,Chinstrap,Dream,female,2007
45.5,18,222,3400,Chinstrap,Dream,female,2007
46.6,20,199,2900,Chinstrap,Dream,female,2007
45.6,16.1,191,3000,Chinstrap,Dream,female,2007
48.2,19.5,216,4500,Chinstrap,Dream,female,2007
38.6,14.8,213,3450,Chinstrap,Dream,female,2007
48.6,19.4,202,3200,Chinstrap,Dream,female,2007
48.7,19.3,196,3400,Chinstrap,Dream,female,2007
35.7,19,185,3200,Gentoo,Biscoe,male,2008
33.1,15.6,208,3800,Gentoo,Biscoe,male,2008
44.9,19.8,229,4900,Gentoo,Biscoe,male,2008
39.7,19.8,176,3400,Gentoo,Biscoe,male,2008
43.2,16,213,4375,Gentoo,Biscoe,male,2008
51.3,19.2,220,3800,Gentoo,Biscoe,male,2008
46.5,16.6,184,3775,Gentoo,Biscoe,male,2008
37.2,19.1,199,3500,Gentoo,Biscoe,male,2008
49.1,13.4,221,3550,Gentoo,Biscoe,male,2008
45.2,20,199,3750,Chinstrap,Dream,female,2007
46.5,17.8,187,3000,Gentoo,Biscoe,male,2008
39.7,17.5,200,3750,Chinstrap,Dream,female,2007
51.7,17.1,228,3950,Chinstrap,Dream,female,2007
33.1,15.7,193,4500,Chinstrap,Dream,female,2007
38.3,14.1,187,3250,Chinstrap,Dream,female,2007
39.7,17.7,210,5500,Chinstrap,Dream,female,2007
55.8,18.3,230,3650,Gentoo,Biscoe,male,2008
37.7,17.6,198,6300,Gentoo,Biscoe,male,2008
35,14.9,195,5300,Gentoo,Biscoe,male,2008
55.8,16.1,196,3200,Gentoo,Biscoe,male,2008
44,15.1,194,5800,Gentoo,Biscoe,male,2008
40.5,21.2,215,3825,Gentoo,Biscoe,male,2008
46.8,18.6,223,4700,Chinstrap,Dream,female,2007
49.6,19.8,188,2900,Chinstrap,Dream,female,2007
46.8,15.6,196,3950,Chinstrap,Dream,female,2007
46.1,16.1,186,3500,Chinstrap,Dream,female,2007
47,19,194,4500,Chinstrap,Dream,female,2007
42.9,20,193,4925,Chinstrap,Dream,female,2007
39.6,19.9,182,4200,Chinstrap,Dream,female,2007
45.5,17.6,198,3050,Chinstrap,Dream,female,2007
41,20.3,217,3400,Chinstrap,Dream,female,2007
35.2,16.3,201,3950,Chinstrap,Dream,female,2007
34.6,18.8,215,4700,Chinstrap,Dream,female,2007
42.2,18.8,189,3600,Chinstrap,Dream,female,2007
36.7,17.9,213,6300,Chinstrap,Dream,female,2007
48.7,19.9,230,5700,Chinstrap,Dream,female,2007
39,16.8,199,5700,Gentoo,Biscoe,male,2008
38.8,14.1,215,3900,Gentoo,Biscoe,male,2008
38.8,19.9,221,3175,Gentoo,Biscoe,male,2008
38.1,13.8,201,3800,Gentoo,Biscoe,male,2008
51.9,18.5,189,4000,Gentoo,Biscoe,male,2008
49.2,17.3,198,4650,Gentoo,Biscoe,male,2008
48.7,17,192,5150,Gentoo,Biscoe,male,2008
39,19.2,191,4650,Gentoo,Biscoe,male,2008
34.6,15,208,3050,Gentoo,Biscoe,male,2008
44.9,14.2,193,6300,Gentoo,Biscoe,male,2008
55.8,20.7,194,5550,Gentoo,Biscoe,male,2008
49.8,14.1,197,4250,Gentoo,Biscoe,male,2008
50.1,19.7,187,3950,Gentoo,Biscoe,male,2008
33.1,17.5,195,5200,Gentoo,Biscoe,male,2008
43.6,18.6,219,4400,Gentoo,Biscoe,male,2008
45.1,16.3,195,3400,Gentoo,Biscoe,male,2008
50.8,18.1,180,5250,Gentoo,Biscoe,male,2008
37.9,18.5,215,4250,Gentoo,Biscoe,male,2008
38.6,13.8,193,4500,Gentoo,Biscoe,male,2008
48.7,18.2,193,3000,Gentoo,Biscoe,male,2008
45.3,18.5,225,3400,Gentoo,Biscoe,male,2008
37.8,15.7,191,6300,Gentoo,Biscoe,male,2008
38.7,20.7,185,3250,Gentoo,Biscoe,male,2008
48.6,18.8,184,4900,Gentoo,Biscoe,male,2008
41.1,15,196,4900,Gentoo,Biscoe,male,2008
52,16.2,185,4200,Gentoo,Biscoe,male,2008
51.9,16.5,193,3250,Gentoo,Biscoe,male,2008
42,20.3,184,3450,Gentoo,Biscoe,male,2008
36.3,19.7,187,4800,Gentoo,Biscoe,male,2008
34,19.1,219,4250,Gentoo,Biscoe,male,2008
43.2,15.9,195,3250,Gentoo,Biscoe,male,2008
38.8,16.5,190,3325,Gentoo,Biscoe,male,2008
45.9,15,230,3400,Gentoo,Biscoe,male,2008
48.5,18.4,209,3550,Gentoo,Biscoe,male,2008
44.1,17,191,4500,Gentoo,Biscoe,male,2008
38.8,20,189,4000,Gentoo,Biscoe,male,2008
41.1,15.9,215,4350,Gentoo,Biscoe,male,2008
42.4,19.3,220,3950,Gentoo,Biscoe,male,2008
48.4,19.9,196,4000,Gentoo,Biscoe,male,2008
55.8,17.9,209,5700,Gentoo,Biscoe,male,2008
36,17.8,225,3450,Gentoo,Biscoe,male,2008
48.1,18.9,208,5650,Gentoo,Biscoe,male,2008
46.1,17.9,185,5500,Gentoo,Biscoe,male,2008
50.2,17,180,5700,Gentoo,Biscoe,male,2008
50.8,18,195,4050,Gentoo,Biscoe,male,2008
45.7,21.2,195,3900,Gentoo,Biscoe,male,2008
38.9,20,189,4450,Chinstrap,Dream,female,2007
39.2,14.3,215,3575,Chinstrap,Dream,female,2007
46.4,15.4,195,5800,Chinstrap,Dream,female,2007
34,19,223,3800,Chinstrap,Dream,female,2007
