bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
40.7003492832705,18.1138587658325,190.028969110319,3627.81438744175,Chinstrap,Dream,female,2009
39.2149884006498,18.5491099965276,185.174563951021,3364.88726357767,Chinstrap,Dream,female,2009
39.5595576810874,18.4481418041341,186.300673378207,3425.88025924451,Chinstrap,Dream,female,2009
39.5158540802217,18.4609481505818,186.157842778583,3418.14418499308,Chinstrap,Dream,female,2009
39.028218486883,18.6038386727537,184.564168966476,3331.82669437485,Chinstrap,Dream,female,2009
40.005037068902,18.3176041993915,187.756573734727,3504.73558359651,Chinstrap,Dream,female,2009
41.9285983679645,17.7539483009965,194.043090367587,3845.22956445753,Chinstrap,Dream,female,2009
41.4530916303799,17.8932847377904,192.489055663146,3761.05903031061,Chinstrap,Dream,female,2009
39.2869397589161,18.5280262871059,185.409712896219,3377.62353791234,Gentoo,Biscoe,male,2008
39.5832571694905,18.4411972079656,186.378127228058,3430.07535983978,Gentoo,Biscoe,male,2008
39.7837062579992,18.3824601606353,187.033228019265,3465.5573110204,Gentoo,Biscoe,male,2008
39.841908851493,18.3654052140939,187.223443726065,3475.85988508696,Chinstrap,Dream,female,2009
40.3390253720639,18.2197365217855,188.848102777254,3563.85561629837,Chinstrap,Dream,female,2009
40.3105595628712,18.2280777798789,188.75507180234,3558.81681836914,Chinstrap,Dream,female,2009
37.9428797394222,18.921872512934,181.017102339837,3139.70840270108,Chinstrap,Dream,female,2009
38.1787586323341,18.8527535670696,181.787993594695,3181.46186451579,Chinstrap,Dream,female,2009
40.4230195039876,18.1951239513868,189.122609499581,3578.72360951574,Chinstrap,Dream,female,2009
39.2756525825507,18.5313337374781,185.372824536075,3375.62556903286,Gentoo,Biscoe,male,2008
37.8239135938671,18.9567328366908,180.628301289855,3118.64993344018,Gentoo,Biscoe,male,2008
40.8186957139133,18.0791800354388,190.415744829418,3648.76315954997,Gentoo,Biscoe,male,2008
38.9329440122839,18.6317566910671,184.252796217635,3314.96194192505,Gentoo,Biscoe,male,2008
40.6046756925218,18.141893736058,189.716291983856,3610.87898653034,Gentoo,Biscoe,male,2008
40.8716354401964,18.06366725246,190.588760615284,3658.13414146598,Gentoo,Biscoe,male,2008
39.4668504192895,18.4753075591126,185.997690705617,3409.4699349987,Chinstrap,Dream,female,2009
42.471434697384,17.5948824583381,195.817169319726,3941.31826350243,Gentoo,Biscoe,male,2008
42.5134517202065,17.5825703252345,195.954487903213,3948.75579272064,Gentoo,Biscoe,male,2008
39.1289956381668,18.5743082201644,184.893525373296,3349.66548819814,Gentoo,Biscoe,male,2008
39.9574981306381,18.3315344042511,187.601208617821,3496.32060750852,Chinstrap,Dream,female,2009
40.0604854345444,18.301356316693,187.937788169143,3514.5506254977,Chinstrap,Dream,female,2009
38.8874332797082,18.6450925763696,184.104059612542,3306.90598316036,Chinstrap,Dream,female,2009
39.2894953480471,18.5272774298232,185.418064984393,3378.07590858392,Chinstrap,Dream,female,2009
40.005440092455,18.3174861025038,187.757890882389,3504.80692371652,Chinstrap,Dream,female,2009
37.6568923481948,19.0056746148013,180.082448220617,3089.08512110223,Chinstrap,Dream,female,2009
39.9458425713243,18.3349498008696,187.563116321242,3494.25743032158,Gentoo,Biscoe,male,2008
39.3333847047106,18.5144166518629,185.561502664703,3385.84486389357,Gentoo,Biscoe,male,2008
41.83706992148,17.7807686309527,193.74396025851,3829.02790500394,Gentoo,Biscoe,male,2008
42.1211462232173,17.6975265304038,194.672368621032,3879.31290028533,Gentoo,Biscoe,male,2008
42.3713083003949,17.6242222221789,195.489939685627,3923.59466118381,Gentoo,Biscoe,male,2008
42.1066474355902,17.7017750704267,194.624984183833,3876.74643675789,Gentoo,Biscoe,male,2008
