bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
39.5589001068103,18.6032107182675,186.327112549957,3338.3850553535,Adelie,Torgersen,male,2008
39.4053816289707,18.5932662587308,186.044208056899,3321.91531925649,Adelie,Torgersen,female,2009
38.4933062258904,17.9231351523708,186.806327180666,3359.00220141775,Adelie,Torgersen,female,2009
38.9172007207642,18.167059645803,186.722079747549,3356.67695027245,Adelie,Torgersen,female,2009
37.7464831755083,17.517555055088,186.85812949983,3357.76162226864,Adelie,Torgersen,female,2009
40.4984937335018,18.523939874955,188.618840206932,3470.13182658333,Adelie,Torgersen,female,2009
46.1031855282095,19.7857640664084,195.354029023158,3872.94106687135,Adelie,Torgersen,male,2008
36.2182087466734,17.9344431282956,181.979378967512,3079.88452458119,Adelie,Torgersen,female,2009
38.3972714590405,18.5389121946013,184.142688794361,3211.34580002354,Adelie,Torgersen,male,2008
39.0816243020953,18.3878943116306,186.184793200754,3327.90244918449,Adelie,Torgersen,female,2009
38.1589148131426,17.390833453244,188.231583710502,3435.89112823432,Adelie,Torgersen,male,2008
36.7924075454434,18.9051575743556,179.305427262751,2935.3397230785,Adelie,Torgersen,female,2009
40.763693532702,18.8612968554759,187.827521706435,3427.87911227185,Adelie,Torgersen,male,2008
37.9563684768908,17.936370084756,185.62489394629,3290.79532892219,Chinstrap,Dream,male,2008
41.3165146889924,18.8133779720777,189.181000111609,3505.67632452235,Chinstrap,Dream,male,2008
43.8370025820448,19.9100137042693,190.094291343175,3569.96676187417,Chinstrap,Dream,male,2008
41.7377930650198,19.2533502482582,188.30748112957,3459.74044200492,Chinstrap,Dream,male,2008
40.683969443456,18.9087138418083,187.470392870681,3407.71483152978,Chinstrap,Dream,female,2007
42.0001746819759,18.0921075810317,193.501442271511,3748.07560273648,Chinstrap,Dream,male,2008
42.3770223189996,18.1148016768339,194.202762798354,3788.8836366605,Chinstrap,Dream,male,2008
37.5633093670842,17.4936990027688,186.5685129126,3340.75825412299,Chinstrap,Dream,female,2007
45.1459175644859,20.480967219739,190.562738143333,3603.03115799011,Chinstrap,Dream,male,2008
36.9992842470486,17.3811755469339,185.832913522556,3297.0287154355,Adelie,Torgersen,male,2008
44.3571897092485,18.888945809709,195.269701201308,3858.69322283353,Adelie,Torgersen,male,2008
38.6932118483338,17.5864723681489,188.572416796347,3457.652043903,Adelie,Torgersen,male,2008
41.8247917039577,18.4861010204658,191.557693345889,3639.74724828422,Adelie,Torgersen,male,2008
45.3637774301556,20.0672340500076,192.674680707491,3720.8831737316,Adelie,Torgersen,male,2008
37.4834269665036,17.0407845882182,188.211309988033,3431.06116105161,Adelie,Torgersen,male,2008
35.4441927834949,17.3365071233966,182.743041364333,3117.81494446976,Adelie,Torgersen,male,2008
36.2452759325941,15.9936403205562,189.795340536566,3511.75622923077,Adelie,Torgersen,male,2008
42.3651036648984,18.7933516885538,191.464959445034,3637.59266251339,Adelie,Torgersen,male,2008
37.312805756168,18.0172847185874,183.948784654231,3194.67885357865,Adelie,Torgersen,male,2008
40.8591213558797,18.1114160533437,191.026013497461,3605.07538268256,Adelie,Torgersen,male,2008
37.4034928243632,17.0135553939858,188.152165207724,3427.35519616288,Adelie,Torgersen,male,2008
39.9859139806532,17.0392395001903,193.477148850833,3735.67037479803,Adelie,Torgersen,male,2008
44.0688812892725,17.3227913022947,200.925020300963,4169.48731358289,Adelie,Torgersen,male,2008
38.1410254636153,17.5753944184614,187.456134058951,3392.96007578856,Adelie,Torgersen,female,2007
40.7031529310893,18.5933331458778,188.771562457395,3479.69169770241,Adelie,Torgersen,male,2008
40.196415795585,18.4668183227935,188.212305088435,3446.01725512629,Adelie,Torgersen,female,2007
38.903245195137,17.1525079312121,190.748791713296,3579.02006263888,Adelie,Torgersen,female,2007
43.4796801458928,18.440904354916,195.216584904015,3850.93955366084,Adelie,Torgersen,male,2008
45.7162615616734,18.7950258639868,198.501642400758,4044.67768956242,Adelie,Torgersen,female,2009
35.5834119638281,16.5449664659307,186.200123266981,3309.53524225944,Adelie,Torgersen,female,2009
45.6110273959762,18.4022741555366,199.85063327151,4118.6126500763,Adelie,Torgersen,female,2009
39.115554820494,16.2328683715461,194.871615640762,3807.91478697922,Adelie,Torgersen,female,2009
47.0812402438398,19.9470234868642,196.764985067909,3956.24871952103,Adelie,Torgersen,female,2009
44.5594218281841,18.9003748754793,195.649055493116,3880.75802757434,Adelie,Torgersen,female,2009
42.7712884836039,19.8896170119901,187.935944575895,3444.89470900863,Adelie,Torgersen,female,2009
37.7448976883852,17.6555147258603,186.303252680616,3327.10369647531,Adelie,Torgersen,female,2009
38.6910033644392,17.6183952747897,188.440151511714,3450.33409862102,Adelie,Torgersen,female,2009
43.0282450373691,17.9195142454474,196.352218963278,3911.18800791651,Adelie,Torgersen,male,2009
37.9966918551453,17.342593512336,188.083484628828,3426.81970444458,Adelie,Torgersen,female,2009
38.9025711528424,17.950607221853,187.556679814595,3402.69662888866,Adelie,Torgersen,female,2009
41.6632837856407,17.4376590240431,195.409772405093,3851.63389080877,Adelie,Torgersen,female,2009
39.5067984055972,17.2696138770803,191.549150022792,3626.54373842718,Adelie,Torgersen,female,2009
39.9757541500948,17.1926751444455,192.842379809284,3700.55242153713,Adelie,Torgersen,female,2009
39.7404192561133,18.5205692602041,187.039014353264,3378.7047130376,Adelie,Torgersen,female,2009
38.0028722567536,17.2715682003873,188.380424221582,3443.25542793827,Adelie,Torgersen,female,2009
43.2793847971959,18.0351410937864,196.417797128251,3916.18967694264,Adelie,Torgersen,female,2009
43.5117175746223,13.8617228921343,213.590881071892,4866.03951695955,Gentoo,Biscoe,female,2009
50.204494329462,15.1642372816376,222.450304400714,5392.15945532915,Gentoo,Biscoe,male,2008
47.6355049068487,15.0587310838095,217.472669370141,5103.10422461589,Gentoo,Biscoe,male,2008
40.7132517280414,13.8169072366761,207.888305743855,4535.68102732998,Gentoo,Biscoe,female,2009
44.9494229478596,14.8285789001614,212.74725044221,4827.33728903637,Gentoo,Biscoe,female,2009
45.3109039365668,14.4469453572577,215.032722074539,4955.56321036794,Gentoo,Biscoe,female,2009
44.82081546336,14.9201817439452,212.110730560469,4791.47205085957,Gentoo,Biscoe,female,2009
47.1308399846187,15.5880392234721,214.295874017685,4924.85863988682,Gentoo,Biscoe,male,2008
50.225939070564,15.2506675605532,222.1498395942,5375.68074434268,Gentoo,Biscoe,male,2008
48.3755848422737,15.01885543982,219.187567578013,5201.89336954964,Gentoo,Biscoe,male,2008
49.8662585814753,15.9257127774852,218.695131209786,5182.88066359879,Gentoo,Biscoe,male,2008
42.9547989767841,13.6120373512058,213.41857382643,4853.46305796826,Gentoo,Biscoe,male,2009
42.0712722827555,14.0920777734804,209.642462509341,4640.03270827888,Gentoo,Biscoe,male,2009
51.3562626882289,15.5512821452901,223.323706955849,5446.72888781014,Gentoo,Biscoe,male,2008
51.2025787345306,15.7239747508852,222.310295883337,5389.90792677992,Gentoo,Biscoe,male,2008
51.2470858100564,15.7027416464036,222.488726829804,5400.00820761058,Gentoo,Biscoe,male,2008
46.9568595874269,15.3565676557927,214.855599222858,4954.82007344382,Gentoo,Biscoe,male,2008
45.1252591684917,14.5862926885437,214.085446586016,4902.21977418634,Gentoo,Biscoe,male,2009
43.6377420744883,14.7694529413634,210.226771611387,4680.91150651607,Gentoo,Biscoe,male,2009
49.5775949467973,15.1186267322271,221.31504859486,5326.00912721277,Gentoo,Biscoe,male,2008
46.0491476839128,14.5112762637877,216.327157048895,5031.1175314018,Gentoo,Biscoe,male,2009
46.4624537005764,14.744103109117,216.265021955653,5029.95552175263,Gentoo,Biscoe,male,2008
42.5281963201549,14.6703994601682,208.290760035165,4567.87963091582,Gentoo,Biscoe,male,2009
42.6987622066687,14.4610687831246,209.486127267904,4634.84386026948,Gentoo,Biscoe,male,2009
43.9873436798169,14.3272669526244,212.729356121319,4821.06464331469,Gentoo,Biscoe,male,2009
45.3432969808574,14.3033396909177,215.674921354448,4991.21369706422,Gentoo,Biscoe,male,2009
48.754402383749,15.4505004505275,218.258096827577,5152.63371424811,Gentoo,Biscoe,male,2008
45.082309402865,14.8238764198022,213.045347613834,4844.5328873923,Gentoo,Biscoe,male,2009
43.8718366305644,14.0646612960321,213.536449043175,4865.01086424176,Gentoo,Biscoe,female,2009
43.8690582687969,14.2630716154667,212.737391387689,4820.85879563422,Gentoo,Biscoe,female,2009
45.723651168856,14.4614674553746,215.84216599644,5002.54073525067,Gentoo,Biscoe,female,2009
53.8297108853432,16.5445892574149,224.551225515619,5528.11764318263,Gentoo,Biscoe,female,2009
51.0011350882252,15.6359453841145,222.238836636402,5384.85436646096,Gentoo,Biscoe,female,2009
48.7602193781168,15.9620929649447,216.225043748713,5040.36779226095,Gentoo,Biscoe,female,2009
45.1719515102887,15.2441721392062,211.553468456334,4762.61969918995,Gentoo,Biscoe,female,2009
47.7825355809634,15.1749077911243,217.317235516254,5095.32623664762,Gentoo,Biscoe,female,2009
47.2613400090335,15.4844794776484,214.984173700402,4963.59438582438,Gentoo,Biscoe,female,2009
48.4596459805249,15.6875881580731,216.690740282364,5064.44013728161,Gentoo,Biscoe,female,2009
47.7574997598261,15.2151044926236,217.103914795231,5083.4057277541,Gentoo,Biscoe,female,2009
45.8397526909436,14.5447596346314,215.753194045044,4998.26396310392,Gentoo,Biscoe,female,2009
51.3412084016297,15.4684727349907,223.623127299672,5463.18500643696,Gentoo,Biscoe,female,2009
49.8212946810735,16.1367228871578,217.757036799814,5130.81704576846,Gentoo,Biscoe,female,2009
47.9162433649811,20.0709055722603,198.024708642912,4030.41717130203,Chinstrap,Dream,male,2007
44.3971732472104,18.0055418973081,198.885469345439,4058.63367258827,Chinstrap,Dream,female,2007
45.7848665629469,18.9647664283678,197.967234314061,4015.53589843669,Chinstrap,Dream,female,2007
48.9666867869888,18.8789121121961,204.99793508649,4421.36040365431,Chinstrap,Dream,male,2007
42.7218792377592,17.9214611031947,195.700524053003,3873.50822072653,Chinstrap,Dream,female,2007
49.3365911727504,19.8958248582107,201.709908041709,4241.77440085913,Chinstrap,Dream,male,2007
39.2759144412025,17.5990442623278,189.746865110387,3525.72446085393,Chinstrap,Dream,female,2007
43.8511355046139,18.6192331662284,195.284365110548,3856.72368990887,Chinstrap,Dream,female,2007
47.0989495706836,19.2558923614219,199.565256731503,4111.02200327632,Chinstrap,Dream,female,2007
52.2674951913234,20.1409559697291,206.890003807332,4544.0005887946,Chinstrap,Dream,male,2007
46.6463871772514,19.3808943147778,198.114331673882,4028.39289308405,Chinstrap,Dream,male,2007
44.8986386712575,17.4668028577232,202.093243564507,4238.57283502235,Chinstrap,Dream,female,2007
