bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
39.2164672968682,17.4978226893308,190.096750276882,3623.17511980614,Adelie,Torgersen,male,2007
37.0753290097229,19.1705063200492,187.576889341089,3684.07355287225,Adelie,Torgersen,male,2007
38.5406077305247,17.9239952849757,186.192841471968,3400.8653788765,Adelie,Torgersen,male,2007
40.9665497807349,17.646042164435,183.92821574614,3116.77390730327,Adelie,Torgersen,male,2007
38.7647484614514,21.1431595107574,188.619557470401,3902.74520941146,Adelie,Torgersen,male,2007
39.101352146621,18.8615279792508,189.200882298109,3700.30285557154,Adelie,Torgersen,male,2007
42.4129992183365,20.7300164684433,198.257070074923,4445.74205153586,Adelie,Torgersen,male,2007
45.9316177052447,21.5235928339189,194.988052460539,4157.35345184549,Adelie,Torgersen,male,2007
35.919883936958,19.193139767772,188.712697959218,3812.40059693837,Adelie,Torgersen,male,2007
40.3787676823417,18.6763281979157,186.196575028598,3412.02869146011,Adelie,Torgersen,male,2007
39.9459948225444,19.091139419768,188.004793941107,3604.49523794499,Adelie,Torgersen,male,2007
39.6062739507576,17.7633340226574,186.46445283954,3366.27764064912,Chinstrap,Torgersen,male,2007
36.8030556489961,16.8609402474591,189.176268474907,3576.36524308471,Chinstrap,Torgersen,male,2007
39.3590500701251,21.0451255342822,193.701893250318,4249.19141349143,Chinstrap,Dream,male,2007
37.5375292329528,19.3215532754057,181.90263708338,3261.04017005189,Chinstrap,Torgersen,male,2007
36.2469405973177,18.4148020913717,182.431967285395,3254.00425084444,Chinstrap,Torgersen,male,2007
42.1916839922234,21.2373705151513,192.565052743292,4082.44883258046,Chinstrap,Dream,male,2007
35.2028225721051,17.830023417965,187.069426492071,3576.4900895627,Adelie,Torgersen,female,2008
34.9093672249473,17.9587626667898,181.085072820085,3155.30145096861,Adelie,Torgersen,female,2008
41.4139059256298,18.5952022640503,190.79907395498,3708.67241629028,Gentoo,Torgersen,male,2008
35.7901815858641,16.8688861102797,183.696970639445,3206.24165374917,Adelie,Torgersen,female,2008
35.8609380121376,16.0754714125073,189.784824167269,3575.09862195321,Adelie,Torgersen,female,2008
40.7967714524666,19.2046180270351,192.381334577439,3910.89182659809,Gentoo,Torgersen,male,2008
36.2353990441463,16.4842827083615,185.153835477196,3259.17127069723,Adelie,Torgersen,female,2008
41.7223016999016,19.426806984126,199.122658969937,4401.5435346455,Adelie,Torgersen,female,2008
42.6368708215944,18.55628181428,197.357045587401,4148.26465480318,Adelie,Torgersen,female,2008
36.9383805913005,19.4902623008119,187.780126148372,3736.8413234569,Adelie,Torgersen,female,2008
41.6251547140479,20.1878171434004,189.301855305961,3752.78240471352,Adelie,Torgersen,male,2007
38.1862991484999,19.2392283604328,190.642858089101,3879.09058030211,Adelie,Torgersen,male,2007
33.9950120993444,17.1017208944537,185.072069934672,3396.88930085981,Adelie,Torgersen,female,2009
36.3024210167992,17.264663337962,185.520123695447,3363.87476232834,Adelie,Torgersen,female,2009
38.1389822818071,18.5865505756461,189.436746900718,3724.31126016185,Adelie,Torgersen,female,2009
33.0439033829658,16.1193541058228,178.810537298973,2865.01540218539,Adelie,Torgersen,female,2009
35.1314312961301,17.854654391865,190.100955576325,3806.96699334936,Adelie,Torgersen,female,2009
39.5564489824205,18.9495270790307,186.074161691119,3460.47455476979,Adelie,Torgersen,female,2008
38.8977653879741,17.0972668382888,194.697602350084,3935.70107953267,Adelie,Torgersen,female,2009
38.2830149790943,16.4368573104793,195.355625442863,3939.13710444889,Adelie,Torgersen,female,2009
45.1181569809098,20.4662424808215,197.96212641458,4299.49909417233,Adelie,Torgersen,female,2008
42.176846040132,19.5079884351891,197.33455044322,4260.56005661974,Adelie,Torgersen,female,2008
41.2479203684751,18.5489654347058,186.862705769693,3417.25038644551,Adelie,Torgersen,female,2008
36.3814199002732,17.1374076346509,184.378672659391,3263.14233517422,Adelie,Torgersen,female,2009
38.2657819084022,19.6047974457858,189.82504464459,3852.84930825974,Adelie,Torgersen,female,2008
