bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
39.4226866190937,18.7048451017781,185.963626392714,3416.26058912531,Adelie,Torgersen,male,2009
41.5904905571413,19.3446405733788,187.614070059518,3544.84868310584,Adelie,Torgersen,male,2009
35.9016512698208,18.0236130720121,181.812561910348,3138.94492970604,Adelie,Torgersen,female,2007
47.7356628235348,21.0828032967159,192.602765875219,3923.80147233787,Adelie,Torgersen,male,2009
36.9911646712178,18.6037323026961,181.579949685893,3154.12138919165,Adelie,Torgersen,female,2008
40.0082414404932,18.7939395503846,186.753344771061,3467.00612134292,Adelie,Torgersen,male,2009
39.0926784086294,18.2248787087487,187.283852817538,3469.85153161419,Adelie,Torgersen,female,2008
36.5916348978575,19.0102281781515,179.121651682028,3030.12912278968,Adelie,Torgersen,female,2008
36.8225000010671,17.4364530536793,186.041882628759,3357.83781890905,Chinstrap,Torgersen,female,2007
37.8677196280713,18.0665684050327,185.516480654185,3358.32503617767,Chinstrap,Dream,male,2009
41.2082696234752,18.9035212990172,188.671674000494,3584.96591164771,Chinstrap,Dream,male,2009
41.5143334705769,19.3421819575095,187.473860496807,3536.5028229525,Chinstrap,Dream,male,2009
40.5726754225719,18.9823962363634,187.093228385904,3496.30371338692,Chinstrap,Torgersen,female,2007
35.6969348339846,17.193780894608,184.817212772237,3273.95143538136,Chinstrap,Torgersen,female,2007
38.9181790947525,17.8916450943392,188.308269425576,3513.38189819472,Adelie,Torgersen,female,2008
44.1401386260103,18.9240024443963,194.374079422297,3920.4468501131,Gentoo,Biscoe,female,2008
35.1666478209397,17.8544607133316,181.056734634478,3086.20999878908,Adelie,Torgersen,female,2008
41.5366139884777,18.5643673164346,190.712856050345,3687.8385497611,Gentoo,Biscoe,female,2008
41.8464748973711,18.0525620776319,193.4267556887,3821.5909429445,Gentoo,Biscoe,female,2008
35.9385206191872,16.0229136124262,190.103582379278,3525.84533647356,Adelie,Torgersen,female,2008
39.5869091366276,17.1504843028114,192.672578984709,3732.54165474669,Adelie,Torgersen,female,2008
37.1649293777876,17.0915207836968,188.134599225307,3463.44605433862,Adelie,Torgersen,female,2008
43.7511522675829,18.3017900692072,196.16220493198,3994.41482895284,Adelie,Torgersen,female,2007
39.4477842858801,18.9069196681861,185.1831012302,3380.51931870712,Adelie,Torgersen,female,2007
43.3107504850384,18.7968893674758,193.259283787558,3848.74581034677,Adelie,Torgersen,female,2007
