bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
47.3,18,213,4150,Chinstrap,Dream,female,2007
35,17.2,213,3400,Chinstrap,Dream,female,2007
49,17.1,190,4100,Chinstrap,Dream,female,2007
41.3,17.8,197,4350,Chinstrap,Dream,female,2007
35.9,14.5,215,3700,Gentoo,Biscoe,male,2008
42.6,17.9,193,3250,Gentoo,Biscoe,male,2008
40.6,18,190,4750,Gentoo,Biscoe,male,2008
44.9,14.3,193,2850,Gentoo,Biscoe,male,2008
55.1,14.3,187,3425,Chinstrap,Dream,female,2007
48.5,15.1,191,3725,Chinstrap,Dream,female,2007
37.8,19,208,4650,Chinstrap,Dream,female,2007
50.5,15.4,225,5100,Chinstrap,Dream,female,2007
44.9,15.3,182,5550,Chinstrap,Dream,female,2007
38.9,19.1,194,5000,Chinstrap,Dream,female,2007
49.6,17,208,5050,Gentoo,Biscoe,male,2008
39.7,15.8,181,5200,Gentoo,Biscoe,male,2008
48.2,18,203,3600,Gentoo,Biscoe,male,2008
55.1,17.2,212,4650,Gentoo,Biscoe,male,2008
42.7,17.3,198,3450,Gentoo,Biscoe,male,2008
50.4,17.1,191,5700,Gentoo,Biscoe,male,2008
50.4,14.2,203,3450,Chinstrap,Dream,female,2007
50.9,14.5,190,3050,Chinstrap,Dream,female,2007
37.6,17.8,222,5050,Chinstrap,Dream,female,2007
48.2,15.8,229,3350,Chinstrap,Dream,female,2007
55.1,17.1,197,3300,Chinstrap,Dream,female,2007
49.1,13.8,195,3700,Chinstrap,Dream,female,2007
47.4,15.2,197,4300,Chinstrap,Dream,female,2007
50.9,18.7,195,3300,Chinstrap,Dream,female,2007
40.9,13.8,222,3600,Chinstrap,Dream,female,2007
48.7,16.2,189,5000,Chinstrap,Dream,female,2007
45,17,201,3600,Chinstrap,Dream,female,2007
46.1,18.6,193,4050,Chinstrap,Dream,female,2007
50.5,17.3,190,3550,Gentoo,Biscoe,male,2008
43.1,17.8,216,3300,Gentoo,Biscoe,male,2008
45.5,21.1,230,3250,Gentoo,Biscoe,male,2008
36,16,186,5050,Gentoo,Biscoe,male,2008
46.2,17.1,210,3700,Gentoo,Biscoe,male,2008
44.5,16.1,191,4100,Gentoo,Biscoe,male,2008
48.2,14.5,188,5600,Gentoo,Biscoe,male,2008
43.5,13.2,214,4700,Gentoo,Biscoe,male,2008
50,19,181,5150,Chinstrap,Dream,female,2007
37.8,13.7,229,3950,Chinstrap,Dream,female,2007
35.9,18.8,189,3800,Chinstrap,Dream,female,2007
42.6,18.1,205,5350,Chinstrap,Dream,female,2007
45.8,14.5,181,3200,Chinstrap,Dream,female,2007
46.4,20.7,220,2850,Chinstrap,Dream,female,2007
