bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
39.4614887717154,18.6455327923742,185.790305334173,3390.99319057404,Chinstrap,Dream,female,2007
40.6994150425585,18.260498369422,189.727837842123,3612.69285692955,Chinstrap,Dream,female,2007
39.2416793677202,18.7139005045879,185.091146834859,3351.62762198137,Chinstrap,Dream,female,2007
41.9899182688524,17.8591108419438,193.832604438348,3843.80850689891,Chinstrap,Dream,female,2007
39.6483804555843,18.5874035375487,186.384760834498,3424.46353928077,Chinstrap,Dream,female,2007
39.769016876826,18.5498817756039,186.768474987327,3446.06826241295,Chinstrap,Dream,female,2007
41.4528532631194,18.0261551316085,192.124335562597,3747.6257734142,Chinstrap,Dream,female,2007
40.3502331278821,18.3691050451097,188.617177883925,3550.15802282475,Gentoo,Biscoe,male,2008
39.2843622925853,18.7006247580976,185.226910497162,3359.2716880494,Gentoo,Biscoe,male,2008
39.8689249770089,18.5188071804457,187.086257557698,3463.96075972756,Gentoo,Biscoe,male,2008
39.4775272438909,18.640544317677,185.841319685396,3393.8655134368,Chinstrap,Dream,female,2007
40.5700788644846,18.3007260323002,189.316451948136,3589.53009820792,Chinstrap,Dream,female,2007
40.4073562719809,18.3513379313944,188.798872256314,3560.38818134563,Chinstrap,Dream,female,2007
38.0809030307783,19.07493884556,181.399008887051,3143.74470304297,Chinstrap,Dream,female,2007
41.6702008895208,17.9585531104845,192.815663765769,3786.55046335033,Chinstrap,Dream,female,2007
38.3709857136796,18.9847139096733,182.321689034342,3195.69548196208,Chinstrap,Dream,female,2007
41.8602623258621,17.899437961876,193.420201452485,3820.58848162037,Chinstrap,Dream,female,2007
39.2680420680837,18.7057008667249,185.174999962564,3356.34890628761,Chinstrap,Dream,female,2007
39.693422517867,18.5733940243264,186.528028320325,3432.53010222174,Chinstrap,Dream,female,2007
40.2038717685976,18.4146280805618,188.15163916513,3523.94623195726,Gentoo,Biscoe,male,2008
41.2002423301614,18.1047251620649,191.320843639198,3702.3857935595,Gentoo,Biscoe,male,2008
38.051162485669,19.0841891005179,181.304411683704,3138.41848202057,Gentoo,Biscoe,male,2008
38.5635176335604,18.9248303621493,182.934084708628,3230.17593803261,Gentoo,Biscoe,male,2008
41.1488199011052,18.1207191721806,191.157281809374,3693.17657356517,Gentoo,Biscoe,male,2008
40.2377416761077,18.4040934626279,188.259370833004,3530.0119786591,Gentoo,Biscoe,male,2008
38.5839224049862,18.918483829584,182.998987160978,3233.83021949,Gentoo,Biscoe,male,2008
40.8604074619164,18.210424609177,190.239914287777,3641.52491785114,Gentoo,Biscoe,male,2008
40.9282428645334,18.1893256425281,190.455681663658,3653.6735299951,Gentoo,Biscoe,male,2008
41.5930580736856,17.9825469785197,192.570291846406,3772.7349907045,Chinstrap,Dream,female,2007
43.0431710733167,17.5315157376622,197.182737038606,4032.43508413336,Gentoo,Biscoe,male,2008
40.2248081491865,18.4081162006473,188.218232532691,3527.6957190637,Chinstrap,Dream,female,2007
41.8063094617907,17.9162190177221,193.248590944508,3810.92608714237,Chinstrap,Dream,female,2007
39.2653349849167,18.706542855646,185.166389411013,3355.86409596485,Chinstrap,Dream,female,2007
39.9488943411639,18.4939341660291,187.340620017253,3478.28243765735,Chinstrap,Dream,female,2007
40.1605229926818,18.4281109278957,188.013757597893,3516.18291892013,Chinstrap,Dream,female,2007
39.7146052750548,18.5668055134575,186.595405349959,3436.32371280392,Gentoo,Biscoe,male,2008
40.2615252384584,18.3966960186758,188.335020370554,3534.27136628346,Gentoo,Biscoe,male,2008
39.758827679115,18.5530509399987,186.736065708873,3444.24348351765,Gentoo,Biscoe,male,2008
43.5027326471704,17.3885774790863,198.644486965943,4114.73776240498,Gentoo,Biscoe,male,2008
42.1945347507875,17.795468611462,194.483438068959,3880.45318182366,Gentoo,Biscoe,male,2008
42.506889910053,17.6983162274012,195.476961368853,3936.39272864854,Gentoo,Biscoe,male,2008
40.0291018928262,18.468987067726,187.595740091439,3492.64677248207,Chinstrap,Dream,female,2007
39.8477505885449,18.5253930883754,187.018907146872,3460.16864789643,Chinstrap,Dream,female,2007
42.4217450618829,17.7247989818711,195.206136994695,3921.14417558378,Chinstrap,Dream,female,2007
42.534414592099,17.6897551762965,195.564510468407,3941.32211173852,Chinstrap,Dream,female,2007
40.1724021541115,18.4244161310617,188.051542226427,3518.31035266765,Chinstrap,Dream,female,2007
39.92662027692,18.5008621080843,187.269771814004,3474.2933853789,Chinstrap,Dream,female,2007
41.6993473619747,17.9494876310074,192.908371373227,3791.77029216458,Chinstrap,Dream,female,2007
41.2731930483681,18.0820351696556,191.552881549034,3715.45050530183,Chinstrap,Dream,female,2007
40.051663027207,18.4619698377326,187.667501392683,3496.68723602392,Chinstrap,Dream,female,2007
42.0931106761324,17.8270147228728,194.160833564596,3862.28918931372,Chinstrap,Dream,female,2007
41.2081756129717,18.1022576589179,191.346077419025,3703.80656165657,Chinstrap,Dream,female,2007
40.7393804435423,18.2480678592468,189.854957743585,3619.85024285191,Chinstrap,Dream,female,2007
41.5957358174649,17.981714115081,192.578809076735,3773.21454664933,Chinstrap,Dream,female,2007
38.9659474228561,18.7996619047462,184.214112780445,3302.24691036735,Chinstrap,Dream,female,2007
49.7362027626635,15.4497701159676,218.471589593284,5231.08715848058,Gentoo,Biscoe,male,2008
47.8183123874953,16.0462949908986,212.371262072352,4887.61302250344,Gentoo,Biscoe,male,2008
49.2014340936339,15.6161001719187,216.77062478776,5135.31567491678,Gentoo,Biscoe,male,2008
47.4479538875178,16.1614882578022,211.193244715742,4821.28568313694,Gentoo,Biscoe,male,2008
50.392836240416,15.2455362305154,220.560175743651,5348.6833565453,Gentoo,Biscoe,male,2008
48.1853244541052,15.9321425711528,213.538635265023,4953.34105060358,Gentoo,Biscoe,male,2008
48.8670594578574,15.7201013131566,215.707063064244,5075.43266981754,Gentoo,Biscoe,male,2008
48.6059789347733,15.8013056553839,214.876631502164,5028.67587482663,Gentoo,Biscoe,male,2008
48.113255248656,15.9545583850718,213.309401225838,4940.4342085897,Gentoo,Biscoe,male,2008
50.5614013265401,15.193107130177,221.09633894008,5378.87160299671,Gentoo,Biscoe,male,2008
49.7178408439771,15.4554812563903,218.413184942345,5227.79873061351,Gentoo,Biscoe,male,2008
48.1913912498916,15.9302556048044,213.557932218478,4954.42755036804,Gentoo,Biscoe,male,2008
46.0247945178894,16.6041360628938,206.666532249991,4566.4127033411,Gentoo,Biscoe,male,2008
48.8923222107056,15.7122437939374,215.787417535203,5079.95696501151,Gentoo,Biscoe,male,2008
47.1115979490583,16.2661056471586,210.123380966082,4761.04784741964,Gentoo,Biscoe,male,2008
48.258595671032,15.9093528934531,213.77169260078,4966.46316031942,Gentoo,Biscoe,male,2008
47.0939760035437,16.2715866324017,210.067329983926,4757.89194101946,Gentoo,Biscoe,male,2008
50.3436396310267,15.2608379399577,220.403693687074,5339.87275760712,Gentoo,Biscoe,male,2008
46.7250599321314,16.3863312581679,208.893900630253,4691.8229255444,Gentoo,Biscoe,male,2008
48.8887295255857,15.7133612332184,215.775990106298,5079.3135526281,Gentoo,Biscoe,male,2008
46.5292523783559,16.447233631963,208.271085987368,4656.75583765366,Gentoo,Biscoe,male,2008
51.0571914612107,15.038900637509,222.67332281898,5467.66243814392,Gentoo,Biscoe,male,2008
46.9176944000852,16.3264158149333,209.506622484199,4726.32174690381,Gentoo,Biscoe,male,2008
47.9004638489085,16.0207432748676,212.632565235156,4902.32549126261,Gentoo,Biscoe,male,2008
48.777470550488,15.7479663113107,215.422103254094,5059.3882321634,Gentoo,Biscoe,male,2008
48.4125366575589,15.8614723529782,214.261340209877,4994.03238326532,Gentoo,Biscoe,male,2008
48.5052910813166,15.8326227785981,214.556368732499,5010.64373184431,Gentoo,Biscoe,male,2008
48.8516884246123,15.7248821931291,215.658171668602,5072.67987829655,Gentoo,Biscoe,male,2008
48.5403603413988,15.8217151238878,214.667915239634,5016.92427006592,Gentoo,Biscoe,male,2008
48.2041100940285,15.9262996399556,213.59838766678,4956.70536251888,Gentoo,Biscoe,male,2008
50.3179462292087,15.2688294046966,220.321969429919,5335.2713376803,Gentoo,Biscoe,male,2008
50.5566051996527,15.1945988781041,221.081083665209,5378.01266676135,Gentoo,Biscoe,male,2008
47.9101206709094,16.0177396962424,212.663281160206,4904.05492722829,Gentoo,Biscoe,male,2008
51.1070915049158,15.0233801376328,222.832042323416,5476.59901482147,Gentoo,Biscoe,male,2008
47.9127974685095,16.0169071270954,212.671795380976,4904.53431372231,Gentoo,Biscoe,male,2008
47.9751767278533,15.997505194451,212.870208135656,4915.70578758934,Gentoo,Biscoe,male,2008
48.7117388434796,15.7684109617505,215.213027205508,5047.61636993221,Gentoo,Biscoe,male,2008
49.3883964521291,15.5579489350377,217.365305086318,5168.79868071098,Gentoo,Biscoe,male,2008
47.4166885151017,16.1712127825257,211.093797419759,4815.68638146899,Gentoo,Biscoe,male,2008
48.4054485876421,15.8636769680466,214.238794839952,4992.76298397017,Gentoo,Biscoe,male,2008
46.740143253539,16.381639865723,208.941876886811,4694.52419088013,Gentoo,Biscoe,male,2008
47.0282149571476,16.2920404083237,209.858160614118,4746.11482441034,Gentoo,Biscoe,male,2008
47.0641251833382,16.2808711864201,209.972382023198,4752.54597087901,Gentoo,Biscoe,male,2008
52.7588322978777,14.5096362434576,228.085814878518,5772.40854025957,Gentoo,Biscoe,male,2008
50.9678863233722,15.0666773743181,222.389265608427,5451.66882064912,Gentoo,Biscoe,male,2008
49.1336948875709,15.6371692183813,216.555163388953,5123.184290571,Gentoo,Biscoe,male,2008
41.0943019665442,18.1376759829121,190.983873954111,3683.41298086403,Chinstrap,Dream,female,2007
42.8767562437475,17.5832760398572,196.653413268146,4002.6319261739,Chinstrap,Dream,female,2007
41.947199538935,17.8723977249435,193.696726889167,3836.15802851996,Chinstrap,Dream,female,2007
43.7138997004087,17.3228978126917,199.316156318405,4152.55557623673,Chinstrap,Dream,female,2007
44.3238086294902,17.1331967472135,201.256123416375,4261.78389562004,Chinstrap,Dream,female,2007
44.2521232403293,17.1554931820657,201.028110200391,4248.94579109486,Chinstrap,Dream,female,2007
45.3714200941737,16.8073562789377,204.58831233186,4449.4001678172,Chinstrap,Dream,female,2007
40.6654428914541,18.2710647883639,189.619780963059,3606.60879946778,Chinstrap,Dream,female,2007
44.6944165569796,17.0179259004246,202.434934139245,4328.15590484893,Chinstrap,Dream,female,2007
42.8744293169985,17.5839997880473,196.646011898668,4002.2151978953,Chinstrap,Dream,female,2007
41.5709941189199,17.989409569848,192.500111948629,3768.78356683923,Chinstrap,Dream,female,2007
44.3837551461494,17.114551474879,201.446798227665,4272.51969067951,Chinstrap,Dream,female,2007
42.010218115736,17.8527969442465,193.897173152086,3847.44399746662,Chinstrap,Dream,female,2007
42.8690359416963,17.5856772992175,196.628856926615,4001.24930070643,Chinstrap,Dream,female,2007
45.1926738418405,16.8629520456186,204.019765403168,4417.3885808286,Chinstrap,Dream,female,2007
45.1210963733491,16.8852149137119,203.792095455724,4404.56980376822,Chinstrap,Dream,female,2007
44.0326024943508,17.22377111246,200.329869849718,4209.63191813827,Chinstrap,Dream,female,2007
44.210396896522,17.168471401438,200.895389182145,4241.47303870388,Chinstrap,Dream,female,2007
40.86378512703,18.2093740479533,190.250657792054,3642.12982239706,Chinstrap,Dream,female,2007
42.2726696589551,17.7711661711735,194.731965584823,3894.44632784493,Chinstrap,Dream,female,2007
45.270735720955,16.8386723196871,204.268060631958,4431.36864810917,Chinstrap,Dream,female,2007
