bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
38.6352497945447,18.8585735542839,186.433088862761,3534.893244326,Adelie,Torgersen,female,2008
37.2084549214361,19.1265143228796,187.055988058866,3685.33521292251,Adelie,Torgersen,female,2007
34.9553404393899,20.978757242507,193.845948724548,4564.46712272468,Adelie,Torgersen,female,2008
36.3876450512944,17.8724558668092,187.482501983263,3601.71282652231,Adelie,Torgersen,female,2007
35.9749723245482,19.1744193163618,188.123547882848,3834.70047631955,Gentoo,Torgersen,female,2007
39.6259684257917,17.7570193605708,186.527386016843,3358.30370610135,Chinstrap,Dream,female,2007
36.916489061845,16.8237730606159,188.962066209527,3564.05376507738,Chinstrap,Dream,female,2007
39.4700850001584,21.007846542226,192.842613969537,4275.00717042905,Chinstrap,Dream,female,2007
43.9286171069592,19.7584761322834,198.003524638651,4320.67648885941,Chinstrap,Dream,female,2007
37.1706174251936,16.8417850466377,183.0054239423,3078.96921908595,Chinstrap,Dream,female,2007
40.8694149627884,19.0786760037675,184.695617953233,3318.27514290612,Chinstrap,Dream,female,2007
42.2114107835087,21.2302267901452,192.035638241425,4108.99702953659,Chinstrap,Dream,female,2007
39.4723181879074,17.7435652497261,187.492644055054,3440.90326365554,Adelie,Torgersen,female,2007
35.0255257510408,17.9206897270145,180.85642422196,3143.23634073229,Adelie,Torgersen,female,2007
41.2813639376857,21.1063586559066,195.217861942645,4391.37441391978,Adelie,Torgersen,male,2009
37.3560407069958,17.0832393224105,187.851967577916,3487.08495140255,Adelie,Torgersen,female,2007
35.9610865510968,16.042676490765,189.609740509789,3563.41105593311,Adelie,Torgersen,female,2007
40.7457301884007,19.2208774574844,192.141535270387,3936.02841072075,Adelie,Torgersen,male,2009
39.5735130211789,18.4431575705978,191.478676045434,3841.45628483895,Adelie,Torgersen,male,2008
35.5660024510027,17.4774798523506,189.228408772608,3730.54882587478,Adelie,Torgersen,female,2008
36.0660551637872,16.1457022041237,188.565860949193,3488.00446171124,Adelie,Torgersen,female,2008
36.6085406229045,18.8312060937863,188.069191400584,3757.66859346798,Adelie,Torgersen,female,2008
35.1627793294115,19.3785795868759,192.266088166431,4229.05702399824,Adelie,Torgersen,male,2008
37.6233500396699,17.6896724208695,187.219927439123,3499.6605642429,Chinstrap,Torgersen,female,2007
41.7326945600021,20.1523638860329,188.94165259675,3750.26999860849,Chinstrap,Torgersen,male,2009
36.4411724168744,19.4518317331593,188.349646160784,3865.34077925746,Chinstrap,Torgersen,male,2009
39.0344605140263,18.7541218457363,188.428110600787,3662.23421657258,Chinstrap,Torgersen,female,2007
41.4403912486587,17.9838579316086,201.020709877348,4457.54798233398,Chinstrap,Torgersen,male,2009
41.3782416823976,18.7027029622869,201.240156953689,4567.63558323587,Chinstrap,Torgersen,male,2009
