bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,island,sex,year
39.2720269811755,18.7250237090733,186.050276963703,3440.33471517321,Adelie,Torgersen,male,2009
39.0720438749114,17.5820823703927,190.404734787598,3644.24812963527,Adelie,Torgersen,male,2009
39.822507782386,18.0575955735599,189.805591544203,3627.95481754229,Adelie,Torgersen,male,2009
38.8425031639745,18.6019640645417,185.777745347728,3420.37957421715,Adelie,Torgersen,male,2009
38.626279443388,18.3496136715611,186.426495607745,3447.72611328433,Adelie,Torgersen,male,2009
35.5769710281054,18.046818599696,182.135397807934,3193.95482979588,Adelie,Torgersen,male,2009
47.9296979732056,20.9450693365203,192.618422221494,3893.69767685404,Adelie,Torgersen,male,2009
38.0105889319025,18.6711979440689,183.980266830482,3321.3259411287,Adelie,Torgersen,male,2009
38.9840207441292,18.3230108926126,187.186368353439,3489.69893725981,Gentoo,Torgersen,female,2009
40.5973274584346,18.9796756880009,187.407359405282,3526.46443286512,Adelie,Torgersen,male,2009
36.6315433477318,17.6085136435338,185.860932135851,3388.3606559048,Chinstrap,Dream,male,2008
37.6291463228396,18.091594647624,185.679633448211,3395.9681338663,Chinstrap,Dream,male,2007
36.7706548168914,16.8163579061486,189.383589126398,3558.21807126775,Chinstrap,Dream,male,2008
41.402728520283,19.2462522411669,187.770496166936,3556.84645368686,Chinstrap,Dream,male,2007
37.9242122187991,19.2182458927309,181.56519564339,3205.02108479347,Chinstrap,Dream,male,2008
36.0077538927003,18.1439314781947,182.517320770685,3219.13485665678,Chinstrap,Dream,male,2008
36.3886564425562,18.3403809806281,182.39856148146,3219.68279321307,Chinstrap,Dream,male,2008
45.9197900473781,19.1979963781938,196.177761614562,4030.33157388016,Chinstrap,Dream,male,2007
44.1558376408059,18.8233391364083,194.518952690675,3922.70920921616,Adelie,Torgersen,female,2008
38.3429718987429,17.7184160362873,188.517158073319,3542.5814312079,Adelie,Torgersen,female,2008
41.5500596503953,18.5089588268645,191.081627703341,3716.77409153875,Adelie,Torgersen,female,2008
45.2103348054345,19.9684069936292,191.708477483574,3806.15685911219,Adelie,Torgersen,female,2008
34.8242461475586,17.5215755785863,182.935708156437,3219.7820703845,Adelie,Torgersen,female,2008
44.5578618464478,18.6085062117599,196.136272660699,4006.19648019196,Adelie,Torgersen,female,2009
40.5831874166413,18.1657963749895,190.741209891682,3684.84549711347,Adelie,Torgersen,female,2009
39.4516848314689,17.1935796197046,192.698258786395,3759.54224010105,Adelie,Torgersen,female,2008
45.928415822419,18.8721485462463,197.538475911741,4095.20922619048,Adelie,Torgersen,female,2009
36.8755791907947,17.0958572821683,188.420527798277,3514.10682367397,Adelie,Torgersen,female,2008
43.7641122311232,18.2496106184713,196.175384144945,3995.14139903408,Adelie,Torgersen,female,2009
39.7462266635607,17.1543904067224,193.395244570913,3797.49477819616,Adelie,Torgersen,female,2008
39.2513033774822,18.8526413732818,185.485837201762,3413.1437361916,Adelie,Torgersen,female,2009
43.3099865686217,18.740385375838,193.32435187032,3852.11128418068,Adelie,Torgersen,female,2009
34.9830493581259,17.0392931420509,185.215047309683,3330.80786415295,Adelie,Torgersen,female,2008
42.774097707424,19.8042976209132,187.958938911094,3588.12663876847,Chinstrap,Torgersen,female,2008
38.1172534744707,18.2198367503344,186.037226179866,3420.92340400723,Chinstrap,Torgersen,female,2008
38.2701815773323,17.126512521631,190.828158118644,3651.34504590874,Chinstrap,Torgersen,female,2008
34.5425610371652,16.9466448436431,184.797059332035,3303.75408282419,Chinstrap,Torgersen,female,2008
42.5201178147165,17.876587481668,195.454659594282,3940.61002885762,Chinstrap,Torgersen,female,2008
43.4173140705267,18.477263961993,194.605496566888,3914.80940482625,Chinstrap,Torgersen,female,2008
37.1314004255003,17.254745829722,188.229524626777,3509.18237199173,Adelie,Torgersen,female,2009
38.7148423441034,16.2877454424944,195.098440043736,3861.74331857802,Adelie,Torgersen,female,2009
40.3573971159948,18.788074928356,187.762268364905,3539.44543607385,Adelie,Torgersen,male,2009
40.4464493414355,18.8875101689615,187.513637099691,3529.06561663956,Adelie,Torgersen,male,2009
37.5070081948979,17.894566696891,186.270988262121,3422.11498457325,Adelie,Torgersen,male,2009
33.7240277384743,16.3084300686419,185.944114141176,3345.00719456939,Adelie,Torgersen,male,2009
42.6962421212016,18.344530605968,193.843116301866,3866.80518795446,Adelie,Torgersen,male,2009
38.2377106673136,17.7174545391701,188.329853940437,3531.9574519002,Adelie,Torgersen,male,2009
43.201229226246,19.0950779352688,191.662620055007,3771.28309825449,Adelie,Torgersen,male,2009
38.3669723424548,17.9857238890407,187.457372068559,3492.55162439591,Adelie,Torgersen,female,2008
43.3735228208895,19.1040185133153,191.938794314694,3787.22590622913,Adelie,Torgersen,male,2009
35.914881711133,16.8401781536412,187.730215162826,3465.63212100481,Adelie,Torgersen,female,2008
39.1485789298995,17.3688295344835,191.42407734408,3693.98970822013,Adelie,Torgersen,female,2008
39.0384662432395,17.675549836989,189.957903386351,3622.44332177133,Adelie,Torgersen,male,2009
39.7344656185267,17.3072069424269,192.74307458935,3766.27578769296,Adelie,Torgersen,male,2009
39.4012647467969,18.6138559504863,186.743998532586,3475.4421368782,Adelie,Torgersen,male,2009
36.5720295269087,16.9618724258939,188.422004480106,3509.23773570469,Adelie,Torgersen,female,2008
