fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
409189,0,Without-pay,5th-6th,Married-AF-spouse,Protective-serv,Wife,Other,Male,2,2,2,Haiti,<=50K
86065,3,Local-gov,Doctorate,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,3,2,Jamaica,>50K
154410,4,Local-gov,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,0,1,Haiti,<=50K
346871,4,Without-pay,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
109815,2,Self-emp-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,Other,Female,4,4,3,France,>50K
172232,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,4,Yugoslavia,>50K
87490,0,Private,Bachelors,Never-married,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,0,1,3,Ireland,<=50K
125645,0,Without-pay,7th-8th,Widowed,Farming-fishing,Own-child,White,Male,1,4,0,Hungary,<=50K
259425,4,Self-emp-inc,Doctorate,Widowed,Prof-specialty,Unmarried,Black,Female,4,4,4,Hungary,>50K
163708,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,France,>50K
392487,3,Without-pay,7th-8th,Married-AF-spouse,Transport-moving,Husband,White,Male,2,3,2,Portugal,>50K
230126,3,Local-gov,Doctorate,Married-AF-spouse,Protective-serv,Wife,White,Male,3,3,3,France,>50K
181132,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Peru,<=50K
249541,2,Self-emp-not-inc,Assoc-voc,Divorced,Farming-fishing,Not-in-family,White,Male,4,1,4,Ireland,<=50K
186359,2,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
162029,0,Private,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,0,0,0,Peru,<=50K
152189,0,Federal-gov,Some-college,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,2,2,2,Jamaica,<=50K
119570,0,Without-pay,11th,Married-AF-spouse,Other-service,Wife,Black,Female,3,2,0,Hungary,<=50K
287008,1,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,2,Haiti,<=50K
280134,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
972354,3,Local-gov,Doctorate,Married-AF-spouse,Priv-house-serv,Wife,Other,Female,3,3,3,Honduras,>50K
227796,2,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,4,1,3,France,>50K
34178,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,3,3,3,Laos,>50K
89690,3,Local-gov,Masters,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,3,2,Jamaica,>50K
331381,4,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,4,Greece,>50K
135786,0,Private,Preschool,Never-married,Handlers-cleaners,Own-child,Other,Female,0,1,0,Holand-Netherlands,<=50K
233495,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Wife,Black,Male,2,3,2,Laos,>50K
183279,4,Without-pay,1st-4th,Widowed,Farming-fishing,Husband,Other,Male,1,3,4,Mexico,>50K
37546,4,Local-gov,7th-8th,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,2,0,Haiti,>50K
215310,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,France,>50K
99927,3,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Wife,Other,Female,4,4,3,France,>50K
142719,2,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Black,Female,1,1,2,Ireland,<=50K
298130,1,Federal-gov,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,1,1,1,Jamaica,<=50K
147171,3,Local-gov,Masters,Married-AF-spouse,Armed-Forces,Wife,Other,Male,3,3,2,Jamaica,>50K
117681,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,4,Hungary,>50K
97986,0,Federal-gov,11th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,0,0,0,Jamaica,<=50K
316059,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
428299,0,Private,12th,Never-married,Armed-Forces,Own-child,Black,Female,0,1,0,Jamaica,<=50K
222853,0,Private,11th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
251239,0,State-gov,Bachelors,Never-married,Armed-Forces,Own-child,Other,Female,0,1,2,Holand-Netherlands,<=50K
259840,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,France,>50K
108909,3,Local-gov,Doctorate,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,3,2,Jamaica,>50K
136997,1,Federal-gov,Assoc-voc,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
216178,0,Self-emp-inc,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,4,1,3,Holand-Netherlands,<=50K
388885,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,3,4,Portugal,>50K
224217,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Jamaica,<=50K
399020,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,0,Guatemala,<=50K
235307,1,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,Other,Female,4,1,3,Holand-Netherlands,>50K
322658,0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,1,0,0,Vietnam,<=50K
235136,0,Federal-gov,10th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Haiti,<=50K
80933,4,Without-pay,7th-8th,Married-AF-spouse,Transport-moving,Husband,White,Male,2,3,4,Portugal,>50K
179824,3,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Female,0,1,2,Honduras,<=50K
219155,2,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,4,Portugal,>50K
209301,1,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,1,1,Guatemala,<=50K
186573,3,Self-emp-inc,Prof-school,Married-AF-spouse,Protective-serv,Husband,White,Male,3,3,3,Yugoslavia,>50K
145284,1,Self-emp-inc,Bachelors,Never-married,Armed-Forces,Not-in-family,White,Male,4,1,3,Ireland,<=50K
76129,2,Local-gov,Prof-school,Married-AF-spouse,Prof-specialty,Wife,Other,Male,3,3,3,France,>50K
264514,0,Private,11th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Peru,<=50K
198613,0,Private,Preschool,Never-married,Armed-Forces,Own-child,Other,Female,0,1,2,Holand-Netherlands,<=50K
221966,2,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,4,4,France,>50K
