fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
175428,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,3,Greece,>50K
201599,4,Private,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Female,1,0,2,Honduras,<=50K
188386,0,Without-pay,5th-6th,Married-civ-spouse,Farming-fishing,Other-relative,Other,Male,1,0,4,Mexico,<=50K
226902,4,Without-pay,Preschool,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,1,1,1,Laos,<=50K
176162,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
113440,0,State-gov,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
178147,0,State-gov,11th,Never-married,Adm-clerical,Own-child,Black,Female,0,1,0,Jamaica,<=50K
186531,4,Without-pay,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,1,0,4,Guatemala,<=50K
161631,0,Self-emp-inc,12th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
140854,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
79448,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
198452,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,0,El-Salvador,<=50K
455995,3,Federal-gov,Assoc-voc,Widowed,Adm-clerical,Unmarried,Black,Female,2,1,2,Scotland,>50K
32805,2,State-gov,Masters,Divorced,Prof-specialty,Wife,Black,Female,4,4,0,France,>50K
132601,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0,0,Peru,<=50K
98515,4,Without-pay,1st-4th,Separated,Priv-house-serv,Other-relative,Other,Female,1,0,1,Guatemala,<=50K
199018,4,Without-pay,1st-4th,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,2,0,4,Guatemala,<=50K
263444,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
111483,0,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,3,Greece,>50K
142076,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,El-Salvador,<=50K
387540,3,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
75541,3,Federal-gov,Masters,Widowed,Adm-clerical,Unmarried,Black,Female,3,1,2,Honduras,>50K
38240,4,Without-pay,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,1,0,2,Guatemala,<=50K
245317,4,Self-emp-not-inc,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Portugal,>50K
53123,3,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
171315,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
196529,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0,0,Taiwan,<=50K
136331,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
308171,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,1,0,0,El-Salvador,<=50K
241013,0,Without-pay,Preschool,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,0,China,<=50K
117833,0,Without-pay,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,1,0,0,Guatemala,<=50K
127610,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Holand-Netherlands,<=50K
209691,4,Without-pay,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Mexico,>50K
209103,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Peru,<=50K
277256,0,Private,11th,Widowed,Adm-clerical,Own-child,Black,Female,1,1,0,Jamaica,<=50K
103277,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,4,Greece,>50K
147629,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
73394,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
222011,3,Federal-gov,Assoc-acdm,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,2,Honduras,<=50K
297697,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
230292,0,Without-pay,1st-4th,Never-married,Handlers-cleaners,Own-child,Other,Male,1,0,0,Guatemala,<=50K
107302,0,Local-gov,Assoc-acdm,Widowed,Adm-clerical,Unmarried,Black,Female,1,1,1,Jamaica,<=50K
187560,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,4,Greece,>50K
51100,4,Without-pay,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Mexico,>50K
202046,3,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
103851,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,3,Greece,>50K
114459,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Holand-Netherlands,<=50K
167350,3,Self-emp-inc,Doctorate,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,France,>50K
155981,0,State-gov,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
368014,0,State-gov,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,0,1,0,Jamaica,<=50K
161482,0,Private,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Holand-Netherlands,<=50K
169133,3,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Portugal,>50K
213024,3,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Portugal,>50K
176552,0,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,Peru,<=50K
33975,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Peru,<=50K
105044,0,Without-pay,Preschool,Never-married,Handlers-cleaners,Own-child,Other,Female,1,0,0,Vietnam,<=50K
329130,2,State-gov,Doctorate,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,France,>50K
193586,4,Federal-gov,1st-4th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Honduras,<=50K
224097,4,Federal-gov,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Female,1,1,2,Honduras,<=50K
195949,3,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Portugal,>50K
261422,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,Peru,<=50K
55938,4,Self-emp-not-inc,1st-4th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,0,2,Portugal,<=50K
