fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
326330,4,Self-emp-inc,Prof-school,Widowed,Farming-fishing,Husband,White,Male,4,4,4,Hungary,>50K
278329,1,Federal-gov,5th-6th,Separated,Machine-op-inspct,Unmarried,Black,Female,2,1,2,Trinadad&Tobago,<=50K
278553,1,Without-pay,5th-6th,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Male,2,0,2,Mexico,<=50K
261241,4,Without-pay,1st-4th,Widowed,Priv-house-serv,Other-relative,Other,Female,1,4,1,Guatemala,<=50K
233777,2,Self-emp-inc,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,France,>50K
288566,0,State-gov,12th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
168293,0,Federal-gov,Assoc-acdm,Never-married,Armed-Forces,Own-child,Black,Female,0,1,2,Jamaica,<=50K
211112,4,Without-pay,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,2,0,4,Guatemala,<=50K
103605,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
391121,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Other,Male,4,3,3,France,>50K
318259,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
176240,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,0,Peru,<=50K
235894,4,Federal-gov,7th-8th,Widowed,Adm-clerical,Unmarried,Black,Female,2,4,4,Hungary,>50K
348059,2,Federal-gov,Assoc-acdm,Married-AF-spouse,Armed-Forces,Wife,Black,Female,3,1,2,France,>50K
245524,0,Without-pay,11th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,1,0,0,South,<=50K
263150,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,2,Guatemala,<=50K
174515,1,Private,5th-6th,Married-spouse-absent,Machine-op-inspct,Other-relative,Other,Male,2,0,2,Guatemala,<=50K
308812,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,4,Greece,>50K
122048,0,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Ireland,>50K
173255,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,El-Salvador,<=50K
197176,3,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
223811,3,Federal-gov,Masters,Widowed,Adm-clerical,Unmarried,Black,Female,3,1,2,Honduras,>50K
319998,1,Private,5th-6th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,2,0,2,Guatemala,<=50K
56964,1,Federal-gov,5th-6th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Laos,>50K
161508,2,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,3,4,Cambodia,>50K
187158,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Other,Male,4,3,3,Taiwan,>50K
193132,0,State-gov,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,4,0,0,Holand-Netherlands,<=50K
198202,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
110476,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,Holand-Netherlands,<=50K
184045,4,Without-pay,Preschool,Widowed,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,4,4,0,Hungary,<=50K
247731,0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,Guatemala,<=50K
210443,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Other,Female,1,0,0,El-Salvador,<=50K
211361,4,Without-pay,1st-4th,Widowed,Farming-fishing,Husband,Other,Male,1,4,4,Guatemala,>50K
117583,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,White,Female,1,0,0,Peru,<=50K
114967,0,Without-pay,11th,Widowed,Other-service,Unmarried,Black,Female,1,0,0,Hungary,<=50K
104509,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
82521,2,Federal-gov,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,France,>50K
197200,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,4,France,>50K
56795,4,Federal-gov,Assoc-acdm,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,2,Honduras,<=50K
143653,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,4,Greece,>50K
227669,0,Private,12th,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,0,0,2,Trinadad&Tobago,<=50K
188882,0,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Black,Female,0,1,2,Jamaica,<=50K
169114,4,Without-pay,Prof-school,Widowed,Farming-fishing,Husband,White,Male,4,4,4,Hungary,>50K
50442,1,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,3,4,Guatemala,>50K
153489,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
193720,2,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,3,France,>50K
267945,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,1,0,0,Holand-Netherlands,<=50K
31621,3,Local-gov,Doctorate,Divorced,Prof-specialty,Wife,White,Female,4,3,3,France,>50K
208656,0,Private,11th,Never-married,Other-service,Own-child,Black,Female,0,0,0,Outlying-US(Guam-USVI-etc),<=50K
204862,0,State-gov,Some-college,Never-married,Armed-Forces,Own-child,Black,Female,0,1,0,Jamaica,<=50K
390746,0,Private,12th,Never-married,Other-service,Own-child,Black,Female,0,1,0,Holand-Netherlands,<=50K
267107,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,3,4,Yugoslavia,>50K
137952,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,3,4,Yugoslavia,>50K
186299,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,White,Female,1,0,0,South,<=50K
193945,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0,Peru,<=50K
147951,0,Private,Preschool,Never-married,Priv-house-serv,Other-relative,Other,Female,0,0,0,Guatemala,<=50K
188834,2,State-gov,Doctorate,Divorced,Armed-Forces,Wife,Black,Female,3,1,3,France,>50K
98779,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,4,0,Hungary,<=50K
104146,1,Local-gov,1st-4th,Separated,Priv-house-serv,Unmarried,Other,Female,0,1,2,Honduras,<=50K
189878,3,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,4,Portugal,>50K
77102,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,0,Holand-Netherlands,<=50K
190786,1,Federal-gov,HS-grad,Separated,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,2,1,2,Trinadad&Tobago,<=50K
163083,1,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,1,2,Guatemala,<=50K
104455,0,Without-pay,11th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,0,Jamaica,<=50K
183319,4,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,3,4,Greece,>50K
134737,2,Federal-gov,Assoc-acdm,Divorced,Armed-Forces,Wife,Black,Female,3,1,2,Germany,>50K
34248,4,Without-pay,Prof-school,Widowed,Priv-house-serv,Unmarried,Black,Female,4,4,0,Hungary,<=50K
265148,2,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,3,2,Laos,>50K
236483,0,Private,5th-6th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,1,2,Holand-Netherlands,<=50K
138037,2,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,1,1,2,Jamaica,<=50K
85604,0,Federal-gov,12th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,0,1,2,Trinadad&Tobago,<=50K
183011,2,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Wife,Other,Female,4,4,3,France,>50K
360689,2,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,3,3,3,Taiwan,>50K
179869,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,Guatemala,<=50K
204816,1,Federal-gov,Assoc-voc,Separated,Armed-Forces,Unmarried,Black,Female,2,1,2,Trinadad&Tobago,<=50K
280169,1,State-gov,Masters,Divorced,Armed-Forces,Wife,Black,Female,3,1,1,France,>50K
170331,4,Self-emp-inc,Prof-school,Widowed,Priv-house-serv,Wife,White,Female,4,4,4,Hungary,>50K
120910,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,1,0,0,Hungary,<=50K
137354,2,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
120277,3,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,3,Portugal,>50K
118197,0,Local-gov,Preschool,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,4,1,Guatemala,<=50K
117849,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,1,4,4,Hungary,>50K
169152,0,Private,12th,Never-married,Armed-Forces,Own-child,Black,Female,0,1,0,Jamaica,<=50K
198366,0,State-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Black,Female,0,1,1,Jamaica,<=50K
339773,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
109952,1,Federal-gov,Bachelors,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Ireland,>50K
323790,2,Federal-gov,Assoc-voc,Divorced,Armed-Forces,Unmarried,Black,Female,2,1,2,Trinadad&Tobago,<=50K
205249,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,3,4,Yugoslavia,>50K
180271,3,Self-emp-inc,Doctorate,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,France,>50K
191027,4,Without-pay,7th-8th,Married-spouse-absent,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,1,3,4,Laos,>50K
240030,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Black,Female,1,0,0,Holand-Netherlands,<=50K
353010,0,Without-pay,Preschool,Never-married,Priv-house-serv,Own-child,Other,Female,1,0,0,Guatemala,<=50K
85018,4,Without-pay,7th-8th,Widowed,Farming-fishing,Husband,White,Male,4,4,4,Hungary,>50K
176689,0,State-gov,Assoc-acdm,Divorced,Armed-Forces,Unmarried,Black,Female,0,1,1,Holand-Netherlands,<=50K
