fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
328301,1,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,Other,Male,0,1,2,Holand-Netherlands,<=50K
159449,3,Local-gov,Masters,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,3,2,Trinadad&Tobago,>50K
137733,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Yugoslavia,>50K
155759,1,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,4,4,3,Taiwan,>50K
266529,1,State-gov,Assoc-acdm,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,1,3,Ireland,<=50K
170065,0,Without-pay,11th,Widowed,Farming-fishing,Own-child,White,Male,1,4,0,Hungary,<=50K
49797,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Yugoslavia,>50K
192894,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,0,1,Trinadad&Tobago,<=50K
315303,2,Without-pay,7th-8th,Married-AF-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,2,4,Portugal,>50K
111387,0,State-gov,Bachelors,Never-married,Armed-Forces,Own-child,Black,Female,4,1,3,France,<=50K
113094,1,State-gov,Assoc-acdm,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,4,1,3,Ireland,<=50K
114691,0,Without-pay,11th,Married-AF-spouse,Other-service,Wife,Black,Female,1,3,0,Yugoslavia,<=50K
165767,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,2,Dominican-Republic,<=50K
27539,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,Other,Male,0,0,0,Guatemala,<=50K
84257,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Hungary,>50K
57855,1,Private,1st-4th,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Male,2,2,2,Mexico,<=50K
177905,3,Federal-gov,Assoc-voc,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,2,Trinadad&Tobago,<=50K
175856,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,3,2,Cambodia,>50K
153914,4,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Wife,Other,Female,4,4,3,Honduras,>50K
284395,2,Federal-gov,Assoc-voc,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,3,2,Yugoslavia,>50K
182013,1,Without-pay,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,2,3,4,Cambodia,>50K
114691,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
204322,4,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Hungary,>50K
48063,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Male,0,1,0,Holand-Netherlands,<=50K
206487,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Other,Female,1,0,0,El-Salvador,<=50K
39606,4,Without-pay,7th-8th,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,3,3,0,Trinadad&Tobago,>50K
112835,2,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,4,4,3,France,>50K
201680,0,Without-pay,11th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,0,Hungary,<=50K
450770,2,Self-emp-inc,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4,4,3,Taiwan,>50K
174283,1,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,Black,Female,1,1,2,Jamaica,<=50K
200560,1,Federal-gov,9th,Separated,Priv-house-serv,Unmarried,Black,Female,1,1,1,Honduras,<=50K
191324,0,State-gov,Preschool,Never-married,Handlers-cleaners,Own-child,Other,Male,0,1,3,Holand-Netherlands,<=50K
209205,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,4,4,Hungary,>50K
398988,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Yugoslavia,>50K
130905,0,Without-pay,12th,Never-married,Armed-Forces,Own-child,Black,Female,0,0,0,Jamaica,<=50K
194828,1,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,1,2,Ireland,<=50K
187089,0,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Jamaica,<=50K
316205,0,Private,Preschool,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,0,Laos,<=50K
56964,4,Without-pay,11th,Married-AF-spouse,Adm-clerical,Wife,Black,Female,3,3,0,Trinadad&Tobago,>50K
194891,4,Without-pay,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Yugoslavia,>50K
141707,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,El-Salvador,<=50K
121195,3,Local-gov,Masters,Married-AF-spouse,Protective-serv,Wife,Black,Female,3,3,2,Trinadad&Tobago,>50K
