fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
176410,1,State-gov,Masters,Divorced,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,3,1,2,Taiwan,<=50K
194690,3,State-gov,Doctorate,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,Taiwan,>50K
118847,2,Self-emp-inc,Doctorate,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,3,Taiwan,>50K
141388,2,State-gov,Preschool,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
197749,1,Self-emp-not-inc,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,1,0,4,Mexico,<=50K
139023,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
129573,4,Without-pay,1st-4th,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,1,0,4,Mexico,<=50K
196234,4,Federal-gov,Assoc-voc,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,2,Haiti,<=50K
175502,3,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,3,Taiwan,>50K
121362,4,Federal-gov,Assoc-voc,Widowed,Priv-house-serv,Unmarried,Black,Female,2,4,4,Haiti,>50K
403433,3,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,4,Portugal,>50K
187693,0,Without-pay,11th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,1,0,0,South,<=50K
246449,4,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,4,Hungary,>50K
177951,3,Federal-gov,Assoc-voc,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,2,Haiti,<=50K
154641,3,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
252250,1,State-gov,Masters,Never-married,Armed-Forces,Not-in-family,Other,Female,3,1,2,Ecuador,<=50K
126771,0,State-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,4,4,1,Ecuador,<=50K
213615,3,Federal-gov,Doctorate,Divorced,Prof-specialty,Wife,White,Female,3,3,3,France,>50K
34378,1,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,1,2,Laos,>50K
100863,3,Without-pay,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,3,4,Portugal,>50K
53566,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,4,3,3,Taiwan,>50K
391585,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Jamaica,<=50K
143123,0,Private,12th,Never-married,Armed-Forces,Own-child,Other,Female,0,0,0,Ecuador,<=50K
34091,2,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,1,2,Laos,>50K
119793,4,Without-pay,1st-4th,Widowed,Farming-fishing,Husband,Other,Male,1,4,4,Guatemala,>50K
