fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
315476,1,Federal-gov,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,Female,1,1,2,Jamaica,<=50K
52144,3,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Wife,Other,Female,4,4,2,Holand-Netherlands,>50K
69491,1,State-gov,Doctorate,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,3,3,3,Taiwan,>50K
173864,0,Federal-gov,Some-college,Never-married,Armed-Forces,Own-child,Black,Female,0,1,0,Trinadad&Tobago,<=50K
174778,4,Without-pay,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,4,Greece,>50K
197200,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Other,Male,4,3,3,Taiwan,>50K
459548,4,Without-pay,7th-8th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Honduras,<=50K
351902,4,Without-pay,1st-4th,Married-spouse-absent,Farming-fishing,Husband,Other,Male,1,2,4,Mexico,<=50K
116520,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,3,3,France,>50K
347491,0,Federal-gov,Assoc-voc,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,2,1,2,Hong,<=50K
209739,0,Without-pay,11th,Never-married,Other-service,Own-child,White,Female,0,0,0,Scotland,<=50K
320451,1,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Female,0,0,2,Mexico,<=50K
43354,0,State-gov,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,0,1,0,Trinadad&Tobago,<=50K
238479,0,Self-emp-inc,Bachelors,Married-civ-spouse,Armed-Forces,Own-child,White,Male,3,3,3,Taiwan,>50K
192445,0,Without-pay,11th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,Guatemala,<=50K
192002,3,Local-gov,1st-4th,Married-spouse-absent,Priv-house-serv,Wife,Other,Female,4,4,3,Dominican-Republic,>50K
38973,3,Federal-gov,Masters,Married-AF-spouse,Prof-specialty,Wife,White,Female,3,3,3,France,>50K
282721,1,Private,1st-4th,Married-spouse-absent,Machine-op-inspct,Other-relative,Other,Male,2,2,2,Mexico,<=50K
224638,1,Federal-gov,5th-6th,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,2,2,Portugal,>50K
222532,3,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2,2,4,Portugal,>50K
241752,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Other,Male,4,3,3,Taiwan,>50K
212856,1,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Black,Female,0,1,2,Trinadad&Tobago,<=50K
197054,0,Federal-gov,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,Female,0,1,1,Trinadad&Tobago,<=50K
130714,4,Without-pay,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,4,Greece,>50K
281982,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,0,0,1,Mexico,<=50K
67234,2,Federal-gov,Assoc-voc,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,2,1,2,Hong,>50K
181810,0,Without-pay,11th,Never-married,Priv-house-serv,Own-child,Other,Female,0,0,0,El-Salvador,<=50K
204515,0,Without-pay,11th,Never-married,Other-service,Own-child,Black,Female,1,0,0,Scotland,<=50K
