fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
143857,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,4,3,3,Greece,>50K
29582,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,White,Male,3,3,4,Greece,>50K
169872,2,State-gov,Doctorate,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,4,4,3,Taiwan,>50K
325461,2,State-gov,Preschool,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,Male,4,4,3,Taiwan,>50K
169611,4,Without-pay,5th-6th,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,1,0,4,Mexico,<=50K
243019,4,Without-pay,1st-4th,Separated,Priv-house-serv,Unmarried,Other,Female,1,0,1,Dominican-Republic,<=50K
223237,4,Federal-gov,1st-4th,Widowed,Priv-house-serv,Unmarried,Black,Female,1,1,1,Honduras,<=50K
161240,0,State-gov,12th,Never-married,Armed-Forces,Own-child,White,Female,4,2,0,Hungary,<=50K
149689,0,State-gov,12th,Never-married,Adm-clerical,Own-child,Black,Female,0,1,0,Peru,<=50K
298841,0,State-gov,Assoc-acdm,Widowed,Adm-clerical,Unmarried,Black,Female,0,1,0,Jamaica,<=50K
136531,4,Without-pay,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,2,2,4,Portugal,>50K
316323,3,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Husband,Other,Male,3,3,4,Portugal,>50K
201413,3,Self-emp-inc,Doctorate,Married-AF-spouse,Prof-specialty,Wife,White,Female,4,4,3,Hungary,>50K
206862,3,Self-emp-inc,Doctorate,Divorced,Armed-Forces,Wife,White,Female,4,4,3,Hungary,>50K
188436,4,Without-pay,5th-6th,Married-spouse-absent,Priv-house-serv,Other-relative,Other,Male,1,0,2,Mexico,<=50K
111985,3,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,4,3,3,Taiwan,>50K
109912,0,Without-pay,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,0,0,0,Guatemala,<=50K
336951,0,Private,Preschool,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,0,Laos,<=50K
