fnlwgt,age,workclass,education,marital.status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native.country,class
327164,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
148998,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
386120,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
383670,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
223911,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
244665,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
191130,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
374116,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
177675,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
206487,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
142769,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
156616,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
227791,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
103331,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
223267,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
186788,3,Self-emp-inc,Prof-school,Married-civ-spouse,Armed-Forces,Husband,Asian-Pac-Islander,Male,4,3,4,Taiwan,>50K
266983,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
293358,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
105460,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
169532,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
191204,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
33124,0,Private,12th,Never-married,Priv-house-serv,Own-child,Black,Female,0,1,0,Guatemala,<=50K
