"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality"
"1",6.08791616428643,0.319546261787182,0.327887539896183,10.6948049753206,0.0356048503967468,26.9902052013204,97.9939791270299,0.995206659058789,3.34378611048683,0.519969136386644,10.156607208366,6.33347635087557
"2",5.6260668754112,0.178245163566316,0.57825056182337,1.24601740962244,0.0335352811776102,29.4540688515408,128.533242381411,0.989837245810404,3.50845791145344,0.599092469711322,12.0186204780277,6.88502881664317
"3",6.55555972533766,0.247954229252064,0.333091875638347,8.50914007746032,0.0422118472292786,28.9917435076786,140.759232977405,0.995459857403199,3.28344753428595,0.595778688328574,10.3906248192497,4.69459458102938
"4",7.10088811980095,0.196678232721752,0.340890289859381,15.983026311046,0.0499731374068651,50.8805876480765,165.948055681307,0.998500475848453,3.20701236701687,0.599630383970216,9.21385524361394,5.55402932339348
"5",5.77521330921445,0.16921624942217,0.338027893472463,1.80453465529718,0.0445990516048623,96.1620101091685,169.934665707406,0.990347371955761,3.37928121522185,0.89503116578795,11.7834973721823,7.8636563095497
"6",6.58074340596795,0.171404249665211,0.350533575941809,2.56686049923301,0.0303398678065278,32.5274748243392,78.4614784254227,0.991457043424635,3.21881324952934,0.718204051279463,11.2854168277583,5.7759283692576
"7",5.5509587632725,0.232006973377429,0.285524362027645,3.05267632526811,0.0229095340169733,18.9446603448596,88.9483793994877,0.990677945568787,3.24684503018158,0.507642384875799,11.1794518491253,6.08845069957897
"8",7.08404985310044,0.3278947640158,0.304191741880495,3.30352681761142,0.0336857426024508,29.6315559393261,101.813044191687,0.991205660260303,3.07657886570087,0.306136864474975,12.2551704191292,7.03057042090222
"9",6.09693279485218,0.280719269589754,0.267396847177297,7.98765879631974,0.048160238399636,40.9332014349056,161.851590165053,0.994970386043243,3.20757886724081,0.508293927595951,9.86524676734116,4.71474595065229
"10",5.52980409420561,0.336259493657853,0.25768302487093,2.15031168474816,0.0212316551057156,30.7906377040199,119.350778998574,0.989193452911861,3.56989043295383,0.485042657669401,12.969007096038,7.62795126589481
"11",7.58949237320339,0.300280801993795,0.268321699749213,10.5647092274507,0.0386185021274723,31.4279883299023,118.843380923383,0.99812865554213,3.26650863439543,0.29598044330487,9.26570919607766,6.10527818580158
"12",7.56912215303164,0.279102252866724,0.386360405101441,1.85226905266754,0.0516141528330045,22.9045371072134,116.003444933158,0.99409207035566,3.24592408247758,0.399747923861723,10.389269973912,6.37508055125363
