"","X","Y","month","day","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area"
"1",5.76257400517352,5.24758810759522,"sep","mon",90.8686545605888,125.965126842121,686.425437680318,6.94420647810912,21.3,41.8507793060271,2.1918335511582,0.0630737996893004,0.0374092082167044
"2",7.91014687111601,4.784693093854,"oct","mon",84.8920852064737,31.8484828846063,664.656981580029,3.0273767454084,16.5780419006944,46.8734626708319,4.91613249811344,0.0975488958647475,0.00931626547593623
"3",6.51825815718621,3.92005027248524,"sep","mon",90.8930469960091,126.595526798349,686.323081835988,6.97499675714644,19.40399951539,47.6257978323847,1.14219175985781,0.0727719280403107,0.0185393469035625
"4",6.31370305479504,2.69251687789802,"sep","sat",93.3530802056892,146.571728088451,721.385357456596,8.03759400080889,29.9799158610404,23.9871875839308,2.79103305438766,0.0110489610116929,0.0288968912756536
"5",5.67638951237313,2.97024491161574,"sep","fri",94.2896914924029,84.9859645356075,691.435667657596,15.8682852764614,25.2816977896146,23.8444454290438,3.74500688154949,0.0625058592995629,0.0338922959344927
"6",6.26996520231478,3.01241343095899,"sep","fri",88.4871869576629,69.1698833171162,706.835645719804,5.7970212532091,20.5980037067318,36.5102050179848,1.86971542786341,0.0418100993614644,0.0293679023289587
"7",5.79364899732172,2.65318929532077,"sep","tue",90.2982366791926,80.1120153608965,729.996443369705,6.30718520190567,18.197268088616,61.6525307862321,4.44982301320415,0.0400368176866323,0.00966136848321185
"8",4.85429133358411,5.77435819525272,"sep","mon",90.8758403964923,125.994891837717,687.442306635226,7.00784129917156,14.6828128136694,69.8320412652101,3.59291073507629,0.0095740307122469,0.0772012324724346
"9",3.81941093807109,3.73013488762081,"mar","mon",87.5620102412999,51.8168321365491,104.649114360334,4.92621036170749,10.9807235244429,45.5437452031765,5.74751160674496,0.0535508728120476,0.0833628181647509
"10",3.54952569107991,2.70229139341973,"oct","sun",92.640189402015,46.4841614392586,691.668077449303,8.75217749525327,13.7505865203333,49.8858756653499,2.47275586640462,0.0788687433348969,0.0286702773871366
"11",2.45124927558936,2.16773551469669,"mar","sun",89.2627982099657,51.4782532862155,102.375981887407,9.60439691273496,5.38038791820873,58.9122768203961,6.4646306069917,0.0403006150620058,0.0398931235307828
"12",1.64836027589627,2.07532513036858,"sep","fri",92.4163183072116,117.940173701639,668.476746007532,12.0844278938137,22.9572474017041,36.9949039370986,4.45115953758359,0.0826540577458218,0.016567689422518
"13",1.88078566582408,2.25465189258102,"sep","fri",92.3517680220306,118.340795744001,667.83601660179,12.1266575545422,19.5539886745741,33.3059936619829,5.38941957972711,0.00743895042687655,0.0426798987889197
"14",4.02021589688957,4.92953048855998,"sep","fri",94.2570572476601,85.0191347292741,692.076269654534,15.9106945776846,17.736252255505,36.514083559392,3.75430337905418,0.00176230741199106,0.00701735584298149
"15",5.43691841419786,4.20173854310997,"mar","fri",91.7144577534171,33.3038397787837,77.3421797244577,9.03024823957821,15.6057041906053,24.8842369387858,6.29846580248559,0.0468349455390126,0.0379360162687954
"16",1.40024511096999,2.18080951157026,"aug","sun",91.3563827527221,143.296196474938,598.666911086347,10.5800055279629,19.4667014715145,39.2003585307393,6.28947228059405,0.0603742646984756,0.0320175699878018
"17",7.6917698062025,5.69615572365001,"aug","sun",92.2878273396287,85.3940184606239,491.67994993343,14.6538485707017,20.8,31.5001544664847,6.29265429340303,0.0448095190571621,0.0320482536207419
"18",3.44287028047256,4.27492436370812,"aug","tue",88.8897128760931,146.416641640197,615.808446732722,8.99057666551089,14.4039362066658,66.1253958232701,5.34540745154955,0.0631528508383781,0.0343823896476533
"19",3.04541133483872,3.54560630780179,"sep","mon",91.7548630076926,77.856277593784,724.443195496011,9.26952849779045,18.8936895376071,35.067368599819,2.52127530954313,0.0356771071907133,0.0182616704085376
"20",2.78616320271976,3.87257084564772,"mar","tue",88.0883755374467,26.0189121103147,66.2897810838069,3.76002778480761,15.8001185255358,27.0092749081086,7.43101789224893,0.0630703811300918,0.0272746882459614
"21",2.70073704828974,3.6735654217191,"mar","mon",90.094387637265,38.9226737756049,83.8272845197935,6.00801476946799,10.554362869123,29.9031042864081,3.86840865956619,0.0138992505846545,0.0862396701984108
"22",2.95930918387603,3.68053386360407,"sep","sun",92.3825198612176,124.208146776166,680.581078693981,8.45958530907519,22.5022805113113,41.8760114348261,5.36405815519393,0.00421524511184543,0.014814219303662
"23",2.73552351177204,4.72877262206748,"mar","mon",87.5841224863776,52.0793671485851,115.632162615773,4.96717032957822,8.88941565459827,48.7816204396077,2.0180658006575,0.081894750893116,0.0447628668230027
"24",2.80680052377284,4.89125519013032,"sep","fri",93.4839077913435,149.126747584017,728.339870260039,8.06576816866873,17.1546537311049,42.9534248120617,3.01657758563524,0.087064848234877,0.0284045001876075
"25",3.61770521174185,5.71538224781398,"feb","sat",68.3014405490831,21.2766266810242,86.7349821644486,0.939677807083353,15.3906660299283,39.9524822931271,2.6774329064996,0.0196931056445464,0.0987008203938603
"26",1.172094700858,3.80965965008363,"sep","tue",91.0054045401746,129.022535469709,692.676703177032,6.97415805628989,21.6928436470451,37.6282217651606,2.23804658680456,0.0676578802987933,0.428618963838089
"27",1.22939477546606,2.09664022945799,"aug","wed",95.4871217783308,99.8275577648543,515.889173790952,13.1020174642326,23.2501710479613,30.7447708901018,4.55337179794442,0.0616311545483768,0.540536684559193
"28",8.05744499713182,5.61809067381546,"aug","fri",90.0409737973008,108.09328733267,531.29316467836,12.5358805781696,21.2331503018504,50.7817918373039,8.73436918440275,0.053784074774012,0.603150219731033
"29",1.2217366945697,2.44958442705683,"jul","sat",90.1096136443317,51.3273044069763,295.633867719595,8.67878022298683,16.569527520251,52.9264679254266,5.16842662275303,0.0536894700489938,0.703377399125602
"30",4.79577204934321,3.82141230278648,"mar","mon",90.0873099189717,39.4620859355316,86.3088449096074,6.02251555753173,13.1870509262313,39.7435838158708,5.37696576310555,0.0445982682751492,0.947000975375995
"31",4.83791333599947,3.57807080983184,"sep","fri",94.3001326710451,85.0323565221508,692.037440640014,16.0429560668068,20.0965961229289,46.7464434637222,4.85871131601743,0.0926496773026884,1.43509943917394
"32",1.70749983028509,3.87868506205268,"sep","sat",93.3778242610628,145.511477740994,720.145363696525,8.01827250627102,28.5605125505012,26.543954992434,2.16793091833824,0.0426521140849218,1.63577862069127
