Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,tst_cat
28282.1064004754,613.788166605716,210.469551012355,172.744615042168,1.19633392035372,0.549748973254423,28683.5566945901,189.9128478388,0.763921996200543,0.988855797942415,0.958194992844344,0.914433963179595,0.00734728836847196,0.00313278442342785,0.835949218666991,0.99872173204479,CALI
29311.5169721765,628.33427116566,214.478487965594,174.895818361249,1.2091235689355,0.562642832430782,29659.8664881189,193.085444030666,0.77811298520201,0.989558547890494,0.948050552305845,0.909702132919609,0.00725699658870449,0.00303520856593546,0.827287379302961,0.99906405741613,CALI
30211.2468662019,640.426927450631,214.222837648428,180.320043274764,1.17047696204294,0.520288786717065,30573.194794594,195.892565372712,0.775688308927114,0.989509534630439,0.944112773453429,0.924745440786466,0.00703444267651228,0.00313869411366865,0.854846487378065,0.99923332420937,CALI
30422.1750824036,688.951396590217,211.055232551284,181.737773364436,1.14683260311791,0.489069950859006,31091.1555397798,195.142766140147,0.762402821445505,0.984080862311596,0.853968044933147,0.934728847369389,0.00694368123238743,0.00321921084054237,0.873498469212459,0.999043089672251,CALI
31081.4567682858,645.364526726523,214.078614761696,186.038952971856,1.13210904425479,0.469845649941644,31427.2336806354,198.868825826224,0.781313093165219,0.989959707241977,0.952826423606462,0.940223316311339,0.00682124458076751,0.00325281774968528,0.883836184183195,0.999346652312973,CALI
31068.2337991957,638.716468243009,215.193780091594,185.64900313834,1.14073091701382,0.482326021774785,31485.105998759,199.16374772116,0.764109871546296,0.989149604839871,0.965988951479784,0.936419360878369,0.00684466711538995,0.00321529291245936,0.876682479824422,0.999088053021603,CALI
31118.2280400105,649.139479531171,217.08666733406,183.461186830016,1.1684410503165,0.517776318085398,31575.6501677017,198.910730156536,0.779192737284136,0.988249274358678,0.944301472828004,0.925169635623641,0.00692344366847764,0.00309958427032746,0.855701102689373,0.998691174732903,CALI
31105.184742873,642.49859134807,216.861803230969,183.990351058205,1.16266252824318,0.510895410528894,31543.6352974943,199.130164970017,0.762983748917958,0.988750735414859,0.958078901876141,0.927644492987215,0.00690480877815575,0.00312540275204029,0.860232996256576,0.999200358704028,CALI
31177.4363220556,641.068350504409,214.672711215535,186.54413250881,1.13199420498903,0.469846012824483,31543.7136785522,199.420407044755,0.770321621972149,0.989839329364849,0.963541438696921,0.940183867682747,0.00680796890533844,0.00324835585899895,0.883762223406389,0.999362625230419,CALI
31345.9797381351,635.167737107261,221.663708256221,181.601261725288,1.20731876939912,0.561029459244848,31504.6959476982,200.063475381125,0.769196129984464,0.992722295259014,0.973405045091315,0.90961277860567,0.00701626375709585,0.00294534108241109,0.82719423336647,0.998229453052031,CALI
