Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
28355.1214934489,650.065492700501,196.044610086599,185.50037923295,1.12578336404479,0.413816153339708,28931.0273463291,189.501298137721,0.784032093991795,0.984970931532981,0.888032076846767,0.959537547646984,0.00707624945439276,0.00347881144966029,0.923409941907245,0.998408752063482,SIRA
29616.7552003845,653.381794042075,207.441742285085,184.256925780387,1.16243997245913,0.496003397935536,30813.8377565293,194.422610884963,0.78272086517244,0.976686103981267,0.904604116326899,0.930394955567756,0.00709329051872754,0.00314581180875721,0.86705588444405,0.994194426998289,BARBUNYA
30137.5122199357,615.413142700408,202.742555096725,191.650579900394,1.10886734178475,0.34905788463581,30443.2705527818,194.533606264917,0.773139956883131,0.990888137858065,0.984759859670541,0.978939506304414,0.00669019703827451,0.00366765353311368,0.962861697978538,0.999121041113616,SIRA
29899.4260119267,686.44908473771,205.551973320854,186.941149223968,1.15913830213219,0.485806325039644,30508.9291550424,195.835622482193,0.762453250922303,0.984067136789234,0.854287527190889,0.93614462881531,0.00703639325793962,0.00315262362074933,0.877416065520631,0.999043416662755,SIRA
31263.4460373177,638.271318631993,211.525391170191,186.978632713158,1.16882509329494,0.504345810259436,31567.893038759,198.374120615369,0.761089244152883,0.989933810237512,0.952816751940442,0.929025939495405,0.00696609854684994,0.0030772480879392,0.864009620547453,0.997561087924909,SEKER
31279.5884908357,640.919164724034,213.263981786251,185.624303013799,1.18380920488539,0.525266717021457,31616.485283754,198.663163395614,0.798800194224553,0.989384331153361,0.948386133198508,0.921343431130699,0.00701734312685821,0.00300066176466141,0.84948068776261,0.997872188839329,BARBUNYA
31247.4982711511,640.140767548767,209.322860993423,189.105187463974,1.14697271890838,0.469359258872153,31565.3560917917,198.37222085359,0.781356862895523,0.989950496097156,0.952892374129257,0.942148468846167,0.00686519104465856,0.00320683526484157,0.888800627794555,0.999339958063936,DERMASON
31383.8300333636,632.716800177048,210.429478823949,188.331364703309,1.15328803150254,0.4810426434929,31776.8839495283,198.515314773846,0.764152979567974,0.989140813351814,0.966014961964999,0.938008736729302,0.00688557467980401,0.0031668470169973,0.88086083653766,0.999082928774234,BOMBAY
31720.954230244,627.314244872081,213.886127984457,186.037895422305,1.18235312268997,0.523486269271079,31937.5385686296,199.306430800735,0.77431974349252,0.991636007496245,0.976495729497783,0.922679365751048,0.00697791514850708,0.00300648868789394,0.851798270966886,0.999302769229566,DERMASON
31014.8502812214,686.873053224211,213.217212353771,187.62401383891,1.17791383041182,0.51740113268124,31911.6473985428,199.713186627949,0.757001632417206,0.980608816844476,0.874049701227797,0.924184109769259,0.00697012762305319,0.00300742043838606,0.854786261028723,0.99753712179418,DERMASON
32055.0535368544,635.641621354445,216.856933862334,185.970492690638,1.1966790226485,0.541468522576219,32272.7560273637,200.736116152156,0.77562880999441,0.991496396936032,0.968524195869503,0.915684568574843,0.00698232807671779,0.00292440038264471,0.838786577433318,0.998979986012455,SEKER
31820.8233314872,650.041565333612,217.754809170341,185.131662952939,1.20702269861101,0.553395687999472,32305.307266801,200.741833912532,0.777710338898232,0.987402861879561,0.942385031702771,0.910837056218523,0.00702222183971075,0.00287815922058691,0.82983941779109,0.998723299913813,SEKER
31660.1595276757,667.084113149065,218.900833316,183.985437198351,1.22559688787641,0.571875829341405,32208.009868453,200.893802348318,0.774883957325293,0.98601594803321,0.911598812076782,0.903598894101294,0.0070834548038246,0.00280258101003786,0.816543351301374,0.999485693847547,DERMASON
32170.5635276077,635.078868296281,211.937303626045,192.844589558426,1.1316157483108,0.440710102694753,32409.3928489456,201.12658514883,0.77424655339578,0.991747943155031,0.9804131483252,0.951786623264627,0.00667853752174071,0.00328597577667208,0.907533952580193,0.999205247702535,DERMASON
31843.932624402,656.557269361162,211.443293146655,193.348476181843,1.13098278426052,0.438210390096473,32240.8993175184,201.050026952365,0.761913780903718,0.988873589779093,0.941866385184592,0.952094255010678,0.00668658522875355,0.0032860528806575,0.908349391078428,0.998039561725492,SEKER
32354.9106045528,638.110048219215,221.638617047982,183.738079468234,1.2334473039305,0.580279458489531,32559.0090051618,201.856444636486,0.770549632780204,0.991634661083356,0.967470203750473,0.899898471445995,0.00706391258809868,0.00276860630889442,0.809909719432938,0.998770047424911,SEKER
31960.7588989705,667.078747862001,220.882454916295,184.319876746712,1.23065717712472,0.577406149083181,32522.454529054,201.875897902455,0.767658414599492,0.985927563064127,0.91680524605841,0.90102876310686,0.00706442018768441,0.00277246641885124,0.811930711047836,0.998702338033617,DERMASON
32157.9246078027,655.541935899252,215.224063773953,190.000830952888,1.16626076490566,0.502284825032401,32529.2742748214,201.825575137969,0.760628537112531,0.989106290745717,0.942812286747973,0.930279393590936,0.00683374115219583,0.00305111179292859,0.866138896671941,0.998414440572128,HOROZ
32327.3274302163,651.510795785155,219.655192168766,186.257304635264,1.20950740976704,0.556113971907495,32683.8366810209,202.238621690429,0.75446647296916,0.989305364824889,0.947960767194808,0.909801716379339,0.00697679753580875,0.00285143404317934,0.827947224128657,0.998639489952626,HOROZ
