Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
29499.6518925101,604.805622021458,198.279028609202,177.563349728735,1.16647144362301,0.552720410298052,29797.056454818,188.559637750358,0.763745537121923,0.98934219015628,0.950597104413396,0.917743448656759,0.00748315958901291,0.00303119263643987,0.839036624109116,0.998384315561638,SEKER
28982.4758729903,651.842417276466,190.671196355277,186.868252722272,1.08630017401976,0.426361261949526,29489.699749919,188.816203960926,0.783754856390052,0.985540610405787,0.879382318074595,0.963074137101927,0.00713848109403079,0.00347430154894196,0.925492747330498,0.998017090406691,DERMASON
30078.8086817661,620.821148444911,205.234550096784,179.045705434762,1.19189710567796,0.561795365988359,30345.1099627358,192.31599465475,0.778028579924132,0.989843069156582,0.943583945938394,0.911593265237256,0.00736704955799888,0.00294619542885143,0.829184833859622,0.998866162755314,DERMASON
30988.0407917116,657.100045565995,195.7819913481,187.185009010364,1.07572098549831,0.521609761549508,32037.2649764896,193.023616100827,0.782118950900772,0.97790301636295,0.886136408056506,0.937519901001267,0.00723132366782857,0.00313246105796685,0.870470266742104,0.99336415342741,SIRA
31894.5898280901,620.968835877914,187.482987370906,195.482143091649,0.994540527223935,0.382989271227527,32028.5986790635,192.69368745388,0.772337375650364,0.992490090300201,0.960529517003228,0.988382841367159,0.00687318995442344,0.00364987611018025,0.967499405475244,0.998027657625708,DERMASON
30918.3822808614,634.847552300924,204.533235202345,184.800642273659,1.14979101699172,0.5240957051104,31191.2148932921,195.087342407487,0.775545263094605,0.989902609299359,0.938048530790766,0.927946027559017,0.00714881977640076,0.0030621042317481,0.85856338741802,0.998957599557609,DERMASON
31659.58077463,642.02185064785,210.017620360671,186.436295714438,1.15993617221941,0.532631940851111,31957.1588836789,198.246843011013,0.798635594085395,0.989726819436257,0.94317562480123,0.923429273641815,0.00705535885136542,0.00299725049434587,0.850652395162105,0.997637286916081,DERMASON
31992.8927759022,642.427648455273,202.862635447148,190.735707080423,1.09899654505531,0.483819972314721,32236.3349204292,197.578713784385,0.781022811186863,0.990629551013472,0.942594952556589,0.946206235847186,0.00694210088034297,0.00319951796657206,0.890919419563079,0.998875567739853,DERMASON
32372.2332130304,635.71697766142,201.854995779945,190.494695274935,1.08948407812305,0.49992353334804,32667.0234097942,197.480965575235,0.763710105179023,0.990037617650603,0.952418430394267,0.943287532811689,0.0069881111925154,0.00315646449180559,0.88346640566772,0.998470669498636,CALI
32490.9189707518,636.985309622047,213.061452238495,186.927001636678,1.16868261572202,0.549853703661997,32666.5939195356,200.264464139966,0.775436541851258,0.991893647230905,0.962488638179055,0.918053475351088,0.00702752095290769,0.00291968496616328,0.840031201739848,0.99870818956366,BARBUNYA
32443.1322785107,635.193582365102,218.640817760341,183.37647867644,1.22102820650406,0.588695037489294,32563.3854607826,200.844943069608,0.773802675404063,0.992709279405473,0.96596537899253,0.900127134691775,0.00712804677258011,0.00276025216530551,0.808481820036837,0.999358671920653,SIRA
32429.3065823548,652.627596534293,206.057494011941,193.058518468201,1.09846576842393,0.472744399164425,32734.610745172,199.824276344918,0.772091169078292,0.989810172001624,0.938491635409773,0.948508948148022,0.00683012311584735,0.00321026816578245,0.896197593650981,0.99742094277888,BARBUNYA
32149.3780666308,657.904983589941,218.640714105704,183.076734224552,1.22492687295883,0.59716315225847,32565.0696867169,200.75652106084,0.785140111763508,0.987844501994189,0.924438791029473,0.897031964685545,0.00716791826893586,0.00272792449716902,0.802495656575983,0.998648797034256,BARBUNYA
33212.6999294348,637.360653542375,203.547959358168,194.290452160597,1.0714275278174,0.473585912877237,33368.8866958166,200.039226170429,0.771843473816123,0.992427130597293,0.966815901046858,0.952941373459554,0.0068200928875795,0.00322928189116281,0.901754824668601,0.998604893929766,SIRA
33209.6422074112,638.380572332628,202.904861892271,195.114559957838,1.06413699063868,0.460778247182375,33347.9314997352,200.030200070987,0.773774666623821,0.99269632313731,0.966054535362485,0.957394059164869,0.00678694359879802,0.00327527600097537,0.910339347569956,0.998557801989105,SIRA
32637.0426493659,638.963525613263,219.173657785106,184.359744095346,1.21544160047685,0.585656342307782,32814.6187108874,201.54585920982,0.770427688892417,0.991891156585923,0.963565233695855,0.901429324286977,0.00709317577426322,0.00276528049426967,0.810726858179169,0.998594375579857,HOROZ
32362.7137824413,668.07989246856,217.451799522098,185.198073137283,1.20562929947711,0.584945157011971,32880.0801318404,201.45699830245,0.767487257628783,0.986284028440018,0.911375338164649,0.903157877574551,0.00710466148758693,0.00276841087382209,0.813050979122383,0.998458306673585,HOROZ
32614.4553964607,644.708033664492,217.27945929131,186.307113319928,1.19592522250796,0.564263727500623,32807.0508285894,201.674326233898,0.760593933122708,0.991618202777095,0.955845331123313,0.910160954164309,0.00702191099716997,0.00284115415043275,0.826749614230391,0.998810649941628,BARBUNYA
32641.8524693015,656.997365596397,211.035221941731,191.062768835143,1.13541600483513,0.511715775793435,32964.7178779584,201.302201045197,0.760413982697838,0.989546318546925,0.936132216905621,0.932942223045588,0.00688333696519615,0.00304645179547403,0.86760140175881,0.998113093147247,DERMASON
32708.1949760759,652.608320692031,216.348046870664,187.099529807557,1.18532044773848,0.563396874488058,33026.626064004,201.828810684846,0.754300700710485,0.989649839590654,0.94272139550417,0.911864565567229,0.00701594922439628,0.00284732702848155,0.829050616179662,0.998403650368476,SEKER
32685.55829544,672.440315500126,212.024419271989,188.965655114526,1.15291375495553,0.552249737946151,33222.9274213931,201.418199211075,0.774948935018745,0.986001190069512,0.906126712747765,0.920125253276374,0.00700419671120531,0.00290527619773839,0.842128655496753,0.999135173051128,SEKER
33105.0445378596,638.169452014103,214.017723817479,188.849227899039,1.15790437772129,0.545814359269575,33262.8281414264,201.828308988306,0.763866205300753,0.992374730514308,0.969832622809452,0.920695005856182,0.00695656787740402,0.0029243322867621,0.844288548621062,0.998576123810906,DERMASON
32788.4189059047,650.702021945207,216.373449420471,187.202114324414,1.18481469180033,0.562076511880401,33011.5709786685,202.019943515988,0.781187477838765,0.991083857296655,0.947537202971878,0.912696032370549,0.00700411567544387,0.00285265235103283,0.83050930513746,0.999443911213311,CALI
33422.458822112,644.842099092564,207.902474128654,192.10663062582,1.10209377644912,0.519862492613533,33712.5410764807,201.297157759944,0.789782719376254,0.990324563796423,0.957075826374393,0.935977504489385,0.00690341579046059,0.00304895281747201,0.869544403887532,0.998428277333408,BARBUNYA
32926.2116243567,653.118486242082,214.356159441711,188.970808568055,1.16130545318794,0.546858410095315,33209.1844372487,202.068443939622,0.782309260671392,0.990212196131666,0.944727539785507,0.919981396448076,0.00695655395818416,0.00291443353627489,0.843140867207865,0.998760467080366,HOROZ
32848.1908225198,658.710155048383,214.153389708178,189.214709124626,1.15981611732566,0.544499498335969,33187.0656865262,202.085358879263,0.783614071865014,0.989274810182598,0.935099679456665,0.920804466486457,0.00695100907997719,0.00292142994092916,0.844713221330799,0.998680672945312,SEKER
32012.8529076663,684.264976259278,217.67869920221,188.427321888889,1.19586614707889,0.538298256249461,32494.5239688735,202.477864223352,0.759145758039583,0.986631899856648,0.89254000254454,0.916998767423594,0.00692843565033517,0.00290539878471736,0.841374325614031,0.998665410960741,SIRA
33316.5301602992,636.979848933699,211.998408207141,191.154546311748,1.13175533604144,0.520782878848428,33410.1299568303,202.087644409281,0.784069152384963,0.993422625814592,0.975647420333709,0.931249970405491,0.00687306290308062,0.00301959375676401,0.863402215981894,0.998659425883824,DERMASON
32932.8584812929,650.978908089362,219.672743028828,186.163186984273,1.20755549937554,0.578822253958642,33163.9237032298,202.836733156595,0.764942409256588,0.991038823504875,0.950385330650932,0.904651726733364,0.00702687444787175,0.00277713069733906,0.816434926935729,0.999046212916282,BARBUNYA
33204.7077707739,649.172291472153,214.323596985062,190.069286806542,1.15410847648275,0.538686837113538,33413.4250460787,202.621950151505,0.758730808177325,0.991511343768394,0.955568401532512,0.923352931380252,0.00690940011035608,0.00293947110019957,0.849349697858132,0.998978819988599,DERMASON
33077.5360377564,667.701941731904,216.282898516061,187.399838348681,1.17937821403123,0.581968537515001,33614.9965044335,202.541530881367,0.768797004134769,0.986192793911133,0.918608781270357,0.907903476165273,0.00705293789124885,0.00278559973239067,0.819709046393552,0.998379708547725,SIRA
33159.6343397087,661.649600630643,216.920051603232,190.012428047511,1.16740599117154,0.54446453003224,33463.7564956692,203.582377333837,0.790016510841261,0.989892360466934,0.938717745343692,0.91950201555744,0.00689665825312056,0.00290228739047218,0.84303052966067,0.99846300259052,HOROZ
33407.8696056881,652.705196760711,216.816953567961,189.999512905701,1.16241381382305,0.548393934684592,33655.8924510643,203.643920389017,0.800638285003096,0.990912971483807,0.954640630109358,0.919050404335743,0.00690299157186121,0.00289532128922321,0.841495717560294,0.998161427397018,DERMASON
33495.6390642341,652.004450777082,213.044871865458,192.880529188025,1.12975545646832,0.511784936558968,33693.9018281352,203.351086660886,0.745966072015469,0.991785971665025,0.956984722377223,0.933964382210488,0.00680491656434598,0.00303226762095294,0.868941440998988,0.998561123491528,DERMASON
33261.4260865438,658.018750005916,216.03463347426,191.42011448217,1.15252581638955,0.527296556552423,33530.1758080362,203.712510278742,0.789640835829691,0.99054724859242,0.947305380986857,0.925943853767641,0.00683957670113975,0.00296501931962063,0.855051343144045,0.997755951266855,HOROZ
33010.3718712162,663.372544439328,226.607149274649,183.787562224698,1.25754499393462,0.613894816092848,33422.8818880176,204.298923535362,0.746528573054404,0.988225060637821,0.933977745515296,0.887050519299585,0.00709610051045287,0.0026193213774554,0.785870733124602,0.997339751523805,DERMASON
33736.2053167637,655.330960092539,211.676811529517,193.16924904548,1.11698939529778,0.519461714621686,33994.8519499582,203.386095081363,0.780927791533986,0.990811917436061,0.950800638992485,0.934057690762624,0.00682773063762038,0.00301846607465497,0.867289108787151,0.999013161815948,CALI
33338.0487749467,680.465034431477,210.380781625232,194.661508095467,1.10788449314495,0.49986619193809,33822.2968798757,203.356143290628,0.777677019623618,0.986991447674341,0.90764306198993,0.940552510780762,0.00678323560756956,0.003081040603513,0.879998779614924,0.998754673738776,SIRA
33366.4908116424,668.20163033072,218.558400308078,189.531815763033,1.17925339917483,0.560065731544443,33695.8096951321,204.351517982337,0.791440183156792,0.98945215549114,0.930386807138736,0.914021419399866,0.00691813132434102,0.00283842644055058,0.8326079952431,0.999389299021427,CALI
