Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
25930.3740870313,607.059166234125,199.524164301493,180.202318742522,1.14479515249701,0.587080781167533,26180.1186405991,191.971456297627,0.780624048927651,0.989402013493738,0.961275511562469,0.911701351760065,0.00704481648958706,0.00278577277070071,0.823199415874289,0.99880885543825,CALI
25507.3140528092,633.792641791171,191.71664404377,189.108565447465,1.02816587470408,0.544584442491568,26437.7403123261,193.551214783996,0.764402494673378,0.978775719195348,0.92520052901877,0.937308431546962,0.00673710471445138,0.00293248132430122,0.864307210782491,0.99154691551543,HOROZ
27716.3322916585,612.975987391151,195.519241957462,187.249573066045,1.06641781805545,0.558287291909026,28034.7377691305,194.789009480129,0.786477991650217,0.988801646430165,0.969670910416182,0.931090242197857,0.00685923964408919,0.00290416999541187,0.854269663601744,0.998590376655205,SEKER
28463.1205018986,619.053812882992,196.753706472186,189.028995999444,1.05805895295097,0.555271317821679,28820.7778388279,196.3554339709,0.78640082886303,0.988352760029897,0.968412956272679,0.933004001506386,0.00681187256255732,0.0029087877646485,0.857332015567573,0.998276603946925,CALI
29645.0145144073,629.141975281846,202.978504318684,189.257788794712,1.08830743193473,0.566487284963999,29990.1390002006,198.982063379062,0.785346620760866,0.988757499245446,0.96541264343094,0.92550987561347,0.0068135359114105,0.00284528704198821,0.845302024173217,0.998440919376381,BARBUNYA
28757.552382681,615.8752586176,193.527176697122,191.043964975524,1.02514396525523,0.543118098318579,29099.005648841,196.391978953399,0.790154402181394,0.988712527193555,0.975214977551133,0.941375106098036,0.00676112970314671,0.00296691468013735,0.870748905520524,0.998636449491713,CALI
28666.3503673807,620.459835080714,198.144636991602,188.80822559946,1.06709942905444,0.558606786169231,29009.4477761624,196.786278538527,0.786359016162937,0.988612130024504,0.968273436322461,0.930817701983094,0.00682034308602524,0.00289218416797193,0.853823341410008,0.998428980112786,BOMBAY
29456.307631546,619.495548730923,201.280377623348,188.206156508588,1.08890733304031,0.56658326466128,29666.9807201176,197.840988417404,0.790248783122446,0.990829007502834,0.975947129929352,0.926081982023349,0.00685385387368407,0.00285900857762589,0.846212215931934,0.99993550088786,BARBUNYA
28470.4389966922,649.021177443978,204.823660720721,189.422783343989,1.09405787043726,0.568911768801449,29230.1462388178,199.192320878364,0.767938587846499,0.981991582698753,0.930432810876597,0.921774968612083,0.00676189706296718,0.00280475730914792,0.839356073583084,0.993576834782081,DERMASON
28119.1058194759,658.027091700359,235.664451685296,171.074963098687,1.40452668524573,0.683177752475394,28468.4029103827,200.278136788979,0.756275518691551,0.987954061344987,0.913143696448216,0.84595418739483,0.00729165656449628,0.00229021308813518,0.717768039567149,0.996863553880731,DERMASON
