Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31094.4482052425,657.695177954077,196.066188453217,187.0103506582,1.07735731037228,0.520532588892356,32176.3916490498,193.02538765839,0.782297189911808,0.977838108963382,0.886747676798465,0.937140062067393,0.00723796974984351,0.00313383920432909,0.869968828602358,0.993407303039269,CALI
31805.8644389824,626.037768153812,209.394688291301,183.962891871386,1.1694105717735,0.557689602524909,32016.3649889948,197.188654642352,0.783566931437042,0.991258532676095,0.963159663981885,0.915632131024004,0.00716923079260016,0.00292616145347472,0.83497316259762,0.9987511600278,SEKER
32343.4411463994,640.820217074563,199.183737000114,192.253740066159,1.06472283529204,0.468906381696845,32692.6859577528,196.954164343031,0.786063299642827,0.98928538623542,0.943481189325687,0.954432868802722,0.00693647548005157,0.00327696503654936,0.904292378828796,0.997970298281592,HOROZ
32052.5081825125,642.620427696927,203.058898139581,190.616965469528,1.09961281781772,0.482933409694602,32306.5215838806,197.617831096778,0.78112545032977,0.990590016158729,0.942974724139262,0.945849420930729,0.00694501700642155,0.00320062947697176,0.890348710302855,0.998902962604868,DERMASON
32446.5084273506,638.471692168804,202.162045781012,191.22825498124,1.08733296691828,0.486602073304794,32708.7331598118,197.83993732998,0.770071129236306,0.990633056136233,0.951121209290159,0.946768175547197,0.00694677717863486,0.00319645074353913,0.890672744851352,0.998807401752447,DERMASON
32761.4825024328,652.149351042296,199.688369930782,195.982049266766,1.0480573384786,0.430938770292472,33052.1559205964,198.713619923971,0.772852131576299,0.990230537161454,0.936975634354582,0.966984865636154,0.00677556908892122,0.00339081816849522,0.928920941129534,0.998262938183859,DERMASON
32152.3677773273,662.457675047522,207.842357833471,190.364964875719,1.12722290702556,0.503804951084696,32547.7244109326,199.638179573535,0.776985418314807,0.98830106912082,0.91826073453223,0.936206393614011,0.00693086132505943,0.00309130583464893,0.873353442448874,0.998915919627658,SEKER
32488.0541533146,651.968398144438,212.572446483525,186.392136159084,1.1682147683616,0.564483714442911,32918.2085594004,200.114146618238,0.77752337775367,0.987928372109346,0.934225583648509,0.913895596811507,0.0070879698799299,0.00287240449194791,0.83114796493054,0.998364238017539,SIRA
33306.1677145728,637.357697306516,203.781944259353,194.167162997435,1.07207108073909,0.472744542044602,33470.9684679172,200.093415307211,0.771978548186558,0.992380594335911,0.967180760911798,0.952573230904621,0.00682499079495015,0.00323116060464591,0.901158053552116,0.998636572932945,CALI
32756.8939264349,661.89049751612,203.237751303613,195.707759551927,1.06561370056072,0.444248628142817,33153.6424580847,199.991763205245,0.78946751853873,0.988550922486428,0.926208429724449,0.96028820945713,0.00676251721032325,0.00332104463960633,0.917219546081979,0.997206633166692,HOROZ
32065.7529128518,650.740698298929,228.874075607001,178.451084306138,1.30807496080681,0.635889469013617,32351.0731092268,202.02364112181,0.779511231748335,0.989942037954807,0.941383098898292,0.873539713777971,0.00725767171238797,0.00254447074456044,0.763653723407377,0.997830434629092,CALI
32681.9400220565,657.13175459868,211.154684853686,190.975250713725,1.135710134881,0.510994688725887,33013.5671954884,201.328592019099,0.760482141256546,0.989519120989851,0.936411782299776,0.932660029932629,0.0068850621447031,0.00304688305067237,0.867128918406801,0.998132212496756,HOROZ
33145.3436766193,637.995892704093,214.212967782106,188.763701080512,1.15860996506446,0.545154492428126,33306.4304995183,201.872307081175,0.763940293707136,0.992343998405311,0.97012254627211,0.920443351375777,0.00695758139287697,0.00292518977066031,0.843910946602864,0.998597454098205,BARBUNYA
32959.4588744397,653.203250968036,214.532815614669,188.878640417343,1.16199764921291,0.546183129915566,33248.6376722109,202.099544905477,0.78237914735111,0.990182131139751,0.945043341719555,0.919726632572639,0.00695757721083461,0.00291518574210846,0.842760326238685,0.998781292586711,SEKER
33556.5118258572,645.912960021945,212.858589612372,190.214148247055,1.13817845883862,0.54518911967791,33832.0052683992,202.44144233446,0.784776882507966,0.990630468876793,0.959839087080471,0.923522860069515,0.00694089658571612,0.0029341919479798,0.847756338819118,0.998541187415539,CALI
33245.368055419,649.145260174868,214.466520592684,189.992099312787,1.15451826311157,0.538079613099162,33458.6879359285,202.656292922692,0.75880025248684,0.991484750191285,0.9558168892232,0.923114212390632,0.00691091576061985,0.00294017639891409,0.848964019703138,0.99899734110291,DERMASON
