Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,tst_cat
29885.8920227611,645.768470383492,210.666001519135,182.57675143411,1.153487222403,0.498627549991516,30846.4507090214,195.353756790908,0.782681314693144,0.976695981531354,0.903930444737447,0.928192047439255,0.00701668384566628,0.00321465780382632,0.861944429120901,0.994199038875231,BOMBAY
30832.0867995858,631.929272605595,217.275340332352,180.920777611023,1.2008772727341,0.55363411125897,31121.9686553966,198.079077196998,0.783682810845932,0.99080977545249,0.97027798964147,0.912206125565369,0.00704505299358637,0.00300805872486082,0.831847206793056,0.999061170662262,BOMBAY
31088.2371218827,638.551288163659,210.526211562845,188.347786400872,1.11759017183405,0.446627753222246,31460.8869823087,198.911486713471,0.786377319671185,0.988333659953349,0.9581724274286,0.945180316232533,0.00676998890624,0.00333400171122616,0.893595399212653,0.998639790280236,BOMBAY
31199.530962696,641.139017249456,212.08797484738,187.201834519194,1.13288632892192,0.469921345378597,31432.4861342357,199.14128211709,0.781313462300823,0.9899598903775,0.952624788675062,0.93923982727289,0.00680617087042146,0.00326700077651712,0.882098794830203,0.999348916595906,BOMBAY
31282.5098148441,638.672037503863,212.486963574275,187.553901215883,1.13284775995453,0.469881280465222,31582.5541634047,199.49200349791,0.770322198617632,0.989839504410422,0.96342531081328,0.93925281926627,0.00679361133978989,0.00326125566466251,0.882135944397948,0.999364455627296,BOMBAY
31712.0152462661,646.743893398585,210.048335890572,192.250569451038,1.09240927881724,0.402860187867663,31996.0930804648,200.832989192066,0.773184290731459,0.989258672288304,0.951894899887937,0.955988197408842,0.00662981072862894,0.00341877231585401,0.914602490527869,0.998955674836339,BOMBAY
31757.8490673602,656.352570296171,215.712597000043,187.271609648163,1.15190172178121,0.496255869439136,32038.0981468283,200.895547241858,0.777110485766795,0.987847713999516,0.924910965816487,0.931476580908999,0.00680405086950696,0.00315858866971709,0.867408406875959,0.999236982840241,BOMBAY
31757.2767360408,650.942703678635,220.995670144691,183.309974095668,1.20555309073741,0.558457485912819,32183.758379846,201.07418965449,0.777674425456436,0.987411827427472,0.942104072251184,0.910281708758458,0.00695539495184045,0.00294479133980608,0.828343396051904,0.998719797590542,BOMBAY
31969.8120947434,639.967781766823,213.732230496339,190.667976043017,1.12081597163492,0.451708180312979,32248.303540693,201.70476021663,0.772270534285145,0.991502829885242,0.980968005439615,0.944152747521379,0.00668356261629079,0.00327668830470604,0.891542990888947,0.999253265821038,BOMBAY
32022.3455507483,654.555931897965,212.183583400668,192.429342580133,1.10248205228796,0.421318344814817,32362.7704935982,201.807848767104,0.789741300427819,0.987743457746446,0.938454218891171,0.951081166572481,0.00663159474347088,0.00334971166588362,0.905162966967496,0.997782629899749,BOMBAY
32040.5657187771,654.248460550603,230.992405259866,176.93790194835,1.30547226357243,0.642829647087832,32334.4507614667,201.912302216331,0.779448984133958,0.990015120885333,0.940248437862885,0.874257130444308,0.00721222988547082,0.00259887079470634,0.764288222137833,0.997778826522816,BOMBAY
32200.4228280635,654.91971378154,217.988721487398,188.217331292506,1.15812417830088,0.504377031192713,32487.6007609411,202.333334733038,0.760593012259546,0.98911466497144,0.942497783703579,0.928543234678546,0.00677589153929513,0.00310653777966138,0.862049914001581,0.998417891800312,BOMBAY
32248.4616127499,644.045062342981,221.034787211773,186.054391891891,1.18792452669255,0.539739878119054,32516.6130292583,202.572679384901,0.764060654454485,0.991911185267591,0.977040109625312,0.917075028339706,0.00685188668730176,0.00298869620854511,0.840785925500891,0.998896861432284,BOMBAY
32355.5785166211,653.615562678308,221.44149238639,186.150019345275,1.18956920980063,0.541522126556163,32654.4291409289,202.872019650894,0.78249086353209,0.989777148001209,0.951254209889785,0.916545617941863,0.00684677150806965,0.0029792991450827,0.839760943363292,0.999061906320254,BOMBAY
32490.5193047968,648.988098806808,221.500163887789,187.162199091698,1.18338463513602,0.534666319542981,32866.5628300261,203.400829791295,0.784983111748806,0.989982692669296,0.970005666602086,0.918878441279975,0.00681074964371717,0.00299415552966745,0.844084329859877,0.998987410219202,BOMBAY
32534.9172352548,651.663581659126,221.297918600322,187.272384951247,1.18166108753401,0.532687460552395,32794.1004097279,203.429711607032,0.758915233783179,0.991070038354301,0.962285290197739,0.919710775325696,0.00680430125199311,0.00300192313753577,0.84556739328677,0.999285476108082,BOMBAY
32503.0784916071,663.893958010048,225.105059250928,184.228471974509,1.22187987211717,0.574571277078049,33021.9388813505,203.470385426548,0.769057987645268,0.985606103427351,0.927263266591195,0.90421667948695,0.00692013730838507,0.00285247531242865,0.817322840954103,0.9987810446206,BOMBAY
32634.3038870872,657.016521070766,235.300647421627,177.17309915157,1.32798566219149,0.658026832760713,32889.7735169447,203.761475949896,0.779311989931019,0.991489858432495,0.949681461804607,0.866210921361395,0.0072120178814196,0.00250499790879508,0.750427924850637,0.996532193568986,BOMBAY
32776.9038885858,651.011095550354,225.260739044478,185.625677186937,1.21345393826382,0.566408013974396,33109.1664550275,204.282372000763,0.775992627406856,0.991055007132839,0.972333100236899,0.907416792721871,0.00686719093817606,0.00287109282152399,0.823148422871682,0.99896690144015,BOMBAY
32819.0675306448,653.743547610942,219.943478592254,190.130273987783,1.15673728736341,0.502596082111322,33066.9764242449,204.302288152415,0.74617799330012,0.991295639956681,0.964440160510115,0.929336046693309,0.00670462490863819,0.00308427375673456,0.863491482741779,0.998905117423318,BOMBAY
32853.8669799338,658.119459379384,221.63788568233,189.020733726552,1.17248110342784,0.522066828966161,33129.1831769909,204.393944598687,0.78978516160497,0.990197217271074,0.952539136596682,0.922641171507721,0.00675009704710356,0.00301683799458476,0.851134990598444,0.998001443063528,BOMBAY
32903.6219069459,669.248014972699,218.405720983255,191.756078531067,1.13896722547986,0.478673429947448,33157.3491848706,204.455723070959,0.802914690011935,0.988291821626321,0.92143051684733,0.936200415938359,0.00665141858453473,0.00315175627331701,0.876451938235254,0.998252830229274,BOMBAY
32839.8175528386,664.094562112271,230.755086982195,181.760381229044,1.26949463793194,0.616036091886751,33254.2431287675,204.470792515819,0.746568187016872,0.988088454047715,0.935962105850036,0.886413092202952,0.00702370967869859,0.00267458319183544,0.785656028101188,0.997432164904486,BOMBAY
32891.7300514049,659.732735047122,227.091868047588,184.570989578678,1.23037749011008,0.582538759282928,33218.270922495,204.590676539922,0.785669916799824,0.989766730644806,0.949462888014131,0.901241484716483,0.00690488179427904,0.00280888778817599,0.811952109195772,0.999116910074065,BOMBAY
32955.0433863888,671.642711788539,219.093854239987,191.460717267883,1.144363246356,0.486126639567224,33340.9116415336,204.723571833727,0.777974703831438,0.986337421815808,0.91713556594032,0.934512397506352,0.00665531897821704,0.00313019534012429,0.873113252803937,0.999213042942336,BOMBAY
32998.4646673226,668.273958135104,209.582178695981,200.199572083509,1.04652928589376,0.296799445065579,33284.7558206713,204.938524344014,0.765319359598256,0.988330833220232,0.927199855217019,0.97587438820192,0.00636461574338087,0.00357318473965487,0.955245362727309,0.999010117893858,BOMBAY
33024.8083436685,676.829342354099,224.754885151842,187.176727331107,1.2008102585544,0.553538294523305,33424.1365881759,204.931628634508,0.766699195549098,0.985864070857397,0.905002530507827,0.911952830755453,0.00681313316607697,0.00290565948521582,0.831374232503214,0.998412296004685,BOMBAY
33043.1866460004,665.879258880719,224.978758306527,186.89154960367,1.20385317643847,0.556666124036625,33340.7514144825,204.99551045925,0.79158772400459,0.989093243640905,0.935628154028092,0.911398237613289,0.00681524146241739,0.00289909587212972,0.830260595629471,0.999636972760762,BOMBAY
