Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,tst_cat
28406.5764847394,610.298785725641,208.223019493175,173.910364027365,1.19722953110007,0.549804909234904,28703.4818572268,190.081159961457,0.763922520729762,0.988855980000033,0.958027501268577,0.913429873422385,0.00733148714612293,0.00314730021814859,0.834110772105206,0.998723915927831,SEKER
29391.7023641701,624.118337933359,212.870420838205,175.952282526067,1.20976725166859,0.562718259327597,29678.3392229218,193.351870833528,0.778113250640676,0.989558754750317,0.947849887790448,0.908866951652047,0.00724389297970908,0.00304774382257583,0.82573089677914,0.99906615541688,SEKER
30009.6367341181,645.881564692487,210.57266737194,182.52495786821,1.15352187865242,0.498627807487935,30722.5030303967,195.446821116282,0.782681269259705,0.976695743426495,0.903936157506601,0.928189204823256,0.00701672361765689,0.00321456791956576,0.861982014865771,0.994198921542132,SEKER
30135.1945761175,620.117870646348,201.859588673693,190.289949880607,1.06033879452469,0.333729584497174,30422.2608953802,195.878466065734,0.773098019806542,0.990893270301262,0.984875929496243,0.969939111733112,0.00669700866076047,0.00366498297989685,0.942688482912491,0.99916630029709,SEKER
30292.9613789607,634.936548090896,212.614337000116,181.536010662092,1.17111825259363,0.520391306936282,30586.1030903857,196.27594425061,0.775688487968492,0.989509781332818,0.943852247615515,0.923819639500912,0.00702004248634302,0.00315279187476878,0.853125912362996,0.999235810418317,SEKER
30695.4486581847,635.688079955855,213.574549240342,183.176576931695,1.16588831615868,0.514074099658205,31033.6020381181,197.605773549237,0.771561480879523,0.988435751742865,0.954240150009881,0.925725825127351,0.00695889263198728,0.00315155942920167,0.856739878711966,0.998953004188154,SEKER
31099.4057409172,638.560894750788,210.52534931908,188.346745333005,1.11759745569254,0.446626671184557,31449.7392169936,198.910338667633,0.786377316253047,0.988333640293231,0.958172897436332,0.945189790788897,0.00676999018031604,0.00333399502949934,0.89358330457265,0.998639784137034,SEKER
31172.1094745267,642.634368804569,216.542200236762,183.672365653113,1.17883472035135,0.529509455557798,31478.003306177,199.1005219406,0.798759230764452,0.989394110215293,0.948119375589684,0.920092403559224,0.00694794563381976,0.00307106653251097,0.846424049780923,0.997871805962106,SEKER
31213.1354046703,644.461425832312,215.684035433823,184.492573925782,1.16899813806295,0.517864452661639,31561.9230666777,199.260023419163,0.779192890225215,0.988249435808387,0.944079599310535,0.92437222514419,0.00691109939625159,0.00311165729818633,0.854236994489168,0.998693280320948,SEKER
31282.6112474568,638.672105272879,212.49390423179,187.55732434123,1.13285070360431,0.469880573723477,31582.4805860816,199.482970242131,0.770322200442194,0.98983950532436,0.963425301434931,0.93926007507229,0.00679360934745156,0.00326125689420222,0.882124395455337,0.999364460145315,SEKER
31347.189103845,635.019312236638,216.837101902632,184.186026849969,1.17720545485405,0.52757863061929,31586.8680671415,199.679508570597,0.774277245234849,0.991645285532194,0.976511238064356,0.921443172553702,0.00691844481725641,0.00307548088300107,0.848784538906703,0.999302512828361,SEKER
31578.1252685572,674.10700693137,217.325588439998,185.456968312973,1.17182946727352,0.521263131841146,32191.8797353332,200.474684124904,0.756964758412536,0.980619303595411,0.87311871574414,0.922710391555047,0.00688267739202399,0.0030767707598132,0.85121014350262,0.997538024640669,SEKER
31635.4143392464,656.711358678984,229.709751127553,175.50531443508,1.30890749142613,0.645186616054211,32046.5246661356,200.715416940574,0.761823349332628,0.98726790572176,0.921842239372047,0.873736366769142,0.00726109837370711,0.00260977195797741,0.763260312128627,0.999090964085111,SEKER
31687.2099304756,646.719248105232,210.078255976559,192.266149761226,1.0924107746455,0.402857812582665,32021.0118028304,200.800688999496,0.773184298328225,0.989258723837921,0.951893630820556,0.956007248807693,0.00662979898646728,0.00341879261733317,0.914565674003211,0.998955703883951,SEKER
31774.8597162468,650.959466973068,220.984094139738,183.3035773827,1.20555687036108,0.55845784261076,32166.1431110742,201.084886105373,0.777674421075043,0.987411793103701,0.942104917148265,0.910279938619971,0.00695540030356137,0.00294477883029818,0.828350709723274,0.998719782949193,SEKER
31842.0146892119,656.40847488176,224.929411657059,180.447107003393,1.24652566610904,0.59696119221773,32232.9695871594,201.313561454586,0.785245661374086,0.98756125401203,0.928537994092441,0.895251883690379,0.00706449469058912,0.00279828265574677,0.801224637675214,0.998842762774803,SEKER
32031.0585150101,654.239859533479,230.999964893913,176.942080535295,1.30546743149422,0.642829858059859,32343.9871572867,201.904591055009,0.779448988059578,0.990015139677867,0.940247995830597,0.874254789647993,0.00721222722862518,0.00259887711763752,0.764288962824152,0.997778836323538,SEKER
32113.776007683,663.586542341524,224.487747554839,182.371388398442,1.23096087301226,0.58307310333707,32562.1985865069,202.173784997936,0.767625334244779,0.985936675450009,0.916320856059259,0.900838856807715,0.00699094121169807,0.00283882524399254,0.811232943067472,0.998696995732703,SEKER
32238.2683863829,665.498723451701,221.248988973215,185.598889907901,1.19213311320966,0.544278268382879,32704.677077029,202.564108957209,0.775204428794472,0.985417293064825,0.914584356773532,0.915827218951812,0.00686357011555297,0.00297678401543389,0.838334005160559,0.999538342620301,SEKER
32262.7257067694,644.058806943285,221.026630569429,186.049799673142,1.18792812989773,0.539740058648571,32502.3363306854,202.579715049302,0.764060651650497,0.991911157951262,0.977040795457966,0.917074878413309,0.00685189112388915,0.00298868567191789,0.840790003184927,0.998896849779704,SEKER
32287.2631799552,646.561546261426,218.21368110418,188.568588687579,1.15716268862179,0.503138571205587,32614.7788772551,202.68581490894,0.790183600353284,0.989455279007404,0.970326210524052,0.929224828062073,0.00675922940683475,0.00310789821155456,0.86328495886343,0.999029461654612,SEKER
32336.0445404889,649.597473311916,217.425112555198,189.617657030392,1.14652468065548,0.489146493159804,32602.0695409482,202.794895584978,0.784843630046508,0.991047044486296,0.96259369101783,0.933298487303351,0.00672495546945449,0.00314706741454211,0.870946156952878,0.998621334037073,SEKER
