Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
25634.0519806738,632.262803977527,192.05031322826,189.085826908674,1.02901549869432,0.545646854929182,26591.2070409666,193.648757737159,0.763857373612558,0.978843785139346,0.929009114221115,0.936886690171065,0.00673941994968015,0.00293054036878582,0.863546357322479,0.99139108570125,SEKER
28535.9012739391,619.247439832684,203.427852632343,185.160093581323,1.12431098164826,0.579848365379036,28752.806629651,196.73377726197,0.785960027471929,0.990448794484372,0.968847527343344,0.917085926558686,0.00692339487131631,0.0028013704155825,0.831783386598904,0.999559460091342,SEKER
29206.3136758675,615.608149508701,189.164984273714,194.712191970288,0.97166370766463,0.52397425486771,29613.5949792324,196.924764314773,0.792831083369318,0.98795463696279,0.980478179920127,0.954412675353066,0.00665663149468614,0.00305310532590103,0.891595907514683,0.998207755625499,BOMBAY
29442.0297540505,616.932990704415,193.455622495759,192.721014029802,1.01055902624091,0.538182389173638,29764.147590151,197.473234836914,0.792832298428576,0.989225971234689,0.980428130637685,0.945115353192108,0.00671821829792857,0.00298877959491623,0.876693250118828,0.999011212673068,BARBUNYA
29208.4621961905,615.315338411622,192.754262876564,192.41581271015,1.00943768716913,0.53775635612344,29529.891544382,197.001795877689,0.79274011504761,0.989190312652134,0.98051149127369,0.945392822016369,0.00672510300268865,0.00299289491835965,0.877140808691733,0.998993909921957,BOMBAY
30213.77511721,616.977547818527,186.764169322721,198.400885679384,0.929151695001151,0.508392964703929,30627.5334685787,198.326127483574,0.797251424278477,0.988129655976952,0.987612226148956,0.965089853656345,0.00656351185263194,0.00312033171044001,0.90869549632151,0.998453173721526,SIRA
30085.085659806,632.078740128887,200.849466761301,192.094837128046,1.05314003606181,0.554028604591991,30510.670969569,199.841269523886,0.785809845275122,0.987731003693127,0.966386212446393,0.933877404358862,0.00672958176262555,0.0028970052520559,0.858673720652642,0.997756186494118,CALI
29641.4788110238,637.8188534135,209.054275424247,187.154850196119,1.13592365760951,0.584428026643304,30037.8363634997,199.96714774657,0.779232174606728,0.987951346890388,0.954671068493518,0.913227997437462,0.0068610732198952,0.00275440628350374,0.825585240357125,0.997657200155983,DERMASON
30602.8291302778,618.004046804404,192.749487682354,195.588861241593,0.983824812178976,0.528339122180233,30876.1715709567,199.101339199797,0.798083530632755,0.990240689144921,0.989077325269377,0.952135978544787,0.00665252470814453,0.00303130532812326,0.887931211227977,0.999819838638107,DERMASON
31012.6565698116,629.515927882286,191.613871772101,199.190416774335,0.947126186380218,0.515179433592402,31520.3438298523,200.608500141402,0.792890189750953,0.986848884647824,0.978386831968916,0.960089925881594,0.0065388863385232,0.00307240297018798,0.900671630809902,0.997433001184519,SIRA
29970.5054941952,651.154036937052,226.307152618993,179.422484367023,1.28875854619693,0.640508498486546,30237.4596818867,202.031549281841,0.770982866909262,0.989730468202305,0.939239029032995,0.875555605719231,0.00707973443738573,0.00248805685830744,0.765205974687871,0.998459109970048,SIRA
30413.2816449463,634.224454477333,203.025223562129,191.755293143088,1.06730176642794,0.559218719388223,30810.7886599336,200.525701544844,0.785924923685525,0.988199321439766,0.966311581244706,0.930484530803832,0.0067428424533806,0.00287120737400975,0.853232297055635,0.998047238698474,SEKER
30585.0879371878,630.705098320942,206.977753354616,188.967944057451,1.11150205508957,0.575253408415247,30808.8021532145,200.562842895393,0.788726968913743,0.990785493312778,0.9717661501679,0.920335867934936,0.00683285350454625,0.00280599277637086,0.836966802577855,0.999803044444918,SEKER
31116.5785323792,639.33369408698,209.159870216555,190.19943414093,1.11213307843218,0.575640269922275,31431.9175673189,202.077049096562,0.785726142747904,0.98951188354387,0.965373655886467,0.919695767208075,0.00679518243195108,0.00279184551351191,0.835933596269267,0.998851029202903,DERMASON
