Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,tst_cat
28166.2408233832,656.13786903513,201.499337875142,182.150930275779,1.12054412633451,0.419142148955127,28778.8858943222,189.691992003796,0.783977968688345,0.984982868123819,0.887940104518035,0.959086316618454,0.00700634478861548,0.00355021689471219,0.921796534709445,0.998405013619631,BOMBAY
29523.009949207,626.853146535234,214.459650448826,174.39066540934,1.206132304017,0.56160889413559,29871.3692297296,192.89591153186,0.778112431762936,0.989559159637249,0.947954893760752,0.909268190314807,0.00725247610799203,0.00303195669218607,0.826268720552241,0.99906625887558,BOMBAY
29502.5431782286,657.602096646786,211.703284059173,181.637601656305,1.15855553760151,0.500258726152032,30703.8026879374,194.571880319125,0.782682236397991,0.976694949484715,0.904502731430848,0.930092570558489,0.0070375267716057,0.00320177135044562,0.865889072404233,0.994191380537216,BOMBAY
30274.0612950448,639.676340766513,214.032934648518,180.348467721901,1.17240409262555,0.520852976491764,30633.935814562,195.768048048546,0.775689406413897,0.989509581662887,0.944069259055404,0.925025337164941,0.00703157803857753,0.00313930123121126,0.85551314988346,0.999231678582529,BOMBAY
30717.3941091476,637.915786389081,215.051368994766,182.133523869219,1.16814452181724,0.514856627930679,31165.2978419084,197.133236395378,0.77156345678254,0.98843574986758,0.954337737841677,0.927022600310026,0.00696678062994705,0.00313951502126996,0.859339181112047,0.998948286089227,BOMBAY
31050.4834709412,629.828635635887,218.948872318697,179.761931692201,1.19824706264071,0.552907128994527,31344.4424164851,197.904989267368,0.783683081253185,0.990810377032833,0.970157237710718,0.912566158141606,0.00704788254294549,0.00299626184698627,0.832353148118146,0.999061238692399,BOMBAY
31109.8790546894,644.368937275221,213.320884594772,186.657652716683,1.14299520393246,0.473179748217203,31453.8839495468,198.518870228159,0.781319150438021,0.989959225587821,0.952789569158693,0.941813034000127,0.00681446873052806,0.00325828874622525,0.887602726160214,0.999337359264256,BOMBAY
31241.1031345875,641.176337525949,216.490856390177,184.000483505039,1.16621037788947,0.511914393089122,31675.3662168822,198.853589300981,0.762986489105985,0.988750848590368,0.958008748558606,0.928165912431592,0.00689897513544844,0.00312615030631062,0.861474216437024,0.999197087771723,BOMBAY
31308.3077152615,639.369471620976,213.800993290555,187.007079468544,1.14300142659834,0.473157236874785,31672.5656923841,198.921274105047,0.770328610275498,0.98983905615044,0.96346597806512,0.941796408452267,0.00679816049619086,0.0032529540335558,0.887584673484822,0.999352947722131,BOMBAY
31560.5133930887,632.124095659089,218.468879671354,183.225009477747,1.17769226704929,0.527839400775806,31808.8869555504,199.471841246786,0.774279308012597,0.991645747801773,0.976358807260756,0.922296103050297,0.0069197833814104,0.00306516957684506,0.850417632103199,0.999299907761997,BOMBAY
31614.3862028117,633.363731637963,221.516702921838,181.046160886259,1.20505793502073,0.560179280287938,31776.0379489821,199.758846744579,0.769196818380903,0.992723015140238,0.973296899850978,0.909285146325741,0.00700967168944728,0.00294186181736417,0.826439114159939,0.99823076542773,BOMBAY
32022.8177203341,639.265330502255,225.473388145356,179.992190773221,1.23296478932922,0.588055566294584,32203.5978556285,201.288130568961,0.773875829866431,0.992481621611368,0.969445871079808,0.898327192757362,0.00704320787107326,0.00282172317841876,0.806336353687585,0.999518376045289,BOMBAY
31670.8110958896,653.592008297444,214.686581698618,189.841386915914,1.13816489318924,0.462503986581821,32058.8330105884,200.646735300297,0.772361061009994,0.989211798251806,0.94758706482702,0.944608588653363,0.00672536142507328,0.0032535998094867,0.893353350689409,0.99783293340204,BOMBAY
31500.2505069499,672.25536510045,223.666833111883,181.048706616127,1.22093126138158,0.576509098112068,32080.8925027041,201.051837939999,0.774843338044096,0.986025410752287,0.911500853266212,0.903222076086962,0.0070224835799017,0.00286444972061453,0.815149423220866,0.99948264666717,BOMBAY
32073.1482290541,638.076836100252,217.789266039826,187.517606156412,1.15606246317099,0.496076213688483,32324.9176465569,201.233319382231,0.777660576409147,0.991641829573427,0.976819724193245,0.933574879487679,0.00677881416824108,0.00314540454004272,0.871853075622379,0.998839722202733,BOMBAY
32200.3817728967,639.526689873584,217.299277182875,188.93094103167,1.14891933476769,0.483710233831964,32394.9688502129,201.649219045802,0.779810768452857,0.992445849439962,0.977012078114069,0.937749908309657,0.00673602088791841,0.00317842690131388,0.879922859023335,0.99857612659755,BOMBAY
31767.674164621,676.003571930797,236.815240272018,172.950350409553,1.36005252220541,0.679157925183668,32222.8008201946,202.184736176273,0.780873802357759,0.98722284497177,0.899813014682064,0.854052661805074,0.0073877465722371,0.00242202410967177,0.729066667030639,0.996819214601514,BOMBAY
32168.4845686248,658.350744011128,221.914965190366,185.610451668301,1.18502406586362,0.53688894197729,32565.3444240043,202.424366471128,0.775805039979892,0.989144887733141,0.945575029018608,0.918498258401542,0.00685508933478912,0.00298811849966532,0.84340644185693,0.998571034167126,BOMBAY
