Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
25720.1447932011,609.631400615009,198.554148615785,180.594117753112,1.13850878892271,0.587287258833753,25975.8058634196,191.949777416096,0.776663189680235,0.989257400345167,0.95675391034821,0.913001753297498,0.00702612686591042,0.00278489781804505,0.824963754891957,0.999285710533483,CALI
23181.3532414805,644.700832924116,187.861071724355,188.619222559351,1.0208893764036,0.545013430098847,24165.5196174989,192.063144180746,0.780653962756885,0.977599648895061,0.897622711542545,0.939389521316639,0.00665883202216612,0.00290982917705371,0.86719067426812,0.99357516827816,DERMASON
27336.1394041962,620.190712357552,195.796460254764,187.159831831616,1.07368715811603,0.562346342886709,27646.2990567282,195.020535095902,0.773749232302404,0.988791590517481,0.958158232021204,0.929676025591535,0.00684078502864,0.00287736750254605,0.851835842176901,0.999773238993677,SIRA
27957.8434094533,622.357974044584,195.684559899818,188.857802496783,1.05826580093647,0.556854011930365,28315.532349815,195.959472252396,0.769750350901003,0.988244548508933,0.9602368549542,0.933176233319849,0.00680454620207414,0.00289952853143749,0.85743616121529,0.999123652220694,SIRA
28089.8635624502,628.204103834864,195.139851631645,190.371669218743,1.04572329263377,0.551269653681724,28460.6924046299,196.746533962686,0.768834310971992,0.988028617698105,0.955003566171083,0.936817383379868,0.00674499486201894,0.00291298121779847,0.863395128147665,0.9996817905565,BARBUNYA
29363.7457225701,621.307547384824,193.098050084508,192.942106915603,1.01171655535992,0.539132172630956,29708.0190268416,197.513105380909,0.761993565802804,0.988834982649513,0.972650452685688,0.945068425170231,0.00671907212221171,0.00298050257041877,0.876588939095126,0.999367661106292,CALI
29651.7110188774,621.860260590515,192.034050512815,194.232272541046,0.996404081797477,0.533666946439994,29975.9567597301,197.976463601746,0.767966209621265,0.989197879728168,0.974889523838601,0.94906746674169,0.00668190391648795,0.00300346690123465,0.882963008758542,0.999879955589375,SIRA
30467.7392913617,618.007709004761,201.7302403344,189.354939535404,1.08094754467768,0.566636148175052,30670.2260114474,198.756893869398,0.772703180996916,0.991218304019521,0.984031188661471,0.927371820177073,0.00686424700184654,0.00286987660362766,0.847929868461749,0.999649402957895,BARBUNYA
31124.3180303568,618.476273304502,209.180237325577,186.252858529317,1.14093469224057,0.589540954199156,31293.8759499998,199.666595928857,0.767896766349923,0.991861959738475,0.986912742838409,0.91183641940445,0.00698209454399312,0.00277223466233513,0.822928461347132,0.998874218321166,SEKER
27843.2383247519,655.528830550858,222.993411158778,177.651679428201,1.29098394154169,0.641372576361092,28199.2126978465,199.630877489613,0.761526219531479,0.987860777786161,0.917154510363364,0.875196853530037,0.00707565308044328,0.00247583958944101,0.76463651384359,0.998648044517875,BARBUNYA
