Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
23512.1581472438,590.811223716477,191.753918670663,177.594077455861,1.12464550346484,0.578637421081486,23772.9253950887,187.184820210034,0.781243731728405,0.988773545778773,0.962150851949653,0.916819796766657,0.0070929699611313,0.00284631339972416,0.831569189081669,0.998407522138993,SIRA
25255.7610192864,632.600248082455,191.976669756493,188.515570791772,1.03143046744632,0.54481372160356,26191.0859697493,193.237178714057,0.769341125497955,0.978741673389349,0.925526507656285,0.93662378928087,0.00674308004738207,0.00293540173691498,0.863337952493474,0.991409241417193,HOROZ
27661.2078643151,584.977756573696,170.13381689931,198.050437593256,0.846664708930574,0.476160141607944,27967.7503076818,191.637615712298,0.808322360227505,0.989285104351101,1.00664968172561,0.986556207799693,0.00657015281623162,0.00330731667689439,0.943344000173176,0.999537454052422,SEKER
27571.1080012503,613.042745754443,197.394408277956,185.918416903568,1.08594458070325,0.564611081532099,27868.0504748802,194.681910217267,0.786945907681004,0.989100901577245,0.968514674622387,0.926475905963024,0.00689243071208977,0.00287734295414724,0.847002196993241,0.998664656450908,CALI
27525.1258645538,630.39581608737,198.475678538561,188.359105267511,1.06905904151969,0.558610638274272,28134.1278659376,196.199542889334,0.778361129737952,0.98424894993116,0.946699836892993,0.929017421047222,0.00679479289501881,0.0028786520415992,0.851094285070771,0.995214224207723,BARBUNYA
27884.8973511165,616.234507435554,196.950812049712,187.387729429724,1.07131879346837,0.559261591753518,28230.4872845291,195.372240011127,0.786957665378938,0.988426768625963,0.967291379259217,0.92989611505548,0.00685022976962442,0.00289638738291165,0.852485111459752,0.998215497969303,DERMASON
28593.472905801,619.216843252556,203.674874708035,185.064153115562,1.12597885993803,0.579414592488157,28812.3084431616,196.737992898384,0.786700870876063,0.990477424529047,0.968893757725059,0.91687328426302,0.00692931406867758,0.00280361007911646,0.83158643657822,0.999509588018158,BARBUNYA
29428.0635691969,616.742466246489,193.660467993158,192.502519214139,1.01307635664487,0.537803192577244,29745.7520907524,197.381670861609,0.794401416699188,0.98925792018341,0.980046812109973,0.944732772156395,0.00672661793007112,0.00299065657488015,0.876255022429167,0.99895858587042,DERMASON
28684.6865085852,615.252745247832,193.800742854246,190.717270048468,1.02811989059779,0.543333377151646,29021.2666371634,196.267706105108,0.791814997970867,0.988789704924059,0.975585359829782,0.940826059142189,0.00676759285717655,0.00296820486967114,0.870001045164879,0.998591990660358,HOROZ
29436.9768301785,624.818578903185,207.887863084922,185.062650540222,1.14805084933975,0.587599821054029,29620.6186720127,198.456612395427,0.786544456336383,0.991171608613291,0.96868623730973,0.911545039828911,0.00693803125924358,0.0027597758685428,0.823029442987881,0.999921830847698,DERMASON
28259.7379979928,647.812334499042,205.088839028148,188.824174494484,1.09816592636967,0.56953456774388,29017.6288891627,198.88856605086,0.771537599628048,0.982041672210718,0.930807247822528,0.920914924103885,0.00677124356360575,0.00280564185928491,0.838099472513438,0.99351197766271,BARBUNYA
28530.3703689755,647.682676653019,224.722993676826,176.966080825173,1.29932825800467,0.643595248247778,28870.9219156517,199.705184116909,0.767063416138735,0.988338584872255,0.931157050197267,0.872646326801595,0.00713102069270537,0.00247990539763315,0.760672838283359,0.997428998830542,BARBUNYA
30261.3322313072,626.71973387283,195.433689601954,194.825374736605,1.00255182743066,0.534041327688928,30677.212389612,199.419830911363,0.792875588736895,0.987913589483872,0.97463952716694,0.946868776980092,0.00665967465836427,0.00299308437861041,0.879674392280959,0.998000009644332,DERMASON
30842.7304140866,616.85344549495,191.464925990761,196.60944871923,0.968843292010071,0.52149966075169,31111.4987005233,199.211689776456,0.801151414533718,0.990371675549386,0.99208813360967,0.956159422483216,0.00663117616998602,0.00306276253670052,0.89455737625467,0.999865462456856,HOROZ
30917.1475935577,629.425346183007,191.745842581987,198.899758796938,0.949755641993704,0.514627306184508,31414.8814196187,200.441759264075,0.795547452465594,0.98684289724853,0.97724689726751,0.959710854272294,0.0065469278223267,0.00307486475751419,0.900263092497265,0.997374465266171,SIRA
30373.991321578,626.335835901599,193.177762304908,196.389000234196,0.977955140948468,0.524978810015654,30820.5278217499,199.48061431256,0.794201355535795,0.987491414335652,0.976302751733684,0.952886310096548,0.00661566119020317,0.00303357271534651,0.889323980884869,0.997768644561144,BARBUNYA
30021.8182737565,651.254444281591,226.487312691314,179.368679259976,1.28953518281772,0.640014228221363,30294.2542424214,202.041270741818,0.771386201696973,0.989722103103144,0.939174032985444,0.875525395884156,0.0070832489511822,0.00249102958107304,0.765266628097719,0.998422017126474,CALI
31125.8251345081,624.001273723849,198.562950051994,194.007245683337,1.0268337316777,0.542936368037481,31368.3804653713,200.395866580885,0.796995167570428,0.990762524841732,0.984942831259132,0.941738473211023,0.00670461882837833,0.00295816223257315,0.871427447708338,0.99996097557325,DERMASON
30036.1165877032,638.863610883129,211.581375926336,186.481943607429,1.15430593025216,0.59006977832315,30372.4895793593,200.59476528661,0.781548236067935,0.988906490494105,0.95610185584432,0.909159877791473,0.00688796624855974,0.00272880737675311,0.819204697947336,0.998251987940598,SIRA
30255.5004072547,645.730614922551,209.942027453461,189.202568475118,1.12249329265555,0.578439273244292,30741.1022241599,201.460337436986,0.779787568224443,0.986667497066099,0.949695515618239,0.916348051289439,0.00680149876104076,0.00277015432326471,0.830736170400525,0.996728342970971,HOROZ
31058.1946227703,638.284393072163,212.033638555382,188.044806655652,1.14472768582719,0.586522405065158,31305.4743120098,201.906726674367,0.786138468501902,0.990519574305826,0.965393921748226,0.912084472698547,0.00686188095863392,0.00274561989730687,0.823876545827194,0.999421604937899,DERMASON
31162.5038039211,632.101393150641,201.815585168736,193.529016078694,1.04677288746587,0.550378109855993,31491.293584683,201.247012423103,0.792441595011632,0.989399549293545,0.974957800757518,0.936259168265238,0.00670850590339014,0.00291370505499818,0.862644987891028,0.998913954432194,HOROZ
31533.5844880449,631.724126111666,201.435404376034,194.408025660099,1.03788951311254,0.547097726622201,31837.8413830832,201.695369491882,0.794344208362054,0.989870516258638,0.978594549961398,0.938636873639468,0.00668995329026013,0.00292882140082084,0.8664516801134,0.999272540946129,DERMASON
31130.6616702463,639.196133948618,209.335619465517,190.049272021642,1.11396073611631,0.575204722762288,31444.9369502526,202.019648122911,0.786815272839973,0.989530716277408,0.96517380402707,0.919453296659094,0.00680213668443152,0.00279414822701388,0.835695402451749,0.998801116729489,HOROZ
31116.6372627058,641.695651362531,209.449672473688,190.412901084891,1.11120380776496,0.574220952654403,31477.2024980556,202.227451114598,0.785558621070631,0.988809833489871,0.961973580432964,0.919893441572776,0.00678756866862235,0.00279486010983277,0.836403760235224,0.998289411252744,SEKER
31676.7654473779,629.037730051156,203.860678538212,192.659357588439,1.0655400355784,0.557243020756028,31871.1655951822,201.702597672388,0.795511479768574,0.991576284054483,0.982843837181943,0.932291517993984,0.00674867116979549,0.00288809559947243,0.856269002554935,1.00041514647084,SEKER
30984.2198830418,636.021763708631,205.686701185456,191.477745515492,1.08333103854574,0.56388961017373,31321.5663120251,201.454437496622,0.788715344177123,0.989181092849191,0.968225110439244,0.927020059363185,0.00676096597219028,0.00284849596363954,0.84783227190075,0.998647190999474,SIRA
30847.9194078861,641.603360017788,215.628424752522,185.994988233829,1.17987882986765,0.59950879734672,31100.0302787998,202.011380440063,0.782632939453929,0.9903544243317,0.959159200592975,0.903218227897922,0.00691450243912198,0.00268358061900871,0.809661967260859,0.999198483073472,DERMASON
30996.319875595,634.764563090201,207.980772067742,189.825233630448,1.10919227323017,0.573395637171425,31262.5430662529,201.412882146029,0.788685137818326,0.990258266375501,0.969626537431893,0.920909169797954,0.0068123071092994,0.0028084718358557,0.838029274660674,0.999344601272933,DERMASON
