V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58
0.12665657461179,0.221196753001556,0.340971930643095,0.035014852392783,0.219169789541853,0.18046450660073,0.0417657856103839,0.00537313967871353,0.0357785056928953,0.142111858880583,0.00612208526621758,0.464162599878116,0.290893239504143,0.0693930172342824,0.105150832636479,0.199637898661474,-0.0332494510718616,0.284792756409367,2.31667330303939,-0.140276427186402,0.704169388611665,-0.223034083898211,0.257516531858168,0.135267934241201,-0.0192902195842088,-0.0118512730894166,1.18099740731949,0.0407701984821643,0.0210285151885174,0.00264984177012075,-0.000200724633067362,-0.0111008806680908,0.0484270606247222,-0.0133260253118885,0.0410990361226238,0.0233302662329556,-0.00679248829430837,-0.01978989058354,-0.0121637496255005,0.00955277510365528,0.00716587814350726,0.0613075385690929,-0.00509793802426254,0.0463046804169841,0.341272954478214,0.20210576459895,0.00904533808206096,0.0315486441089544,-0.0268300796915468,0.112367851417585,0.00209904860903696,0.363749497726319,0.191746202158453,-0.040886162347025,-17.0493207908015,-21.6524044531489,157.250530117942,1
0.123832192837685,0.221706890767792,0.279656948301103,0.0433298752929113,0.362050210810462,0.0887255557154348,0.171313510316439,0.116060976886084,0.0289534232560092,0.159727159093154,0.0647241216678244,0.567971626475018,0.117171721026605,0.0271304657154417,-0.00781731398189769,0.336403954563329,0.157038299985122,0.211566584098253,2.24483834744398,0.0529763316719622,0.989052367635655,-0.00636595083168851,0.0817561985907516,0.123074658491462,0.0862436853427944,0.0351485394597094,0.864822958916578,0.00294217871606846,0.0037495398163542,-0.00695860842562988,-0.0233046145751266,-0.0337703829988192,0.0471543076974342,-0.035531193162473,0.00659265291975158,0.00154665632480953,0.0347303681701172,0.0120269567836713,0.0146789272074268,-0.0192493105298116,0.0162464675450135,0.127901510549293,-0.000413948378387,0.0621542503082637,0.338039186079389,0.166450780000546,0.00531628853828212,0.033969054739694,0.00533699208500341,0.0901543371268059,0.0033185802395517,0.333014033106339,0.071052610873953,0.0441883735464339,-8.86069026305618,-16.6578372874797,66.3068241292477,0
0.175351423406177,0.374686180319296,0.401267010340012,0.412238787342778,0.244991719808379,0.283657889551339,0.229169309594058,0.121962229189265,0.158190109032505,0.433831999188372,0.0813775750304526,0.0675037744035361,0.40063223745491,0.0991188785292488,0.203822634206065,0.545551669749069,0.131248514677692,0.433081910388941,3.03999787468491,0.0709044137010194,1.2249616581124,1.27221749449618,0.466656592882486,0.27960338304518,-0.860653904287478,-0.553436354755214,0.231639886554174,-0.0279785435896474,-0.0693330738654346,-0.0036961382732167,-0.0023314233480374,0.0241749346516484,-0.167829639074248,0.0241438800099217,-0.00428118143502271,0.00527164059701137,-0.138753482013165,-0.103164902086086,-0.191421335864257,0.0617013128752345,0.14770725979212,-0.517564596854089,-0.0809485529746792,-0.148926888184262,0.0888551731842643,0.531276344485796,-0.00713452895924176,-0.0821232810319958,0.199238597544515,0.0922408633215847,-0.0230339359441192,0.84470809757387,0.341764177617123,0.359662826488491,-1.16744841106361,88.1457976054355,640.969633671262,0
0.266922180301233,0.154884956856114,0.398599421855216,0.0233712783597829,0.806962597080221,0.0627733407068051,0.489864796713214,0.375541106781983,0.174885546500652,0.41862855706061,0.256603406959156,0.976509569970079,-0.0210425500680172,0.0171492031297377,-0.0424438069718035,0.753904327813603,0.631542523593105,0.334472738287306,3.04554813091555,0.434651132681192,2.23122278387937,-0.0439937647622795,0.0357985394233353,0.277868255992546,-0.0342196296113445,0.00298109647701345,-0.568842812374914,-0.0332504497622626,0.0176319649515509,0.0132813096660137,-0.00656531994063549,-0.0144237301610496,-0.0671628849695405,-0.0148226886326123,-0.0221141840707859,0.00565451139633348,-0.0218111539081758,0.0554787298522681,-0.00551641065743506,0.0139963044182177,-0.0662945235952412,0.13652085211402,-0.0167766341874776,0.0308818465504741,0.172719749021473,-0.126626413261643,-0.00250936124613641,0.00140317719221487,-0.0249853080472111,0.0511257018237341,-0.0081218047503461,0.486869594579938,0.0249655941976732,0.117793957483788,8.43254792092805,57.0454842033483,158.736893148742,1
0.345915389172861,0.0675594653809029,0.444209779853959,0.0349194755640149,0.960303360969472,0.0609853636439473,0.636186805636127,0.550260079553684,0.301749081635652,0.657760361329499,0.368877382108732,1.12448550334184,-0.0862414585260399,0.0249063988093983,-0.00998765075950991,0.929676191132931,0.899536750970768,0.413257484374349,3.26431076625555,0.666589312678095,2.85872563997186,0.0540306093714557,0.0491736852963539,0.359960476190403,0.140668125026708,0.0911730730203607,-1.72826194206869,-0.00510058082760044,0.0314895442736954,0.0699023992783962,0.0307756596632262,0.0274307134921878,-0.104087634270215,0.0287213392242926,-0.0091167826666612,0.0396387200778288,0.121452747386599,0.062362250708702,0.100147406901973,0.0639289900687095,0.00709492201476587,0.0436354783635373,0.0480053358323228,-0.00894703212328626,0.172265850334731,-0.076354803964772,-0.00937383583133566,-0.0241667974062072,-0.00665645241544532,0.0687075029401695,0.00053305071157056,0.57965722985964,0.017962599851961,0.173425124725151,24.2404541959337,134.27613185369,348.645324373924,1
0.0832582662326927,0.227023689207332,0.297803519293024,0.107998522073018,0.112341782053318,0.172830779863665,-0.006911627757981,0.00921960108834261,0.0777807926504632,0.199787845755001,-0.00835807580498185,0.34509453045294,0.260751007456116,0.08628560431187,0.138900871458787,0.100076278471097,-0.0572858278506375,0.229045985877213,1.72085930931657,-0.0922007713304413,0.434592057475954,0.157159584001344,0.252351006396825,0.0831086425755738,0.222881052309317,0.0785099801380285,1.12815939235106,0.0530522614724367,0.0022793017727042,0.0131483973898746,-0.00550128262476447,-0.0151363025889766,0.109913075145337,-0.0154938662241103,0.0421471492516427,0.0266878038803478,0.120586899098119,-0.0264321077560534,0.0535313710572394,0.00477539391155366,0.0887534646706856,0.0172606298553972,0.0394308697462371,0.0438952694862652,0.334370371363873,0.335072497990087,0.00901795786677475,0.0347960173394211,0.0462141177089783,0.136553513185893,0.017353784233794,0.315025596788126,0.18451904059668,0.0191596730805463,-3.12565698581586,38.6103484252136,360.987746937297,0
0.380629702812468,0.0505705640411894,0.855989154902458,0.339210971163691,0.608779757502566,0.465819913573751,0.275592517504884,0.414425329822854,0.885016009815769,1.30018347158222,0.33253323587711,0.914448687890616,0.385239009496901,0.359809970515498,0.718666373695553,0.411223804960114,0.641341284422858,0.686990475401204,1.63080673825831,0.661968690410596,2.1369705683024,0.804047497505212,0.858793608682737,0.399742061691171,0.296812438965511,0.106297210874776,-2.514795985882,-0.0155732372799,-0.0793362334609568,0.00797318258903176,-0.0200566924374162,-0.0218742650561116,0.0826239559666685,-0.00877175435089234,-0.0579667421322852,0.0111044982471323,0.23286409322126,-0.00996579668554836,0.0935935483110331,0.0820471055968616,-0.00411905128318518,-0.271502797285239,0.125061968780606,-0.0948302910420726,-0.47218315804992,-0.244151487800217,0.00635561190446359,-0.0419814920889217,0.119672643347677,0.160236463808064,0.0464811582042513,0.649540542735592,0.530082481710443,0.128302644898378,102.719766259882,629.744772757488,2246.54240257341,1
0.147136629497505,0.138138768978727,0.24382576772672,-0.116830501409201,0.596014829989875,-0.0311954653555369,0.290770142285312,0.22948908254183,0.0105946027751427,0.123844021190969,0.135732434116233,0.934721100265948,-0.0981132348806965,-0.022872470725055,-0.148870729131826,0.430334414496693,0.375173338428301,0.135008803604984,2.18792984204408,0.220031134406493,1.37896503568068,-0.494731028334765,-0.152208058554008,0.104440250552158,0.444025322849375,0.269044956231516,0.587691984201972,-0.0150344516866513,0.0272417916969062,-0.0117706281399526,-0.040002578525244,-0.0641552839820715,0.0956835228534155,-0.0662755236945513,-0.0156727886796229,-0.012027471856299,0.0987891883427347,0.0828064842650728,0.101003092856167,-0.0572646872604007,-0.0594452974892223,0.417165054687529,0.0276558626490509,0.143940870135588,0.40031203747125,-0.0787566995807444,0.00659764803899611,0.0721978741187986,-0.0767743805651773,0.0673109570180657,0.0101292481936917,0.164034587642742,-0.0961180769658518,-0.0377475404631398,-5.6679135969075,-43.409101025754,-196.969326704763,1
0.0840818032115107,0.152615430376275,0.262848311992417,0.00951075364685528,0.285725793260552,0.0672724426458918,0.0756325738221745,0.120113290857875,0.116592079093917,0.231108573018127,0.0561453991290244,0.644537009880863,0.0452396730552513,0.0634153496093712,0.0511563225555078,0.1221639817036,0.145059215416718,0.134201208387901,1.2343221497361,0.115328445663242,0.655458124073078,-0.0549786686914132,0.0522717848215985,0.0378905363634787,0.743743897012592,0.374110818745156,0.795709295536348,0.0538669428676816,0.0242836084533067,0.0242378529402844,-0.0143883287126705,-0.0381479359236299,0.199459479510642,-0.037072655361925,0.0324564742919802,0.0265785971165932,0.242831993370497,0.0398047123410719,0.162038422105785,-0.0227160859491482,0.0429880878451512,0.2753175975822,0.0884550399293292,0.121936080663102,0.332181042910022,0.120425264200131,0.0112652776050454,0.0735521333868188,0.0131039288469499,0.131760901654031,0.0337221901772586,0.121222004922619,0.0366636482329125,-0.0234897534256247,13.1998002418369,75.747542474364,318.126256362719,0
0.164092504702653,0.235307592507519,0.269084636040498,0.116641577046199,0.559997296999774,0.0382714473263857,0.370555786811579,0.27241782544442,0.0712660599813508,0.281701156900429,0.161710866675505,0.63892634967316,-0.0094117473411589,-0.00302835283277703,-0.0797343171374157,0.59875287414286,0.424095836305821,0.221815192985763,2.55647736625693,0.303979052780206,1.57322772519227,0.420168715417264,-0.0107469874536167,0.180621465825065,0.015316969880129,-0.0208230649961629,0.151165367371408,-0.00913819214482596,0.00695817977047855,0.0236887649602489,-0.00377640073655527,-0.00676645563819447,-0.0314039693790448,-0.00771767256090218,0.00265493763770366,0.0148170261395246,0.0264972706352459,0.0241891441398349,-0.00378901877834692,0.00824510682468074,0.0392190301145272,0.0497660162815289,-0.013999122500787,0.0243977126200323,0.264289923781798,0.160376739055622,-0.00282645424083132,0.00292591377451028,0.0644146058306156,0.0706462239476482,-0.00437266381491793,0.44877285413839,0.0061620588064155,0.201458624877729,1.72798113885398,15.4378335204873,91.1944200350404,0
