V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58
0.0766864501958476,0.176323871803972,0.101791816072054,0.097366451229607,-0.0156164502561588,0.0705495595221007,-0.039549377864634,0.126859764234169,0.183283587078885,0.228924980621021,0.0185041223806911,0.32777251864691,0.0728484254075505,0.155034240165256,0.0961587700038541,0.0551935203360308,0.0581859140383439,0.0854702673200855,0.0965687959560912,0.122065297364487,0.094007495708206,0.185765510348511,0.135108777900374,0.0442584841040102,1.1097863300913,0.516403394973116,1.72564420798176,0.0815245201511889,-0.0518174400554843,0.0220193062211414,-0.023903229525693,-0.0492078133077399,0.34818760793444,-0.0474741336292185,0.0388674268143778,0.0354342932551608,0.335235894862271,0.0599816045603046,0.140716652509881,-0.0393964405700001,0.0107769411201952,0.126011690151564,0.119421538898142,0.151964567304389,0.00414046728383727,0.0262408097437844,0.00891043258434419,0.0704553344059995,0.0689021504833057,0.155441606903153,0.0562405423841706,-0.138121928430163,0.0760470164972272,0.051822476008634,11.0551316187173,100.361282342411,622.347379165497,0
0.202074171461478,-0.103792572202868,0.0209804248029118,0.124037435975429,-0.595655898553265,0.0875047580400447,-0.378381018444709,0.109731308227725,0.421687237330795,0.341781773736934,0.0597725947783466,0.345402641631497,0.214201581957346,0.58311333878915,0.110373970660961,-0.477486007787766,-0.0169560609890874,-0.358057807062753,-0.380779262639357,0.350259271943844,-0.174387224739127,0.665171343532657,0.284772552812569,0.150376330715454,0.582213144701938,0.237604977928183,1.43543090402863,0.0677847025601908,-0.0499910163569018,-0.0310420482408399,-0.0183173393137838,-0.0139241829991865,0.352127450230906,-0.00740016634669895,0.0259905759399212,0.0448597805356048,0.208977416101645,-0.00609711736053754,-0.0761073843859882,-0.00323811608525604,0.345123968277751,-0.0739906391268956,0.00471415188486316,0.107903563123349,-0.302887340352215,0.861895485441845,0.016807166658871,0.0751508653405434,0.19363662098673,0.181396445531248,0.0458329711883168,-0.125540866247223,0.268502586536454,-0.107709057603496,34.8514195129621,264.498893841703,1618.2062960167,1
0.0420859439160467,0.342493197600531,0.376867800807111,0.0763454518023509,0.380286224701789,0.0670452370957228,0.169675552402731,-0.0497811320120514,0.0108449029226244,0.102523689261065,-0.0327901002280959,0.332627928062965,0.0575653111755631,-0.0409685064267364,0.0361580723889142,0.451635292217447,-0.0149872510469207,0.257771327911085,1.72106230903483,-0.0618999493997975,0.536352119822624,-0.0418042780296829,0.0474305892636275,0.045653801203335,0.272209605511519,0.0862182230056013,1.37122501364369,0.0509863979857726,-0.00139760540775201,0.0285328221890052,-0.000192713757718135,-0.0283324684061548,0.0693849885346905,-0.0261623293765484,0.0297620221269557,0.0221564619762901,0.0102204196101744,0.0286767953904433,-0.000407760752309708,-0.0112976191834114,0.00666685301960075,0.0896258390720896,-0.0151679323880793,0.0822515860840004,0.410080776227184,0.158476273127481,0.00378927321587171,0.0185058406912183,-0.00116011637200502,0.0895297324043238,0.000354690203348657,0.489274956633905,0.0531989545539828,0.0850694459325255,14.7532220950936,54.2999933144982,86.5866108251366,0
0.0342982444814375,0.0719025340506948,0.26365848557312,0.0128493326171088,0.476675769206757,0.0267864562586754,0.0504872904164533,-0.1268035086064,-0.033659466229092,-0.0555618726624979,-0.029232120902481,0.912562737495332,0.0559570256014817,0.0420853019219267,-0.0427731077168338,0.210347211482317,-0.0515833457781083,0.0154021574844919,1.08518069577128,-0.102179519683622,0.200303456889196,-0.0439981231565224,-0.00832328873709316,-0.0270172246286147,0.926373501433222,0.467222530779885,1.18515415301641,0.236797919134797,0.600707461729401,0.209001628596151,0.177447717449135,0.145693606707695,0.113630502476727,0.146307814244358,0.212026309298453,0.206947425526444,0.0181564190536814,0.0577812221046826,-0.00025745350302922,0.152974484460802,0.0141468940553108,0.852566019754817,-0.0158606109362594,0.165012764224597,0.131498558719099,0.14901988963936,0.00898358583281936,0.0314453672235783,0.0148942550062776,0.146611848309529,0.00203177094461551,0.21837447908202,0.0344595668839595,0.00400794547610746,3.33321532873939,-1.56692084268909,56.3608637912213,0
0.0430249421919854,-0.0183081787948355,0.0883119404377015,0.0625065073826831,0.05594269684094,0.0130216492269652,-0.0235302551596813,0.12353101140425,0.0417291872814767,-0.0532012205248868,-0.00165665685746159,0.14314223361484,0.0542602375291756,0.123682395194768,-0.0527145244808597,0.203384992776361,0.0604900052709508,-0.138392910941444,0.647429529576607,0.0762691915580992,0.163134790426833,-0.170081231423685,0.0119369304731759,-0.0106552149358754,0.37515413641643,0.180563556460619,1.9528024203896,0.020690454314994,0.020471137505736,-0.0305826310653495,-0.0243493304150775,-0.0261481227937801,0.217666691897179,-0.0253101829582908,-0.00786056807947773,0.0122259458536662,0.301081324355681,0.0524215102861425,0.124841423286737,-0.0241099213293118,0.323625696522708,0.190397893476809,0.109898240817562,0.127693070995806,0.356697031881578,0.841082919654091,-0.000456879104165921,0.0279002161739467,0.00724311745237031,0.143024361991484,0.0350074440625933,0.0834518735401234,0.0418469206197301,-0.123634578807465,3.78991591446017,16.3429929533927,246.82309267759,1
0.0792666379112687,0.307250101257793,0.302067369800467,-0.00127682757065821,0.313643916341644,0.0439466648891232,0.0412021568540335,0.0222432318156913,0.0826409160523046,0.394297490058813,0.0517007846185433,0.949316255809147,0.0459802901072379,0.0502100235337415,0.0555688479303946,-0.0270438480363705,0.0413641261425325,0.201497406947193,1.7034954966042,0.0164222288624843,0.702676433863712,0.154422582186198,0.00722048953634848,0.0477971396861311,0.776615665037273,0.395058579478312,-0.0317116830483738,0.0767925246726694,0.110327147427219,0.0309158045628022,-0.0225779420090672,-0.0466823446293808,0.126501104190908,-0.0452724227620478,0.029743506022173,0.0256966059318689,0.266831598258036,-0.00722219876770013,0.187621987819539,-0.0368678813170474,0.00987119713259068,0.346498194851018,0.111217931933554,0.122142615536614,0.393369552662273,0.0871896751380239,0.0167801069173775,0.0903643607501082,0.0706773063652002,0.127238354864954,0.0194164285946402,0.18296209669397,0.0121962188278411,0.0704042298265634,12.2706288150817,74.8925487698139,318.392262925681,0
0.777939100679059,0.384774669939746,0.580388474010085,0.306150787118807,0.167209678576868,0.103047837942526,0.183143449386691,-0.0432880952161378,0.302575697620348,0.13290383858355,0.227466204446686,0.572946763182636,0.226704989650751,0.278674091519255,0.00498793897710784,1.50326565730428,0.182380651780182,0.670495148114823,3.42208816654077,0.280770162668124,2.20697695349066,-0.348760748580051,0.255159836795575,0.999599346736877,-0.200465951097897,-0.00208349843121913,-0.0406359063639589,-0.0188808713801127,-0.101969183823375,-0.0158555037398864,0.00881990841311793,-0.00224123587602362,-0.148354106255337,-0.000190342043116749,0.00674388652173012,0.0100234386284355,0.0403900641383666,0.167464171967516,0.0870866454905084,0.0128526983419172,0.0105602181296705,-0.0645214109681929,0.00563393186309318,-0.171862209113532,-0.0831268759642618,0.0518558968206705,0.0255802702247325,-0.0176864487035818,-0.0717116841359229,0.0632535357766468,-0.0208890536556877,0.960507751150198,0.283188191861082,0.00491430490566947,14.4195199709194,126.119872659331,692.667885252995,1
0.222432890944604,0.439274688188477,0.457305774667149,-0.00568144295463745,0.34665319133057,0.105727102736224,0.131800206211947,-0.0154593681245359,0.0479245982696406,0.365423238433861,0.0863024952015993,0.913823151266588,0.153516736116659,0.0236425724670188,0.0462384870084597,0.247073225074497,0.050219377448002,0.450078745088549,3.35077269087097,-0.0590381253740547,1.42107818347591,0.029694522406688,0.0830780475413844,0.274105151202928,-0.00405826384773977,-0.00651890779906061,-0.461217066078335,0.0465098941681599,-0.033565708179604,0.0145898251943836,-0.0125709640195302,-0.0387821493049208,-0.074375642308083,-0.0397751280729609,0.0169946139373793,0.0128276077188903,-0.049874588913152,-0.0526090421522515,0.0136481796403391,-0.0166404122763256,-0.0309216368552314,-0.0485613253025995,-0.0233195061001742,0.0289333969033717,0.55884430401028,0.0857248975371965,0.0190833601291076,0.0545830493478677,0.0187554080179141,0.0776579152338382,-0.0201652596315776,0.645481189931795,0.082816630581909,0.0794423095323537,-2.56448606349206,18.9937638591431,141.215616402437,1
0.0220567787790021,0.737470009792207,-0.0281550974837578,0.18577438053641,-0.193789209489858,-0.0535919360446748,-0.113510405826629,0.276807771931714,0.14390241040796,0.479383096982521,0.0189343664521576,0.4182495939375,-0.224482152264246,-0.211029226147661,0.250403573140172,0.162233949133493,-0.0482201747815285,0.850411643571374,-1.16615800823413,0.0949774800884988,-0.187096866797277,0.348774402809798,-0.1698384749125,0.151781012525209,3.6738251379419,1.88412890038546,-0.00919407049177645,0.725442421694341,0.352423416060626,0.648130036118862,0.471336514667563,0.34073762651746,0.19430576267184,0.338382052481045,0.621898412453403,0.521658205171823,0.698497534161766,0.143060047146906,0.2234632459996,0.350249313864599,0.815103824805568,0.138502289937097,0.275644648207793,0.157811370454866,-0.508994320851938,1.74184770783083,0.0191837771111864,0.0930853431680095,0.187504245268082,0.254019190883865,0.0591942638674017,-1.19945745592465,-0.337188740053324,0.334501706324714,2.18649548047902,49.0122274684409,117.81424141941,1
0.0235537876747734,0.390512098972025,0.333972972066612,0.0898820169207437,0.806992892776231,0.0965921246406594,0.449303776488172,0.342145773856181,0.0548675688741131,0.308581625096879,0.110481519894666,0.337461870259601,-0.0245879670135447,-0.160333021475901,0.0501306491890699,0.746086955652764,0.451752421789522,0.456039602841956,2.04204871978094,0.216285189160559,1.47103705960313,0.0515423654623169,0.0227090068979433,0.0284061841141616,0.338663263625223,0.0858360985312402,0.799710211077967,0.0271307495174574,-0.0883741923958114,0.0538483801963007,0.00498034685643485,-0.0243047403229738,0.0022787121373009,-0.0245445603219551,0.0239591210442434,0.023527215362469,0.0100235976389738,0.0417118046561329,-0.0219193687316062,0.0176683897400781,-0.0325619002959621,-0.109397076247828,-0.00647264263609249,0.061779914577457,0.299557754813724,-0.0352237162139732,-0.00782837192313834,-0.0121562056172421,-0.0169065897250467,0.0585253239417855,0.00129804887830857,0.285695016730832,-0.035149439787171,0.207890144990276,7.29517755429091,35.5611286431862,-125.127396632415,0
