V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,tst_cat
7.35522753814166e-16,3.91353616180368e-15,0,-1.26287869051112e-15,8.88178419700125e-16,8.74300631892311e-16,1.11022302462516e-16,-2.08166817117217e-16,-2.77555756156289e-16,-1.30451205393456e-15,-5.48172618408671e-16,0,-3.7470027081099e-16,3.7470027081099e-16,-1.87350135405495e-16,2.66453525910038e-15,4.44089209850063e-16,8.88178419700125e-16,4.34,-1.66533453693773e-15,8.69,-5.82867087928207e-16,7.35522753814166e-16,-6.80011602582908e-16,3.10862446895044e-15,-1.72084568816899e-15,4.34,1.0547118733939e-15,4.9960036108132e-16,-5.55111512312578e-17,7.84095011141517e-16,-5.20417042793042e-16,-4.71844785465692e-16,-2.77555756156289e-16,1.60982338570648e-15,5.82867087928207e-16,-6.93889390390723e-16,2.30718222304915e-16,-4.71844785465692e-16,-6.5225602696728e-16,5.89805981832114e-16,1.22124532708767e-15,-5.13478148889135e-16,2.35922392732846e-16,3.1641356201817e-15,5.55111512312578e-17,1.90819582357449e-17,-1.59594559789866e-16,-6.38378239159465e-16,4.44089209850063e-16,1.70002900645727e-16,3.048,-1.02695629777827e-15,9.22872889219661e-16,0.99999999999998,0.999999999999517,8.00000000000028,0
1.52655665885959e-16,-1.11022302462516e-16,1.49,-5.27355936696949e-16,3.33066907387547e-16,1.94289029309402e-16,2.77555756156289e-17,-1.11022302462516e-16,1.38777878078145e-16,-1.33226762955019e-15,1.38777878078145e-17,8.88178419700125e-16,-6.93889390390723e-16,6.10622663543836e-16,1.73472347597681e-16,6.10622663543836e-16,-6.38378239159465e-16,4.16333634234434e-16,1.49,-1.38777878078145e-15,2.98,4.71844785465692e-16,1.2490009027033e-16,-5.96744875736022e-16,1.33226762955019e-15,9.99200722162641e-16,1.22124532708767e-15,6.5225602696728e-16,-2.35922392732846e-16,-2.22044604925031e-16,-1.38777878078145e-16,-1.17961196366423e-16,-1.29063426612674e-15,-5.82867087928207e-16,3.7470027081099e-16,-1.38777878078145e-17,-3.05311331771918e-16,-7.80625564189563e-17,-1.52655665885959e-16,-5.82867087928207e-16,1.04083408558608e-16,-1.22124532708767e-15,-2.15105711021124e-16,7.21644966006352e-16,1.49,-8.04911692853239e-16,2.16840434497101e-17,9.71445146547012e-17,-3.95516952522712e-16,3.05311331771918e-16,7.28583859910259e-17,1.069,-5.41233724504764e-16,5.20417042793042e-16,1.00000000000002,0.999999999999915,12.9999999999991,0
0.0499999999999996,-2.19269047363468e-15,0.45,-2.13717932240343e-15,0.16,0.11,-5.82867087928207e-16,-3.05311331771918e-16,0.62,-1.11022302462516e-16,1.11022302462516e-16,0.16,2.77555756156289e-17,2.63677968348475e-16,-1.17961196366423e-16,9.99200722162641e-16,-4.9960036108132e-16,0.0500000000000002,0.220000000000001,-5.55111512312578e-17,0.159999999999998,7.7715611723761e-16,-2.35922392732846e-16,-2.08166817117217e-16,0.620000000000002,0.67,0.0499999999999992,-1.11022302462516e-16,-4.71844785465692e-16,-3.88578058618805e-16,-3.2612801348364e-16,1.17961196366423e-16,0.899999999999999,2.08166817117217e-17,-1.66533453693773e-16,-1.2490009027033e-16,0.67,-1.38777878078145e-16,1.11022302462516e-16,1.11022302462516e-16,3.05311331771918e-16,-6.38378239159465e-16,-3.33066907387547e-16,-7.07767178198537e-16,-1.49880108324396e-15,-2.77555756156289e-17,-3.29597460435593e-17,-2.98372437868011e-16,0.121,0.162,0.0399999999999999,-3.33066907387547e-16,0.016,1.45716771982052e-16,2.88699999999998,45.0000000000001,875.000000000001,0
0.160000000000001,-1.36002320516582e-15,0.669999999999999,4.05231403988182e-15,0.330000000000001,0.160000000000001,0.330000000000001,0.84,0.159999999999999,0.499999999999999,0.329999999999999,1.51,7.7715611723761e-16,-3.19189119579733e-16,1.87350135405495e-16,1.94289029309402e-15,1.68,0.33,2.02,1.68,3.87,1.38777878078145e-16,1.346145417358e-15,0.329999999999999,7.7715611723761e-16,-8.88178419700125e-16,8.54871728961371e-15,6.10622663543836e-16,0,-2.4980018054066e-16,7.70217223333702e-16,4.85722573273506e-16,-2.12330153459561e-15,-2.98372437868011e-16,-9.0205620750794e-16,-1.80411241501588e-16,0,2.98372437868011e-16,-4.9960036108132e-16,0.16,1.38777878078145e-17,1.02695629777827e-15,1.17961196366423e-16,1.52655665885959e-16,1.0547118733939e-15,-2.77555756156289e-17,9.62771529167128e-17,-4.85722573273506e-16,6.93889390390723e-17,0.224,-5.20417042793042e-17,1.151,0.0560000000000008,9.71445146547012e-17,4.92799999999994,62.9999999999999,621.000000000001,1
4.57966997657877e-16,4.02455846426619e-15,2.27595720048157e-15,-6.80011602582908e-16,-3.38618022510673e-15,-4.9960036108132e-16,-9.71445146547012e-17,1.38777878078145e-17,2.77555756156289e-16,-1.41553435639707e-15,-4.30211422042248e-16,-4.66293670342566e-15,-1.94289029309402e-16,2.94,3.53883589099269e-16,-1.11022302462516e-16,-9.71445146547012e-16,2.22044604925031e-16,2.94,1.80411241501588e-16,1.22124532708767e-15,2.22044604925031e-16,-1.01307850997046e-15,2.27595720048157e-15,-5.77315972805081e-15,-2.55351295663786e-15,-5.32907051820075e-15,-4.16333634234434e-17,1.2490009027033e-15,1.38777878078145e-16,3.81639164714898e-16,1.17961196366423e-16,1.36002320516582e-15,1.80411241501588e-16,1.06858966120171e-15,-1.66533453693773e-15,4.71844785465692e-16,-7.63278329429795e-17,8.46545056276682e-16,-9.15933995315754e-16,-1.59594559789866e-16,-8.88178419700125e-16,4.16333634234434e-16,1.22124532708767e-15,-1.55431223447522e-15,1.2490009027033e-15,1.70870262383716e-16,3.81639164714898e-16,5.06539254985228e-16,0.475999999999999,-8.67361737988404e-17,-8.88178419700125e-16,-4.57966997657877e-16,7.97972798949331e-16,0.999999999999956,0.999999999999794,7.00000000000074,0
-6.93889390390723e-17,-1.02695629777827e-15,1.13,-9.15933995315754e-16,0.37,1.94289029309402e-16,0,1.11022302462516e-16,3.60822483003176e-16,-8.32667268468867e-16,-2.08166817117217e-17,-3.33066907387547e-16,-4.30211422042248e-16,3.7470027081099e-16,2.0122792321331e-16,0.369999999999999,-3.60822483003176e-16,0.37,1.13,-6.93889390390723e-16,0.37,2.77555756156289e-17,-1.66533453693773e-16,-3.46944695195361e-16,-6.66133814775094e-16,2.22044604925031e-16,-1.88737914186277e-15,-2.35922392732846e-16,-9.71445146547012e-17,-2.22044604925031e-16,-2.0122792321331e-16,2.77555756156289e-17,-1.52655665885959e-16,-2.77555756156289e-16,-4.71844785465692e-16,-1.38777878078145e-16,1.11022302462516e-16,-4.16333634234434e-17,-4.16333634234434e-17,-1.38777878078145e-17,-1.2490009027033e-16,-1.4432899320127e-15,2.77555756156289e-17,5.96744875736022e-16,-9.43689570931383e-16,-7.21644966006352e-16,1.56125112837913e-17,1.94289029309402e-16,-1.11022302462516e-16,0.145,6.59194920871187e-17,0.436,-1.66533453693773e-16,3.46944695195361e-17,1.79200000000001,55,147,0
-4.16333634234434e-17,2.22044604925031e-16,-8.88178419700125e-16,3.05311331771918e-15,3.33066907387547e-16,-3.33066907387547e-16,-1.2490009027033e-16,1.11,5.41233724504764e-16,-1.94289029309402e-16,1.45716771982052e-16,-6.66133814775094e-16,-4.16333634234434e-17,-3.19189119579733e-16,-3.2612801348364e-16,1.60982338570648e-15,8.60422844084496e-16,5.55111512312578e-17,-4.44089209850063e-15,1.06858966120171e-15,-6.66133814775094e-16,1.94289029309402e-16,1.11,-3.33066907387547e-16,1.88737914186277e-15,-3.33066907387547e-16,8.21565038222616e-15,3.46944695195361e-16,-7.35522753814166e-16,3.46944695195361e-16,1.45716771982052e-16,-3.19189119579733e-16,-5.96744875736022e-16,-6.93889390390723e-18,3.46944695195361e-16,-3.46944695195361e-16,-4.9960036108132e-16,-1.52655665885959e-16,-5.55111512312578e-17,5.55111512312578e-17,-5.20417042793042e-16,8.88178419700125e-16,3.40005801291454e-16,6.93889390390723e-17,1.11,0,-1.12757025938492e-17,-1.38777878078145e-17,1.59594559789866e-16,0.208,-1.6306400674182e-16,0.208,0.416,-1.2490009027033e-16,3.95000000000003,23,78.9999999999999,1
8.32667268468867e-17,1.83186799063151e-15,-4.9960036108132e-16,-3.33066907387547e-16,0.519999999999999,-3.88578058618805e-16,-3.33066907387547e-16,3.05311331771918e-16,-8.32667268468867e-17,5.27355936696949e-16,7.63278329429795e-17,-3.33066907387547e-16,-1.80411241501588e-16,0.52,1.45716771982052e-16,0.52,-8.32667268468867e-17,2.77555756156289e-16,8.88178419700125e-16,-3.60822483003176e-16,-1.11022302462516e-15,-6.93889390390723e-16,-1.38777878078145e-17,6.80011602582908e-16,-2.55351295663786e-15,-7.21644966006352e-16,-1.33226762955019e-15,0,-1.66533453693773e-16,1.66533453693773e-16,-8.32667268468867e-17,-1.45716771982052e-16,0.52,4.85722573273506e-17,-3.19189119579733e-16,-3.88578058618805e-16,2.77555756156289e-17,2.77555756156289e-16,5.96744875736022e-16,2.77555756156289e-17,-7.63278329429795e-17,-3.05311331771918e-16,0.52,-2.91433543964104e-16,-1.0547118733939e-15,1.56,-1.30104260698261e-17,4.57966997657877e-16,2.08166817117217e-16,0.0769999999999999,-6.93889390390723e-17,0.0769999999999997,1.11022302462516e-16,1.87350135405495e-16,1.38799999999999,10.9999999999998,75.0000000000001,1
0.0599999999999998,0.0399999999999952,0.289999999999999,-2.42861286636753e-15,0.080000000000001,0.0599999999999999,-9.29811783123569e-16,0.129999999999999,0.0199999999999999,0.110000000000001,-1.80411241501588e-16,0.470000000000001,2.22044604925031e-16,0.0200000000000004,0.0199999999999999,0.130000000000001,0.13,0.0800000000000009,0.24,1.52655665885959e-16,0.170000000000001,6.10622663543836e-16,-1.66533453693773e-16,-5.13478148889135e-16,4.44089209850063e-16,-1.4432899320127e-15,-3.77475828372553e-15,0.0199999999999999,0.0199999999999996,-7.35522753814166e-16,-1.04083408558608e-16,-1.11022302462516e-16,1.7,1.80411241501588e-16,8.60422844084496e-16,0.22,0.83,0.0199999999999999,8.32667268468867e-17,3.19189119579733e-16,0.0600000000000001,0.0399999999999991,0.0199999999999997,0.0599999999999976,-2.94209101525667e-15,0.290000000000002,0.02,0.15,0.0320000000000004,0.176000000000001,2.42861286636753e-17,0.00299999999999884,0.00300000000000004,-4.92661467177413e-16,2.20099999999998,79.0000000000001,2631,0
0.59,0.0899999999999972,0.089999999999999,2.16493489801906e-15,0.290000000000001,0.0900000000000002,2.91433543964104e-16,0.589999999999999,0.59,2.09000000000001,0.289999999999999,0.09,0.290000000000001,-2.08166817117217e-16,0.39,0.0899999999999987,0.79,0.390000000000001,3.19,0.0900000000000016,1.69,-1.33226762955019e-15,1.39,0.989999999999999,3.44169137633799e-15,6.66133814775094e-16,-6.43929354282591e-15,-7.21644966006352e-16,9.29811783123569e-16,9.85322934354826e-16,7.84095011141517e-16,5.55111512312578e-17,-6.93889390390723e-16,1.21430643318377e-15,3.88578058618805e-16,0.0900000000000002,1.94289029309402e-16,-7.06032454722561e-16,0.0899999999999997,8.32667268468867e-16,-1.26981758441502e-15,1.19348975147204e-15,-1.38777878078145e-17,-2.99760216648792e-15,0.189999999999997,-2.22044604925031e-16,1.73472347597681e-18,-3.33066907387547e-16,0.0440000000000007,0.078,1.21430643318377e-16,0.333999999999999,0.133,0.0109999999999994,15.4929999999999,1171,2541,1
