V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,tst_cat
0.449195729669146,0.00330375881137737,0.917419996281664,-0.332420432705742,-0.0279168503311467,0.0908091414808061,0.095240038646028,-0.087399022966724,0.083415392212921,0.0567707543602431,0.192136799684414,0.68266506306164,-0.0333031724928127,-0.139951352929709,-0.202524394763875,0.649191612702051,0.379441027267939,-0.0238604690975966,4.87019062940336,0.49734296085017,2.91687679347593,0.135748961665234,0.145322090334388,0.206144703977436,-0.956835298259538,-0.563242230364901,2.06833706545326,-0.0780755738296221,-0.0852821314499637,0.0095168409353413,-0.00233418210384341,0.0900530373437002,-0.056648170246585,0.091677730961736,0.00526554703667373,0.01156398617883,-0.174625818297373,-0.104075157357817,0.0955803276713655,0.0939195860826333,-0.0238936995941429,-0.347937409377423,-0.00527935081879801,-0.380592810143394,1.17506215676511,-0.056239647213818,0.0316675815209628,-0.0263066150510068,0.00701247458050582,-0.0568361315761844,0.017682387895389,1.48795882552563,0.180903276030371,0.11603805834875,13.7478983845889,-64.2832338768644,-267.232854395521,0
0.0345236671878644,-0.340253421808892,0.565479423701378,-0.4342658858737,0.38945131133346,0.0170152193186031,0.11816467016498,0.00414581834213232,-0.120896811768797,0.155938575322316,-0.0175070162175571,0.677872079462351,1.0538266742024,0.031951951445207,-0.0987529580123491,-0.549060436327541,-0.000462888775574349,0.363259056661096,3.49726420640552,-0.183184475766296,0.642574107554278,-0.233973490971302,0.0350248884770669,0.200249960894035,-0.0773743775666099,-0.0952395845192837,-0.771545822133606,-0.106769767332049,0.122608095685771,0.0157184623580563,0.0153828509667726,0.0021351007202683,-0.0183606528941531,0.00291190466869476,-0.0656643987347119,0.0857775991310562,0.157321540459695,-0.00570883388699759,0.133813279305968,0.0463755038691764,-0.0624541776313428,0.00515236138727521,-0.0578053140608094,-0.02858201242669,-0.430796680458329,0.455219269108214,-0.0139857975960579,-0.0175015397151829,-0.0200447084461734,0.0230690752114158,-0.0104172561695142,0.157846764700424,0.121427012779125,0.0141210500697035,1.69198593431245,-0.807410384695785,384.184434271404,0
-0.0707243732872124,0.118728854794089,0.74249026663222,0.453460942306596,0.202865942650687,0.141623911652643,-0.162477411366233,0.936207099425478,0.341681136573794,1.48967431195881,0.0480156422293969,0.892342454468386,0.239141735148538,-0.0578196494610698,0.190983931304077,0.0243961417821369,0.513233720389206,0.163108836409119,3.10514932221563,0.464698119307146,1.43989506087258,-0.175128929067924,0.25449804143002,0.397240469964507,-0.279461462128241,-0.0535351324341418,-2.22951151228547,0.141008741153417,-0.0321926757401456,0.000497474979951076,-0.0687596695029515,-0.0311706849949507,-0.0711188947811237,-0.03082659134536,0.00773005523964616,0.0256743191465385,0.0143684557217285,0.0666652952761099,0.132968004488082,0.0500260644668246,-0.167055512328469,-0.0924846476088905,-0.0423707978032763,-0.254934339639544,-0.0445407244966817,0.0452873327263946,0.00804307058545149,-0.0956498397524869,0.00141530083172078,0.225837980050347,-0.0290985563013504,0.682752542728565,0.188677410132881,-0.164051967817092,12.6338700335778,127.65272856968,433.288797263219,1
0.0222574820425548,0.356462703677375,0.186064192293925,0.167068362915944,1.77267768769398,0.0154887788829224,1.04274665700309,0.500041217301024,0.0177347791639956,0.496271692861017,0.2728773792536,0.642352339355397,0.235003013052314,-0.112764063921881,0.123321035110797,0.444781007896615,0.908846704712192,0.696803226842176,2.55282894357077,0.138782707871369,1.6967997846802,-0.0153055052771612,0.198552737935421,-0.258746308676586,-0.0752618700333179,-0.111190864542851,-0.245753958413842,-0.0419257387390686,0.0980905683232874,-0.0601737752586233,0.000728905900361815,-0.0180633159878618,-0.0464168177815846,-0.0174713391282781,0.0315318642554477,0.000959335502100506,0.0214771859774818,-0.0519240157296847,-0.0529103280183242,0.0582468934672686,0.00354006212554976,0.211708481629677,0.02000797336393,0.107548301038009,0.144810784376228,-0.0517490980737913,0.00229402988494917,-0.0350084928746276,0.00289091594385294,-0.0418146606397334,0.0110397934420561,0.12005105153698,0.0953413211797171,-0.0842515810486705,8.48891821942697,28.9774825591166,44.6483388992507,1
0.0284104166149072,0.24314362431026,0.302137817452019,0.22965601462646,-0.0806085276737127,0.18994618443995,-0.060245799891909,0.048639962887983,0.272270583437257,0.0203101947673513,-0.0147435448378172,0.3898957575305,0.0269039273568745,0.0973625248690037,0.107378171429076,-0.0907718697176129,0.0267546451906822,0.226453052191419,0.193360579390237,0.211604240062297,0.226885629726234,0.287372248927969,0.00420708642479686,0.0541911293315743,0.873973722924703,0.582206466698219,0.514533776361008,0.0893313153390938,-0.0347350488595083,0.0235604825806352,-0.0121544516709325,-0.0531147221460119,0.641104047335524,-0.0527465604861362,0.0655048588665715,0.0475753264869681,0.311921072472475,0.0173236786517508,0.141143937126463,-0.0282795992293137,0.0109006695545315,0.0835764491669125,0.0918208961383766,0.103518280210451,-0.210426967808868,-0.0140524717159014,0.00348063763856533,0.0425223433760024,0.0723651406436036,0.165402403240697,0.133482952981203,0.04846051456002,0.0342189712510097,-0.0659416427730685,10.2470899671243,118.11124620914,643.352791887217,0
-0.00700301400495494,0.413486074453365,0.0685765439624824,0.08562186342696,0.0938829112563492,0.0971568821882665,-0.00470820049107405,0.103630103060706,-0.00511763083630183,0.0619960889177733,-0.0292600167206725,0.185376549854742,0.0417122055731811,0.0306083316063269,-0.0427521442005425,0.116378261741377,-0.0169141916735644,-0.0407204938391924,0.778998469698508,-0.0475177975069676,0.0910688832915902,0.0734405669813387,-0.0259781579277383,-0.0143923342722775,0.291426140953699,0.140459739142855,1.92107447957958,0.0915574421812431,-0.00713690572412179,0.0184252968575493,-0.02135755860109,-0.0255093008512183,0.141642985006783,-0.0255796690848837,0.0349950145329233,0.0154503383686861,0.0660374585201526,0.00590409525088778,-0.0225609158237576,-0.0225971381066694,0.0872579603005044,0.0314323314987604,-0.0262778921045437,0.108830472488606,0.143990687821167,0.413678493067805,0.00157946929557498,0.0254113350048119,0.0179979674474363,0.179698611918661,0.0058651584867409,-0.00749637360387079,-0.00753559621295302,-0.0127937837976226,1.44448549933667,26.059773018434,184.286121726552,0
0.0271037558039521,0.211881841206726,0.0132103114246262,0.202358612482165,0.339262392638548,0.157491449969059,-0.0878568327632371,0.659965954732644,0.0366150426034713,0.622537503236913,-0.0212015998035053,-0.177195352776885,0.0984094032954576,0.0872335532713114,0.201446898177806,0.104252486719953,0.470005992387489,-0.411700463921272,0.476553901367788,-0.0485137457634154,0.160368468718863,-0.134352408061903,0.715762486162385,-0.118916381111343,0.60507716969707,0.219095791580095,1.50815153789821,0.161650708248044,-0.0844906591197904,-0.044612305191296,-0.078009008328395,-0.0281015743437634,0.0532577121378343,-0.0276772894024455,0.0471342491413556,-0.0264743814647867,0.0220116538672109,0.0331526877745944,0.034858045283294,0.00264977095895423,-0.00454512885331165,-0.0109659070586051,-0.038512629380156,0.0234053897551497,0.79769222386406,0.0996249143594896,0.0045346892343543,0.0391359422355579,0.0384583592315129,0.306222365490835,-0.0162169316807012,0.591743942269167,0.314870250724337,-0.0847343006085881,-13.8854475899902,10.8037396980949,213.884301450634,1
-0.0742334220569842,0.392104474629019,0.01724948627034,0.294727872841441,0.246310272766786,0.0655596269025713,0.118172635867624,0.0168199207629703,0.034155805741162,0.0896602711987663,0.00423069608407029,0.0590868515711484,0.0158931287021545,0.511899707544164,0.00821356763612389,0.5200912808142,-0.0490553431149564,-0.0150281319422053,0.90616393511122,0.0487379246981055,0.157554501132882,-0.0484452247515334,0.00111867263388414,-0.0844849078267075,0.0980852507166802,0.0121303896592225,1.34040610346627,-0.02872658013819,0.0215551881612342,-0.0102881935370682,0.00780262852455621,0.00589401756957619,0.25383372273756,0.00563801052969749,-0.0120285773713494,0.0102237588223881,0.405914065552498,0.0567304892509707,0.152994152689446,0.00617289763413847,0.304342176915442,0.107834768703613,0.205045349810196,0.180856458287646,0.488873106975002,0.866035456226252,-0.000775244091485704,-0.0583279174853947,-0.00705944422787207,0.116222915116397,0.0726804889153044,-0.0686139664796736,-0.00803192262627064,0.0243815929484738,-2.78999147487931,-2.23800403873945,256.211058423466,1
0.577165053472471,-0.0294077767332871,-0.0340092626470239,0.095126675617457,0.624926380206412,0.156005125694796,0.0110236897016935,0.565035236647289,0.672684711472087,1.983928632311,0.336523085809603,0.430417488933084,0.386215989407559,0.0789810084714466,0.70349241270145,0.136701000111455,0.425752987682752,0.408406426952962,2.06132720509352,0.287480864101597,2.0876584310363,0.204082885285396,0.786060355571266,0.943649855947622,-0.0199878519207803,-0.0255912274791514,-0.0424471500857836,0.0247320233627314,-0.0528223168282942,-0.0974060103075537,-0.06142262088028,-0.00317790248506731,-0.166111518499061,0.00317279302674357,-0.0846379145374629,-0.08968431658956,0.0135547978895126,0.000712217887379501,-0.121670022024142,0.0990873206428552,-0.0431963388531721,-0.175095523926521,0.0239893667763083,-0.0215455903486455,0.0726001372624907,-0.0468717695897922,0.00872873254604415,0.0398711160649431,0.0889877462105752,0.5202880668584,0.0143907262046534,0.188780462226334,0.448205498753529,0.0850161578729494,55.5699462032527,711.011424198959,2058.83088209625,1
0.0105608982489646,0.125616235597207,0.251855670586804,0.0485872187903708,0.381144291349304,-0.0368391592522465,-0.000992960660967782,-0.00749018073392191,0.0511494213481575,0.0166778604627049,-0.0887271114957702,0.765895144686833,-0.00471152569819174,0.0741661113365199,-0.0156048905601013,-0.0407554556218548,0.0827802392508956,0.175771310116581,1.08087665379419,-0.00600646883518231,0.192581383379246,0.0990216255539479,-0.0210684060999483,0.0577497254229458,0.508181354821312,0.250942412824279,1.7486058306596,0.298364566488307,0.475205001849102,0.167753411714014,0.0236263884361898,0.0269688853865969,0.189981902274665,0.0265158825714222,0.309497174124225,0.0835964245109798,-0.0943853952449339,0.0831383097105585,-0.120839191965593,0.0389478505980178,0.153263217202973,1.01892152854479,-0.0711132104015596,-0.0941239521701158,0.40725587564052,0.361422886841513,0.00453369899015806,0.0162247346496201,0.0448421032806092,0.112884001423472,0.0242306661641548,0.183870196539552,0.0247399738710962,-0.0293451395055444,-3.79133528670282,-36.7320783239603,41.4657360044527,0
