V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58
0.256460992807067,0.218509884296903,0.290374347703801,0.119642178528143,0.501534321058935,0.161673315946914,0.406286235441997,0.378254957648416,0.0859762223892236,0.271789510737639,0.241161006027775,0.599384240581499,0.120103495782632,0.037006214292956,-0.0883339936528789,0.752988380420928,0.535485062922596,0.245647542315442,3.90593267966791,0.31051536642709,2.36796321230002,-0.100846939161638,0.0608889493916645,0.455557040347528,-0.586438049936099,-0.361477960507237,0.155389532387685,-0.0265662048342435,-0.136344968423133,0.0154968534918419,0.0361972046119068,0.0354041766669747,-0.14812754935853,0.0349044788055566,-0.0144961980401683,0.0201921266180065,-0.100084485005176,-0.0376452370821498,-0.0551149478604873,0.0696146791437545,0.0283841267505514,-0.366183277933804,-0.0439206905557937,-0.0188898623239076,0.354992719908654,0.215353718579448,-0.00396565031928315,-0.0393357385715774,-0.0331909319643922,0.0508734529752565,-0.0260331970077415,0.636142337885512,0.0889601064523209,0.0819605738786411,-22.2291845177475,-50.9374598521231,-109.706198873822,0
0.188588020324684,-0.0306341834332625,0.398757155682041,0.0419186400227689,0.8945636237853,0.0393243857212749,0.338097613186492,0.363449776091113,0.17653813311436,0.343928800605586,0.257122324997125,1.40524287103606,0.0224738399798494,0.0670317995932455,-0.090602345044289,0.434382000432714,0.58694109276219,0.108770519754008,2.27624916283203,0.449861557473382,1.95186420538419,-0.41983489191192,-0.0693333443546768,0.14852826544371,0.469216462223031,0.2785147493047,-0.817222560955478,0.0235520891666421,0.386602622225694,0.0351776224250358,-0.019246629552752,-0.00741165715105119,0.0109542428070425,-0.0063378654369823,0.0284555120085539,0.0240905795375731,0.180458321774787,0.108219142959703,0.113792435239649,0.0153003658858984,-0.110829863370583,0.797221087717113,0.0579664527816295,0.095980859707226,0.304683134122233,-0.251200243066722,0.0114661724750893,0.024701690904936,-0.0781656447328805,0.0953621803438424,0.00104596363376743,0.264513189264271,0.00837840262783121,-0.080163499740592,13.3301570966781,63.6762222379001,118.592483008214,0
0.00812665265457964,0.274451527092781,0.103929907731892,0.0883278873539376,0.0867569091846781,0.020656585673306,0.0103389095318622,0.00960522066903874,-0.0392721903358787,0.0406061034446084,-0.0339104448666316,0.306189036370377,0.0342563473831906,0.0240410173680351,-0.0663853224427305,0.123378621736514,-0.0515078974104994,0.0220368471704644,1.15881647689508,-0.048140211041428,0.180131194365338,0.221131907100812,-0.0645828660606231,-0.00345518131955817,0.571271322220772,0.244452925686466,1.92788482316192,0.0356905474895203,-0.0615267297445889,0.00197127623048415,-0.0225974074377607,-0.0441440396267676,0.171782917410531,-0.0446880398468789,0.00918712188536522,0.014154861329139,0.184285026399723,0.000505472033742446,0.096194809192579,-0.044282448200564,0.121489701158932,0.0297636822168761,0.0521258992153979,0.133286505486248,0.426046075597187,0.422545063508801,0.00581706830793635,0.0532318102335107,0.0651954603099473,0.1212844904081,0.0230275837365472,0.105876877998891,-0.0205657430201865,0.0618963064228223,-5.65814168806139,-27.4397630755696,37.6467331700711,0
0.246427798810353,0.311512007617722,0.546664302636924,0.11807607383773,0.307344696392083,0.306086707252283,0.189312692587239,0.096038193812583,0.194825982508774,0.431641152326036,0.0787053122676869,0.310863380033166,0.260518162221686,0.109752285305302,0.298260576310079,0.50429628741821,0.13011175605095,0.507462132068582,3.02962390918296,0.00977738234425543,1.36580905118454,0.285717844695579,0.519890497996892,0.384197513890583,-0.527395361909366,-0.309593938921394,0.401862185419707,-0.0159137251813578,-0.214032009471343,-0.00626843218929084,0.0110439978863667,-0.00757787238090756,-0.0373862592533247,-0.00685376337802093,-0.00644745318333734,0.00346315283151749,-0.167577549301865,-0.0374222995996909,-0.0886460893322178,0.045071706080978,0.0039463156103892,-0.407048525431746,-0.0684505673820107,-0.0438170634502417,0.0524633525406295,0.13207758485401,-0.000678731960921237,-0.0167639347256523,0.0379989374371694,0.0864726482578003,-0.00434843752268699,0.648451958912823,0.282291777792752,0.154000206546221,1.4112539951459,106.82330440595,599.00146647718,0
0.241624363842527,0.0970433370393697,0.401849268826815,0.110598218995562,0.758015960412514,0.125378021231539,0.40078955649597,0.395964637621499,0.203895201591343,0.396380443462534,0.272698864673783,1.03097595232616,0.0814544671700277,0.0773211788697523,-0.0386002375201857,0.614991655715952,0.618051879399713,0.206666987180658,3.01597888672792,0.453161518635125,2.25643383740474,-0.172162576400451,0.0557418775705387,0.307065622859417,-0.157855691206089,-0.0917396306905266,-0.53953897559974,-0.0379620830095053,0.108788690036904,-0.0047477911261427,-0.0182005113762554,-0.00783675693695982,-0.0670630720118445,-0.00684380675488928,-0.0211856288447482,-0.0054711923723974,0.0130419788420528,0.0392476340137027,-0.00225866870474936,0.0287324697132187,-0.071468023436012,0.223465858989191,-0.0101077790782889,0.0257341103609034,0.210467247002836,-0.112639677419699,0.00472270955524902,-0.0084786629976002,-0.047123596650801,0.0644984947156318,-0.0121307791933783,0.480709642106561,0.0843763297847987,0.019205248228234,7.26968217441457,64.4690517024953,194.977357876759,1
0.0205305866029434,0.352691945611626,0.242991535030437,0.224034997235609,-0.0287664607952156,0.12684041835838,-0.0123716428072788,0.0251006239787804,0.300360756333037,0.468048434470729,-0.0237109263796272,-0.0299841543644085,0.0822742705335733,0.142243039424713,0.256578238886432,-0.0295791865700622,-0.00703285721649535,0.161063075337761,-0.22317850295923,0.158893841367883,-0.176719599276862,0.915839270494643,0.265916261576415,-0.104231205952126,0.862551293224668,0.377247908960524,1.68463322600204,0.068815399197762,-0.185127831254307,0.0163532375363345,-0.00333681859879723,-0.0319348727448126,0.280689901987733,-0.0288802096435855,0.0427024472599248,0.0420700338134165,0.261413540418453,-0.0369232583561846,0.0550630171699285,0.00261836257601026,0.13216970590827,-0.244956590593829,0.068773904124985,0.0763711670957797,-0.0411342311147194,0.301111205427953,0.00715665580652826,0.0601728621433471,0.183736298150054,0.162789254208053,0.0538442594235738,0.125589853987398,0.154724120096494,0.187906735922003,56.2558286878478,275.909828337428,1119.93759821457,0
0.0521673805007354,0.284295014625464,0.221480869964615,0.122210527237296,0.213060310077559,0.0752123171636212,0.059412515204464,0.0170725284918506,0.0278964395333848,0.126785253457483,-0.00830998146028088,0.368348778920275,0.0675432727469676,0.0509552704044183,0.00374822634064849,0.214097963047228,0.00608182932048426,0.105989002696415,1.40616579493868,0.000392543301397333,0.414966423696384,0.289007486700349,0.0455734119523881,0.0578880822488897,0.375743882472702,0.152930714226292,1.70856699761682,0.0592252755643364,-0.01218267780543,0.0323963535646094,0.0168080801459766,-0.00923768919986471,0.131587185655851,-0.00920282705594032,0.0448785916218591,0.0433612833224236,0.0401925399904019,0.00949971185225158,0.00659773709129732,0.00481712781287353,0.0365993122042133,0.0431089822673853,-0.0104657218036708,0.114852788861036,0.224494877065832,0.219014685171568,0.00684889298156245,0.0445507468487221,0.0587003526165885,0.115077363477702,0.0129636157888358,0.198101778526989,0.0411858486377823,0.0974629231540029,2.47990645205746,24.5858895213496,215.196866987163,1
0.0233967174496302,0.227145352178317,0.220426257977502,0.120812149110927,0.127553795825156,0.0609974871379778,0.00497967159729747,0.0588575425638559,0.186354910091969,0.334787468749245,0.00357743879368619,0.357461254183138,0.0502351061183993,0.0962600831863104,0.125165675013961,-0.0170651859297802,0.0353107659566251,0.099296518743078,0.208172108540356,0.124146407612833,0.0709549914015584,0.439251608176935,0.109228936093005,-0.0999327268606443,0.997164509680436,0.481075215758273,1.20473731264931,0.0658288369476875,-0.0106050906399916,0.0177328864788402,-0.0255356129589403,-0.0439711651315641,0.249625287059529,-0.0421429800677421,0.0353454074488072,0.0311608499158938,0.34910277521769,0.00909024790914381,0.154840235399065,-0.0261502515518297,0.118629351895934,0.131260505466775,0.117115473402641,0.108166067970601,0.227388858669718,0.284660769242119,0.00870300316804187,0.0636090714031829,0.109095235823438,0.158651025971195,0.0483161425316577,0.0651611794334495,0.0680011838562232,0.0712117568993611,34.9813619310391,165.25341794141,678.901044628427,0
0.102454410268348,0.227106435921879,0.253774363750726,0.113110357066454,0.400176654302945,0.0731736451519731,0.166647491832155,0.123373285502861,0.0360577525058476,0.144242682397645,0.0721015633960707,0.603363343035132,0.0594997133431428,0.0443795463721725,-0.0591767173138496,0.359454194483553,0.184161937858311,0.106331861778687,2.02764605362438,0.116080945558438,0.993573165322546,0.0916940387520097,-0.00499902430812429,0.140110585817111,0.168457103589574,0.0559332169008723,1.16355027880076,0.0310704204017606,0.0484361028766406,0.0244860199654027,0.0107804539715226,-0.00502695903930719,0.0594735546532375,-0.00513214488392963,0.0274573567140642,0.0308230271863947,-0.0032026779029492,0.0250053906408389,-0.00991877060769932,0.0116071810782789,-0.0100893228295946,0.138378295322407,-0.0261665927606899,0.101496168493645,0.247285709394872,0.109397902323902,0.00650629403734947,0.0293586289376488,0.0140372808627899,0.0930151989865241,-0.000167471373215829,0.273851891460426,0.0278077312645809,0.0668611591814358,-2.92571365686714,-0.0828188718523819,74.451502749521,0
0.142878963205385,0.247828642866816,0.192479546942263,0.167719903839831,0.399785059370046,0.0814857206794201,0.287578890097571,0.280084803527091,0.102213115588073,0.233954492638832,0.162360060353409,0.503639808819257,0.0438480511001189,0.0506919522765107,-0.105606571354503,0.504259181090601,0.401626949488309,0.0875794011786327,2.41256156038305,0.311752211321488,1.52450149741696,0.178516094436129,-0.046239258855573,0.22099626085874,-0.0565102074337163,-0.0918635661396541,0.932229929398746,-0.00760041647289457,-0.0820317584422711,0.0063107510230466,0.0108232908601081,0.00395190848072561,0.00370062853479564,0.00428543575763948,-0.00513572319127671,0.0179919545591387,0.00598313534029121,-0.0153833306600466,-0.0344951517460492,0.0282631430547925,0.0320142561665745,-0.162075161851977,-0.0242943192081636,0.0576356336133125,0.244334342564585,0.19063792792483,0.00210409907602546,0.00471602436140215,0.0244191537394671,0.074704031094577,-0.00514235411843496,0.379068569754921,0.0304235546987495,0.100097111300642,0.736306463233845,16.1609895534496,99.9880537319957,1
