V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,tst_cat
5.55111512312578e-17,1.66533453693773e-15,5.55111512312578e-17,-2.12330153459561e-15,8.88178419700125e-16,-1.06858966120171e-15,9.43689570931383e-16,3.19189119579733e-16,-5.13478148889135e-16,-1.49880108324396e-15,-8.95117313604033e-16,1.11022302462516e-16,-7.7715611723761e-16,9.0205620750794e-17,-1.66533453693773e-16,8.60422844084496e-16,-1.16573417585641e-15,-1.4432899320127e-15,4.34,-1.42941214420489e-15,8.68999999999999,-8.60422844084496e-16,3.19189119579733e-16,-1.58206781009085e-15,3.44169137633799e-15,-6.66133814775094e-16,4.34,-1.2490009027033e-15,1.40165656858926e-15,-6.66133814775094e-16,4.44089209850063e-16,5.55111512312578e-17,5.82867087928207e-16,-1.38777878078145e-16,1.26287869051112e-15,-2.77555756156289e-17,-1.0547118733939e-15,1.31492039479042e-15,1.2490009027033e-15,-4.85722573273506e-16,1.29063426612674e-15,-8.32667268468867e-16,-3.33066907387547e-16,-3.7470027081099e-16,-7.21644966006352e-16,-1.0547118733939e-15,-1.30104260698261e-17,-6.03683769639929e-16,-4.64905891561784e-16,5.27355936696949e-16,2.25514051876985e-16,3.048,-2.63677968348475e-16,-1.36002320516582e-15,0.99999999999993,0.999999999999659,8.0000000000004,0
1.38777878078145e-17,5.82867087928207e-16,0.34,-2.73392419813945e-15,0.340000000000001,-5.27355936696949e-16,-1.38777878078145e-16,-1.0547118733939e-15,4.9960036108132e-16,2.77555756156289e-16,3.60822483003176e-16,1.37,1.37,-2.77555756156289e-17,-1.66533453693773e-16,-8.32667268468867e-17,6.93889390390723e-16,0.340000000000001,2.74,8.46545056276682e-16,1.03,-1.38777878078145e-16,-5.27355936696949e-16,-7.63278329429795e-16,3.33066907387547e-15,-1.11022302462516e-15,-1.66533453693773e-15,-1.08246744900953e-15,2.35922392732846e-16,3.60822483003176e-16,1.11022302462516e-16,-1.45716771982052e-16,-6.80011602582908e-16,1.66533453693773e-16,-4.16333634234434e-16,-3.46944695195361e-16,6.93889390390723e-16,8.32667268468867e-17,3.33066907387547e-16,2.63677968348475e-16,-6.24500451351651e-17,1.2490009027033e-15,-5.55111512312578e-17,-5.41233724504764e-16,2.22044604925031e-16,0.34,-6.41847686111419e-17,1.11022302462516e-16,-1.59594559789866e-16,0.232,-2.08166817117217e-17,0.406,-1.94289029309402e-16,5.06539254985228e-16,1.42499999999995,5.99999999999974,77.0000000000006,0
0.15,0.449999999999998,1.05,1.51267887105178e-15,0.449999999999999,-5.41233724504764e-16,1.80411241501588e-16,1.81,0.599999999999999,0.749999999999999,-2.08166817117217e-16,0.899999999999999,0.299999999999999,2.28983498828939e-16,0.3,-3.05311331771918e-16,-1.13797860024079e-15,-9.15933995315754e-16,4.07,-6.5225602696728e-16,1.51,8.60422844084496e-16,-6.5225602696728e-16,0.299999999999999,1.88737914186277e-15,-5.55111512312578e-17,-1.33226762955019e-15,8.32667268468867e-17,1.29063426612674e-15,5.55111512312578e-16,-6.93889390390723e-17,5.55111512312578e-17,-5.68989300120393e-16,-2.15105711021124e-16,2.77555756156289e-17,-1.66533453693773e-16,-3.05311331771918e-16,6.07153216591883e-16,5.27355936696949e-16,-2.22044604925031e-16,-4.44089209850063e-16,1.0547118733939e-15,-4.85722573273506e-17,1.31838984174237e-15,0.150000000000002,6.10622663543836e-16,-4.5102810375397e-17,1.80411241501588e-16,1.31838984174237e-16,0.25,2.60208521396521e-16,1.318,0.0679999999999999,4.5102810375397e-16,5.30099999999991,130,774,1
2.4980018054066e-16,0.469999999999997,0.47,-7.7715611723761e-16,1.89,-1.38777878078145e-17,1.18,0.23,-4.57966997657877e-16,0.470000000000002,0.23,0.699999999999998,0.23,-1.52655665885959e-16,0.47,0.230000000000001,1.41,0,2.83,1.38777878078145e-17,1.65,1.13797860024079e-15,-3.7470027081099e-16,-8.32667268468867e-16,2.77555756156289e-15,-2.22044604925031e-16,5.44009282066327e-15,-8.60422844084496e-16,-2.77555756156289e-17,-2.77555756156289e-17,-3.46944695195361e-16,4.02455846426619e-16,2.22044604925031e-16,3.53883589099269e-16,-9.71445146547012e-17,-6.10622663543836e-16,9.43689570931383e-16,-4.92661467177413e-16,-5.27355936696949e-16,-5.55111512312578e-16,5.68989300120393e-16,-6.10622663543836e-16,-1.31838984174237e-16,3.33066907387547e-16,-1.72084568816899e-15,1.52655665885959e-15,6.76542155630955e-17,1.52655665885959e-16,1.38777878078145e-16,-4.44089209850063e-16,-2.77555756156289e-17,0.0799999999999993,-1.38777878078145e-16,-8.11850586757146e-16,1.844,12.9999999999996,83.0000000000005,1
0.0499999999999999,8.32667268468867e-17,0.45,-1.58206781009085e-15,0.16,0.11,6.80011602582908e-16,-4.71844785465692e-16,0.62,-6.66133814775094e-16,-1.59594559789866e-16,0.160000000000001,3.33066907387547e-16,-6.93889390390723e-18,-7.63278329429795e-17,-1.16573417585641e-15,1.11022302462516e-16,0.0500000000000007,0.219999999999998,2.4980018054066e-16,0.16,3.33066907387547e-16,-2.4980018054066e-16,-3.19189119579733e-16,0.62,0.67,0.0499999999999997,4.44089209850063e-16,4.16333634234434e-17,-4.16333634234434e-17,-1.38777878078145e-16,1.17961196366423e-16,0.900000000000001,9.71445146547012e-17,1.11022302462516e-16,4.57966997657877e-16,0.67,-3.46944695195361e-17,2.22044604925031e-16,5.27355936696949e-16,-3.88578058618805e-16,3.46944695195361e-16,-1.31838984174237e-16,-1.346145417358e-15,-3.88578058618805e-16,-7.21644966006352e-16,1.90819582357449e-17,-2.77555756156289e-16,0.121,0.162,0.0399999999999999,5.55111512312578e-17,0.0159999999999999,7.07767178198537e-16,2.88700000000004,45,875,0
6.93889390390723e-17,-4.9960036108132e-16,5.55111512312578e-17,8.18789480661053e-16,-2.22044604925031e-16,2.22044604925031e-16,3.33066907387547e-16,3.33066907387547e-16,2.91433543964104e-16,-1.66533453693773e-16,2.77555756156289e-16,8.88178419700125e-16,1.38777878078145e-16,-2.15105711021124e-16,2.70616862252382e-16,-3.33066907387547e-16,3.33066907387547e-16,5.55111512312578e-16,-8.88178419700125e-16,4.16333634234434e-16,8.88178419700125e-16,2.4980018054066e-16,1.2490009027033e-16,1.52655665885959e-16,-1.55431223447522e-15,-6.10622663543836e-16,-8.88178419700125e-16,2.22044604925031e-16,-2.91433543964104e-16,-1.66533453693773e-16,1.38777878078145e-16,-6.93889390390723e-18,-1.38777878078145e-17,1.59594559789866e-16,2.77555756156289e-17,6.93889390390723e-17,-5.55111512312578e-17,-1.11022302462516e-16,1.38777878078145e-17,1.2490009027033e-16,9.71445146547012e-17,4.57966997657877e-16,1.38777878078145e-16,-3.60822483003176e-16,-2.77555756156289e-16,0.459999999999999,2.16840434497101e-17,-2.22044604925031e-16,7.63278329429795e-17,0.185,-4.5102810375397e-17,4.9960036108132e-16,-4.16333634234434e-17,3.12250225675825e-16,1.90400000000002,11.0000000000002,80.0000000000001,0
8.32667268468867e-17,-1.88737914186277e-15,-1.11022302462516e-16,3.83026943495679e-15,5.55111512312578e-17,1.11022302462516e-16,-6.93889390390723e-17,1.11,-6.24500451351651e-16,2.77555756156289e-16,2.56739074444567e-16,5.55111512312578e-16,-6.24500451351651e-16,7.0082828429463e-16,6.24500451351651e-17,-4.9960036108132e-16,-5.55111512312578e-16,1.11022302462516e-16,-4.88498130835069e-15,2.4980018054066e-16,1.4432899320127e-15,8.04911692853239e-16,1.11,9.29811783123569e-16,-3.77475828372553e-15,1.33226762955019e-15,3.5527136788005e-15,7.21644966006352e-16,1.52655665885959e-16,-1.2490009027033e-16,4.02455846426619e-16,-6.93889390390723e-18,-6.66133814775094e-16,-1.11022302462516e-16,-1.94289029309402e-16,2.91433543964104e-16,1.38777878078145e-16,-6.93889390390723e-18,3.19189119579733e-16,-4.44089209850063e-16,-4.92661467177413e-16,9.0205620750794e-16,2.56739074444567e-16,7.63278329429795e-16,1.11,-2.77555756156289e-16,7.45931094670027e-17,2.56739074444567e-16,-3.46944695195361e-17,0.208,-3.81639164714898e-17,0.208000000000001,0.416,0,3.95000000000002,22.9999999999999,78.9999999999993,1
2.35922392732846e-16,-9.99200722162641e-16,5.55111512312578e-17,3.05311331771918e-16,0.52,1.38777878078145e-16,4.30211422042248e-16,9.71445146547012e-17,2.63677968348475e-16,4.44089209850063e-16,4.92661467177413e-16,0,1.66533453693773e-16,0.519999999999999,1.45716771982052e-16,0.52,-5.55111512312578e-17,3.60822483003176e-16,8.88178419700125e-16,3.05311331771918e-16,6.66133814775094e-16,3.88578058618805e-16,4.02455846426619e-16,4.30211422042248e-16,-1.4432899320127e-15,-1.11022302462516e-15,8.88178419700125e-16,-5.27355936696949e-16,-7.7715611723761e-16,2.4980018054066e-16,-6.93889390390723e-17,2.0122792321331e-16,0.52,1.38777878078145e-16,-2.08166817117217e-16,6.93889390390723e-17,-3.60822483003176e-16,1.66533453693773e-16,4.02455846426619e-16,9.71445146547012e-17,1.17961196366423e-16,-1.94289029309402e-16,0.52,-8.32667268468867e-17,-4.9960036108132e-16,1.56,2.60208521396521e-18,-1.59594559789866e-16,2.63677968348475e-16,0.077,-1.42247325030098e-16,0.0770000000000004,1.80411241501588e-16,-4.92661467177413e-16,1.38800000000002,11.0000000000001,75.000000000001,1
0.589999999999998,0.0900000000000027,0.0899999999999981,-1.85962356624714e-15,0.290000000000002,0.0899999999999989,9.0205620750794e-16,0.589999999999999,0.589999999999998,2.09,0.289999999999999,0.089999999999998,0.289999999999999,-4.23272528138341e-16,0.39,0.0899999999999998,0.789999999999998,0.390000000000001,3.19,0.0899999999999989,1.68999999999999,8.60422844084496e-16,1.39,0.989999999999998,3.33066907387547e-16,4.71844785465692e-15,7.32747196252603e-15,1.02695629777827e-15,6.38378239159465e-16,6.24500451351651e-16,4.30211422042248e-16,2.56739074444567e-16,4.16333634234434e-16,4.85722573273506e-17,3.88578058618805e-16,0.0900000000000006,6.66133814775094e-16,5.89805981832114e-17,0.0900000000000008,-5.68989300120393e-16,5.55111512312578e-17,6.10622663543836e-16,7.91033905045424e-16,2.24820162486594e-15,0.190000000000003,-5.82867087928207e-16,1.74339709335669e-16,1.2490009027033e-16,0.0439999999999997,0.0780000000000001,1.73472347597681e-16,0.333999999999999,0.132999999999999,0.0110000000000003,15.4929999999999,1171,2541,1
-5.55111512312578e-17,8.04911692853239e-16,-2.22044604925031e-16,1.94289029309402e-16,-1.94289029309402e-15,-1.66533453693773e-16,6.38378239159465e-16,9.71445146547012e-17,6.66133814775094e-16,-7.7715611723761e-16,3.40005801291454e-16,-1.11022302462516e-16,6.93889390390723e-17,-7.21644966006352e-16,1.66533453693773e-16,-3.88578058618805e-16,-4.16333634234434e-16,5.55111512312578e-16,1.88,1.66533453693773e-16,1.4432899320127e-15,5.55111512312578e-16,-4.16333634234434e-17,5.96744875736022e-16,-3.33066907387547e-16,-3.88578058618805e-16,-4.10782519111308e-15,-1.0547118733939e-15,-1.52655665885959e-16,-2.4980018054066e-16,1.2490009027033e-16,2.28983498828939e-16,6.93889390390723e-17,9.0205620750794e-17,1.88,-6.66133814775094e-16,-5.82867087928207e-16,-1.11022302462516e-16,3.88578058618805e-16,2.91433543964104e-16,-3.67761376907083e-16,1.88,0,1.38777878078145e-16,-1.33226762955019e-15,8.32667268468867e-17,1.47451495458029e-17,6.24500451351651e-17,6.24500451351651e-17,-8.32667268468867e-17,-8.32667268468867e-17,0.277,6.93889390390723e-17,-3.05311331771918e-16,3.00000000000002,17.0000000000002,50.9999999999996,0
