V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,tst_cat
1.11022302462516e-16,6.66133814775094e-16,5.55111512312578e-17,1.42941214420489e-15,-3.33066907387547e-16,-8.32667268468867e-17,8.32667268468867e-17,1.11022302462516e-16,-5.55111512312578e-17,6.10622663543836e-16,1.52655665885959e-16,0.890000000000001,4.16333634234434e-17,-1.80411241501588e-16,1.94289029309402e-16,7.7715611723761e-16,2.22044604925031e-16,-2.22044604925031e-16,6.66133814775094e-16,-3.05311331771918e-16,4.44089209850063e-16,2.4980018054066e-16,8.32667268468867e-17,7.7715611723761e-16,0,-6.10622663543836e-16,-5.55111512312578e-16,6.38378239159465e-16,2.08166817117217e-16,4.71844785465692e-16,-5.55111512312578e-17,3.46944695195361e-17,-3.33066907387547e-16,5.55111512312578e-17,-4.16333634234434e-17,1.94289029309402e-16,0.89,-1.04083408558608e-17,-4.44089209850063e-16,1.66533453693773e-16,1.04083408558608e-16,-1.66533453693773e-16,4.85722573273506e-17,-4.71844785465692e-16,-1.11022302462516e-16,1.94289029309402e-16,8.50014503228636e-17,9.36750677027476e-17,-1.94289029309402e-16,-5.55111512312578e-17,4.85722573273506e-17,-2.22044604925031e-16,-1.66533453693773e-16,-2.08166817117217e-17,1.58299999999999,8.00000000000003,37.9999999999997,0
0.15,0.450000000000001,1.05,-1.11022302462516e-15,0.449999999999999,1.38777878078145e-16,4.16333634234434e-17,1.81,0.6,0.75,-4.5102810375397e-16,0.899999999999999,0.299999999999999,3.33066907387547e-16,0.3,0,-8.88178419700125e-16,1.66533453693773e-16,4.07,1.09634523681734e-15,1.51,-2.692290834716e-15,-3.05311331771918e-16,0.299999999999999,-2.22044604925031e-15,1.11022302462516e-15,-6.77236045021346e-15,-3.05311331771918e-16,-8.74300631892311e-16,-8.60422844084496e-16,6.93889390390723e-16,-1.66533453693773e-16,-1.13797860024079e-15,-1.04083408558608e-16,6.93889390390723e-17,-7.21644966006352e-16,-2.4980018054066e-16,3.33066907387547e-16,4.02455846426619e-16,-3.7470027081099e-16,-6.45317133063372e-16,6.10622663543836e-16,2.22044604925031e-16,2.22044604925031e-16,0.149999999999997,-2.22044604925031e-16,-8.84708972748172e-17,-2.91433543964104e-16,2.15105711021124e-16,0.25,-1.38777878078145e-17,1.318,0.0680000000000007,-3.46944695195361e-17,5.30099999999996,130,774,1
0.0899999999999998,0.489999999999999,0.590000000000001,-1.02695629777827e-15,0.389999999999999,0.19,2.08166817117217e-16,5.96744875736022e-16,0.0900000000000001,0.389999999999999,-4.02455846426619e-16,1.58,0.19,-6.45317133063372e-16,-1.59594559789866e-16,2.22044604925031e-16,0.0899999999999999,9.99200722162641e-16,3.75,-3.88578058618805e-16,1.08,1.9151347174784e-15,3.7470027081099e-16,0.19,-1.11022302462516e-15,-1.22124532708767e-15,8.88178419700125e-16,2.4980018054066e-16,-3.05311331771918e-16,-3.46944695195361e-16,2.08166817117217e-16,-2.28983498828939e-16,5.55111512312578e-17,-3.19189119579733e-16,3.7470027081099e-16,-5.41233724504764e-16,-8.88178419700125e-16,-2.41126563160776e-16,3.33066907387547e-16,-2.77555756156289e-16,-3.33066907387547e-16,4.44089209850063e-16,6.24500451351651e-16,5.55111512312578e-16,-1.11022302462516e-16,-7.7715611723761e-16,-5.03069808033274e-17,-3.57353036051222e-16,0.778,0.0369999999999997,-2.35922392732846e-16,5.213,0.979,3.2612801348364e-16,5.781,54.0000000000001,740,1
-1.2490009027033e-16,-2.77555756156289e-17,5.55111512312578e-17,-2.77555756156289e-17,0,2.22044604925031e-16,-2.22044604925031e-16,1.11,3.88578058618805e-16,-1.36002320516582e-15,-9.0205620750794e-17,-3.33066907387547e-16,0,7.28583859910259e-16,-4.78783679369599e-16,-1.27675647831893e-15,6.38378239159465e-16,-7.7715611723761e-16,1.77635683940025e-15,7.7715611723761e-16,1.22124532708767e-15,6.66133814775094e-16,1.11,3.46944695195361e-16,-2.55351295663786e-15,-1.38777878078145e-15,1.77635683940025e-15,-5.55111512312578e-17,-1.66533453693773e-16,1.13797860024079e-15,1.66533453693773e-16,1.31838984174237e-16,-4.16333634234434e-16,1.45716771982052e-16,4.16333634234434e-17,-9.71445146547012e-17,2.77555756156289e-17,2.94902990916057e-17,1.66533453693773e-16,2.22044604925031e-16,3.67761376907083e-16,-2.77555756156289e-16,2.42861286636753e-16,-6.10622663543836e-16,1.11,7.7715611723761e-16,6.93889390390723e-18,-3.92047505570758e-16,6.24500451351651e-17,0.208,3.12250225675825e-17,0.208000000000002,0.416,-5.55111512312578e-17,3.94999999999997,22.9999999999999,79.0000000000001,1
0.0600000000000006,0.0399999999999993,0.289999999999999,-5.55111512312578e-16,0.080000000000001,0.0599999999999998,1.94289029309402e-16,0.13,0.0199999999999996,0.11,2.08166817117217e-16,0.47,3.33066907387547e-16,0.0199999999999998,0.02,0.130000000000002,0.129999999999999,0.08,0.24,1.11022302462516e-16,0.170000000000002,-1.16573417585641e-15,-1.38777878078145e-17,8.60422844084496e-16,8.88178419700125e-16,-1.49880108324396e-15,8.88178419700125e-16,0.02,0.0199999999999999,9.99200722162641e-16,7.63278329429795e-16,-1.45716771982052e-16,1.7,-2.56739074444567e-16,-3.60822483003176e-16,0.22,0.83,0.0200000000000001,9.29811783123569e-16,-6.93889390390723e-17,0.0600000000000001,0.0400000000000002,0.0199999999999997,0.0600000000000002,-1.94289029309402e-15,0.289999999999999,0.0200000000000003,0.15,0.0319999999999999,0.176000000000001,-2.08166817117217e-17,0.00299999999999911,0.00300000000000004,-8.32667268468867e-17,2.20100000000006,79.0000000000001,2631,0
1.94289029309402e-16,3.05311331771918e-16,4.44089209850063e-16,-2.35922392732846e-16,1.31,3.46944695195361e-16,3.88578058618805e-16,1.80411241501588e-16,-3.33066907387547e-16,-7.21644966006352e-16,2.42861286636753e-16,1.4432899320127e-15,1.94289029309402e-16,-5.55111512312578e-17,-6.24500451351651e-17,6.66133814775094e-16,3.60822483003176e-16,5.55111512312578e-17,1.31,1.2490009027033e-16,2.63,-8.32667268468867e-17,3.7470027081099e-16,-1.66533453693773e-16,-1.11022302462516e-15,2.77555756156289e-16,8.88178419700125e-16,-3.88578058618805e-16,-3.19189119579733e-16,-1.38777878078145e-16,-1.94289029309402e-16,9.0205620750794e-17,5.55111512312578e-16,6.93889390390723e-18,0,3.05311331771918e-16,-4.71844785465692e-16,1.50920942409982e-16,1.94289029309402e-16,-2.08166817117217e-16,-6.93889390390723e-18,8.04911692853239e-16,-1.2490009027033e-16,1.11022302462516e-16,7.21644966006352e-16,1.11022302462516e-16,-4.0766001685455e-17,2.77555756156289e-17,-1.80411241501588e-16,0.251,-1.42247325030098e-16,1.007,-4.16333634234434e-17,2.42861286636753e-16,1.43999999999996,8.00000000000011,36.0000000000006,1
1.38777878078145e-17,1.66533453693773e-15,2.77555756156289e-16,1.80411241501588e-15,1.11022302462516e-16,1.38777878078145e-16,-4.16333634234434e-17,-1.38777878078145e-17,2.77555756156289e-16,0.719999999999999,6.93889390390723e-18,2.99760216648792e-15,6.66133814775094e-16,2.42861286636753e-16,-3.46944695195361e-17,-4.9960036108132e-16,5.55111512312578e-17,1.66533453693773e-16,4.44089209850063e-16,2.91433543964104e-16,-2.22044604925031e-16,2.24820162486594e-15,2.77555756156289e-17,5.41233724504764e-16,2.18,1.45,4.44089209850063e-15,1.45,3.05311331771918e-16,7.07767178198537e-16,0,7.84095011141517e-16,3.7470027081099e-16,1.87350135405495e-16,1.08246744900953e-15,0.72,0.72,-5.13478148889135e-16,0.72,6.66133814775094e-16,1.17961196366423e-16,1.38777878078145e-16,0.72,-3.60822483003176e-16,0.72,5.27355936696949e-16,-1.90819582357449e-17,-1.17961196366423e-16,9.71445146547012e-17,0.467,0.116,-5.55111512312578e-16,-4.16333634234434e-17,1.04083408558608e-16,2.43099999999996,11.9999999999998,124,0
-3.33066907387547e-16,-2.77555756156289e-17,-1.11022302462516e-16,4.9960036108132e-16,0,6.93889390390723e-17,-3.33066907387547e-16,7.91033905045424e-16,-1.38777878078145e-17,1.38777878078145e-16,2.77555756156289e-17,1.11022302462516e-16,4.16333634234434e-17,4.78783679369599e-16,2.84494650060196e-16,-7.7715611723761e-16,6.93889390390723e-16,3.33066907387547e-16,1.88,-2.91433543964104e-16,1.99840144432528e-15,0,-5.68989300120393e-16,4.16333634234434e-17,-1.22124532708767e-15,9.99200722162641e-16,4.44089209850063e-16,-1.66533453693773e-16,1.11022302462516e-16,-7.49400541621981e-16,8.32667268468867e-17,-1.87350135405495e-16,-2.08166817117217e-16,2.56739074444567e-16,1.88,1.0547118733939e-15,8.32667268468867e-17,-1.73472347597681e-18,2.22044604925031e-16,2.08166817117217e-16,1.80411241501588e-16,1.88,-6.24500451351651e-17,-5.68989300120393e-16,4.9960036108132e-16,3.60822483003176e-16,1.01481323344643e-16,-2.28983498828939e-16,4.85722573273506e-17,2.77555756156289e-17,3.46944695195361e-17,0.277000000000002,1.52655665885959e-16,1.17961196366423e-16,3.00000000000002,17.0000000000002,50.9999999999995,0
2.77555756156289e-16,1.02695629777827e-15,2.77555756156289e-16,-9.29811783123569e-16,-4.9960036108132e-16,-2.91433543964104e-16,8.04911692853239e-16,-2.08166817117217e-16,7.35522753814166e-16,4.16333634234434e-16,-2.4980018054066e-16,5.55111512312578e-16,-4.16333634234434e-17,-1.47798440153224e-15,1.94289029309402e-16,-1.55431223447522e-15,-4.71844785465692e-16,-5.55111512312578e-17,-4.44089209850063e-15,9.85322934354826e-16,9.99200722162641e-16,-6.66133814775094e-16,7.21644966006352e-16,4.16333634234434e-17,-3.33066907387547e-15,3.27515792264421e-15,1.77635683940025e-15,-1.11022302462516e-15,7.35522753814166e-16,-5.55111512312578e-16,1.80411241501588e-16,6.66133814775094e-16,-7.21644966006352e-16,2.0122792321331e-16,8.32667268468867e-17,1.26287869051112e-15,-3.33066907387547e-16,8.48279779752659e-16,8.46545056276682e-16,4.44089209850063e-16,-3.53883589099269e-16,5.55111512312578e-17,-5.68989300120393e-16,6.10622663543836e-16,-1.4432899320127e-15,6.66,-9.8879238130678e-17,2.77555756156289e-17,-2.98372437868011e-16,0.675,1.6306400674182e-16,-6.10622663543836e-16,-2.91433543964104e-16,9.0205620750794e-17,0.999999999999905,0.999999999999929,4.00000000000131,0
2.77555756156289e-16,4.44089209850063e-16,4.44089209850063e-16,-7.21644966006352e-16,8.32667268468867e-16,0.8,5.13478148889135e-16,2.63677968348475e-16,-5.55111512312578e-17,3.05311331771918e-16,1.94289029309402e-16,1.61,-4.16333634234434e-17,-1.52655665885959e-16,-1.80411241501588e-16,-1.11022302462516e-15,4.44089209850063e-16,5.27355936696949e-16,0.8,-1.0547118733939e-15,0.8,-1.30451205393456e-15,-9.71445146547012e-17,2.4980018054066e-16,0.799999999999999,-7.21644966006352e-16,2.66453525910038e-15,7.7715611723761e-16,-3.19189119579733e-16,6.10622663543836e-16,-4.9960036108132e-16,2.08166817117217e-16,-4.02455846426619e-16,2.91433543964104e-16,2.08166817117217e-16,4.44089209850063e-16,2.77555756156289e-17,3.40005801291454e-16,-5.27355936696949e-16,-1.52655665885959e-16,2.42861286636753e-16,-6.38378239159465e-16,2.08166817117217e-17,1.66533453693773e-16,3.88578058618805e-16,-5.55111512312578e-17,1.50053580671994e-16,-4.82253126321552e-16,-1.04083408558608e-16,0.417,6.59194920871187e-17,0.139000000000001,1.38777878078145e-17,4.16333634234434e-17,1.41100000000002,4.99999999999999,24.0000000000006,0
