buying,maint,doors,persons,lug_boot,safety,class
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
low,med,5more,4,big,high,vgood
vhigh,vhigh,2,2,small,low,unacc
