buying,maint,doors,persons,lug_boot,safety,class
high,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
low,low,5more,2,small,low,vgood
low,vhigh,5more,2,small,low,unacc
low,low,5more,4,big,high,vgood
low,low,5more,2,big,low,vgood
vhigh,vhigh,4,2,small,low,unacc
med,med,3,more,big,high,vgood
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,med,unacc
med,med,3,more,big,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,med,4,more,med,high,acc
high,vhigh,4,more,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,med,acc
high,vhigh,4,more,small,med,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,small,low,vgood
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
med,med,3,more,big,high,acc
low,low,5more,2,small,low,unacc
low,low,5more,2,small,low,unacc
high,med,4,more,med,med,acc
low,low,5more,2,small,low,vgood
high,vhigh,4,2,small,low,unacc
high,med,4,more,med,med,acc
low,low,5more,2,small,low,vgood
high,med,4,more,med,med,acc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,more,small,med,acc
low,low,5more,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,more,big,high,vgood
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
med,med,3,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,4,big,high,vgood
high,med,4,more,med,med,acc
high,med,4,more,med,med,acc
med,med,3,more,big,high,acc
low,low,5more,2,small,low,vgood
low,vhigh,5more,2,small,low,unacc
low,low,5more,4,big,high,vgood
high,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,med,acc
high,med,4,more,med,med,acc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
med,med,3,more,big,high,acc
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,small,low,unacc
high,vhigh,4,more,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
med,med,3,more,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
med,med,3,more,big,high,acc
low,low,5more,4,big,high,vgood
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
high,med,4,more,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,vhigh,4,more,small,med,acc
low,vhigh,5more,2,small,low,unacc
high,med,4,more,med,high,acc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
high,med,4,more,med,med,acc
high,vhigh,4,2,small,low,unacc
med,med,3,more,big,high,vgood
low,low,5more,2,small,low,vgood
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,med,acc
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,med,acc
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
high,vhigh,4,more,small,med,acc
high,med,4,more,med,med,acc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,2,big,low,vgood
med,med,3,more,big,high,acc
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
med,med,3,more,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,4,big,high,vgood
low,vhigh,5more,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,small,low,vgood
med,med,3,more,big,high,acc
high,vhigh,4,more,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,4,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,med,4,more,med,med,acc
high,vhigh,4,more,small,med,acc
low,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,2,big,low,vgood
high,med,4,more,med,med,acc
high,vhigh,4,2,small,low,unacc
low,low,5more,2,small,low,unacc
low,low,5more,more,big,high,vgood
low,low,5more,more,big,high,vgood
low,low,5more,4,big,high,vgood
low,low,5more,2,small,low,unacc
med,med,3,more,big,high,acc
low,low,5more,2,small,low,vgood
low,low,5more,more,big,high,vgood
high,med,3,more,med,high,acc
low,low,5more,2,small,low,unacc
high,med,4,more,med,med,acc
high,vhigh,4,2,small,low,unacc
med,med,3,more,big,high,vgood
low,low,5more,4,big,high,vgood
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,high,acc
low,low,5more,2,big,low,vgood
low,low,5more,2,big,low,vgood
low,vhigh,5more,2,small,low,unacc
high,med,3,more,med,high,acc
high,med,3,more,med,high,acc
vhigh,vhigh,4,2,small,low,unacc
high,med,3,more,med,high,acc
high,med,4,more,med,med,acc
high,vhigh,4,2,small,low,unacc
low,low,5more,2,small,low,vgood
low,low,5more,2,big,high,vgood
med,med,3,more,big,high,acc
high,vhigh,4,more,small,med,acc
low,low,5more,2,small,low,vgood
high,vhigh,4,more,small,med,acc
low,low,5more,4,big,high,vgood
high,med,4,more,med,med,acc
low,low,5more,2,small,low,vgood
med,low,3,more,big,high,vgood
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
low,low,5more,4,big,high,vgood
med,low,3,more,big,high,vgood
high,med,4,more,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,small,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,vhigh,4,more,small,med,acc
vhigh,vhigh,5more,2,small,low,unacc
high,vhigh,4,more,small,med,acc
low,low,5more,2,small,low,vgood
vhigh,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
low,low,5more,2,big,low,vgood
low,low,5more,2,small,low,vgood
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
high,med,3,more,med,high,acc
low,low,5more,4,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,more,small,med,acc
med,med,3,more,big,high,acc
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,more,small,med,acc
high,med,4,more,med,med,acc
low,low,5more,more,big,high,vgood
low,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,high,acc
low,low,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,big,low,vgood
vhigh,vhigh,5more,2,small,low,unacc
high,med,4,more,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
med,low,3,more,big,high,vgood
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,high,acc
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,med,acc
vhigh,vhigh,4,2,small,low,unacc
high,med,4,more,med,high,acc
med,med,3,more,big,high,acc
vhigh,vhigh,4,2,small,low,unacc
high,vhigh,4,2,small,low,unacc
high,vhigh,4,more,small,med,acc
high,med,4,more,med,med,acc
high,med,4,more,med,med,acc
high,med,4,more,med,high,acc
low,low,5more,more,big,high,vgood
high,vhigh,4,2,small,low,unacc
vhigh,vhigh,5more,2,small,low,unacc
low,low,5more,2,small,low,vgood
high,vhigh,4,more,small,med,acc
low,low,5more,2,big,low,vgood
high,med,4,more,med,high,acc
low,low,5more,2,small,low,unacc
high,med,4,more,med,high,acc
low,low,5more,2,small,low,unacc
