buying,maint,doors,persons,lug_boot,safety,class
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
med,low,4,more,big,high,vgood
med,low,4,more,big,high,vgood
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
vhigh,vhigh,3,2,small,low,unacc
