checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,5,no credits/all paid,radio/tv,386,no known savings,>=7,1,male single,none,1,car,23,bank,rent,3,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,7,delayed previously,radio/tv,303,no known savings,1<=X<4,1,male single,none,1,life insurance,23,bank,rent,2,high qualif/self emp/mgmt,2,yes,no,bad
0<=X<200,6,no credits/all paid,domestic appliance,490,no known savings,>=7,2,male single,none,1,life insurance,23,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,6,no credits/all paid,radio/tv,445,no known savings,<1,1,male single,none,1,car,22,bank,rent,2,high qualif/self emp/mgmt,2,yes,no,bad
no checking,4,no credits/all paid,retraining,429,no known savings,>=7,1,male single,none,1,life insurance,20,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,6,existing paid,furniture/equipment,317,>=1000,1<=X<4,1,male single,none,1,real estate,20,bank,for free,2,skilled,2,yes,no,good
0<=X<200,6,existing paid,radio/tv,268,no known savings,unemployed,1,male single,none,1,car,23,bank,rent,3,unemp/unskilled non res,2,yes,no,good
0<=X<200,6,existing paid,radio/tv,497,no known savings,>=7,2,male single,none,1,car,22,bank,rent,3,high qualif/self emp/mgmt,2,yes,no,good
0<=X<200,6,existing paid,domestic appliance,305,no known savings,1<=X<4,2,male single,none,1,real estate,21,bank,rent,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,5,existing paid,radio/tv,480,no known savings,1<=X<4,2,male single,none,1,car,22,bank,rent,2,unemp/unskilled non res,2,yes,no,good
0<=X<200,5,delayed previously,radio/tv,253,no known savings,1<=X<4,2,male single,none,1,real estate,21,bank,rent,2,unemp/unskilled non res,2,yes,no,good
0<=X<200,5,delayed previously,retraining,285,no known savings,1<=X<4,2,male single,none,1,life insurance,21,bank,rent,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,5,delayed previously,radio/tv,252,no known savings,>=7,1,male single,none,1,life insurance,23,bank,rent,2,high qualif/self emp/mgmt,2,yes,no,bad
