checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,10,critical/other existing credit,new car,879,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,19,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,critical/other existing credit,other,914,no known savings,>=7,4,male mar/wid,none,1,life insurance,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,existing paid,retraining,261,500<=X<1000,>=7,1,male mar/wid,co applicant,1,no known property,19,stores,own,1,unemp/unskilled non res,1,yes,no,good
>=200,7,critical/other existing credit,other,871,500<=X<1000,>=7,2,male mar/wid,none,1,car,20,stores,for free,1,skilled,1,yes,no,good
>=200,5,critical/other existing credit,new car,889,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,4,delayed previously,retraining,274,500<=X<1000,>=7,1,male mar/wid,co applicant,1,no known property,19,stores,own,1,unemp/unskilled non res,1,yes,no,good
>=200,13,critical/other existing credit,new car,1087,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,12,existing paid,other,313,no known savings,>=7,1,male mar/wid,co applicant,1,no known property,21,stores,own,1,unemp/unskilled non res,1,yes,no,good
>=200,9,critical/other existing credit,new car,950,no known savings,>=7,4,male mar/wid,none,1,life insurance,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,critical/other existing credit,other,699,no known savings,>=7,2,male mar/wid,none,1,real estate,19,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,critical/other existing credit,new car,561,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,20,stores,rent,1,skilled,1,yes,no,good
>=200,12,critical/other existing credit,other,723,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,21,stores,rent,1,skilled,1,yes,no,good
>=200,8,critical/other existing credit,other,922,no known savings,>=7,4,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,critical/other existing credit,retraining,861,no known savings,>=7,4,male mar/wid,none,1,life insurance,19,stores,rent,1,skilled,1,yes,no,good
>=200,5,all paid,retraining,323,500<=X<1000,>=7,1,male mar/wid,co applicant,1,no known property,20,stores,own,1,unemp/unskilled non res,1,yes,no,good
>=200,13,delayed previously,domestic appliance,440,500<=X<1000,>=7,2,male mar/wid,none,1,car,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,22,critical/other existing credit,retraining,455,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,21,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,critical/other existing credit,retraining,994,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,21,stores,for free,1,skilled,1,yes,no,good
>=200,11,critical/other existing credit,retraining,622,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,20,stores,rent,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,all paid,new car,281,no known savings,>=7,1,male mar/wid,co applicant,1,real estate,20,stores,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,9,existing paid,other,350,no known savings,>=7,1,male mar/wid,co applicant,1,life insurance,19,stores,own,1,skilled,1,yes,no,good
