checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,16,delayed previously,retraining,739,no known savings,>=7,3,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,14,no credits/all paid,retraining,1493,no known savings,>=7,2,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
0<=X<200,7,delayed previously,retraining,1239,no known savings,>=7,1,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
0<=X<200,37,no credits/all paid,retraining,,no known savings,1<=X<4,4,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,17,no credits/all paid,retraining,1064,no known savings,unemployed,3,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
0<=X<200,37,delayed previously,retraining,,no known savings,<1,4,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,35,delayed previously,retraining,,no known savings,4<=X<7,4,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,35,delayed previously,domestic appliance,,no known savings,4<=X<7,4,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,37,delayed previously,retraining,,no known savings,<1,4,male single,none,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,5,delayed previously,retraining,1409,no known savings,>=7,1,male single,none,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,36,no credits/all paid,retraining,,no known savings,4<=X<7,4,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,37,delayed previously,domestic appliance,,no known savings,1<=X<4,4,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,6,no credits/all paid,retraining,642,no known savings,>=7,2,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,10,no credits/all paid,domestic appliance,1175,no known savings,>=7,3,male single,co applicant,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
no checking,7,delayed previously,retraining,1556,no known savings,unemployed,3,male single,none,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,9,no credits/all paid,retraining,1485,no known savings,unemployed,1,male single,co applicant,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
0<=X<200,16,delayed previously,retraining,1152,no known savings,>=7,3,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
0<=X<200,35,delayed previously,domestic appliance,,no known savings,<1,4,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,36,delayed previously,domestic appliance,,no known savings,<1,4,male single,none,1,real estate,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,37,no credits/all paid,retraining,,no known savings,1<=X<4,4,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,13,delayed previously,domestic appliance,1423,no known savings,unemployed,3,male single,co applicant,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,10,no credits/all paid,domestic appliance,785,no known savings,unemployed,3,male single,co applicant,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,7,delayed previously,domestic appliance,1108,no known savings,>=7,3,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
no checking,12,no credits/all paid,domestic appliance,585,no known savings,unemployed,2,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,15,delayed previously,domestic appliance,1455,no known savings,>=7,2,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
