checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,8,delayed previously,retraining,728,no known savings,>=7,3,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,9,delayed previously,domestic appliance,683,no known savings,>=7,2,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,16,delayed previously,retraining,1636,no known savings,unemployed,3,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
no checking,35,no credits/all paid,domestic appliance,,no known savings,1<=X<4,4,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,11,delayed previously,domestic appliance,268,no known savings,>=7,3,male single,none,1,life insurance,20,bank,for free,1,unemp/unskilled non res,1,yes,no,bad
0<=X<200,35,delayed previously,domestic appliance,,no known savings,1<=X<4,4,male single,none,1,real estate,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
0<=X<200,36,delayed previously,domestic appliance,,no known savings,4<=X<7,4,male single,none,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,37,delayed previously,domestic appliance,,no known savings,4<=X<7,4,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
0<=X<200,35,no credits/all paid,retraining,,no known savings,<1,4,male single,none,1,car,20,bank,for free,1,unemp/unskilled non res,1,yes,no,good
no checking,16,no credits/all paid,retraining,946,no known savings,unemployed,1,male single,none,1,real estate,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,36,no credits/all paid,retraining,,no known savings,1<=X<4,4,male single,none,1,car,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,37,no credits/all paid,retraining,,no known savings,1<=X<4,4,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
0<=X<200,18,delayed previously,domestic appliance,279,no known savings,unemployed,3,male single,none,1,life insurance,20,bank,for free,1,high qualif/self emp/mgmt,1,yes,no,bad
