checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,5,existing paid,business,997,>=1000,unemployed,1,male single,guarantor,1,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,8,existing paid,business,978,>=1000,1<=X<4,1,male single,guarantor,2,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,existing paid,repairs,952,>=1000,unemployed,1,male div/sep,guarantor,2,car,25,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,5,existing paid,education,1074,>=1000,1<=X<4,1,male single,guarantor,2,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,all paid,other,741,>=1000,unemployed,1,male div/sep,guarantor,2,car,25,none,own,2,unskilled resident,1,yes,no,good
>=200,8,no credits/all paid,new car,1085,>=1000,unemployed,1,male single,guarantor,1,car,25,none,own,1,unskilled resident,1,yes,no,good
>=200,6,delayed previously,radio/tv,984,500<=X<1000,1<=X<4,1,male single,guarantor,2,car,25,none,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,7,delayed previously,other,561,>=1000,unemployed,1,male mar/wid,guarantor,1,car,25,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,5,existing paid,radio/tv,1002,>=1000,unemployed,1,male single,guarantor,2,car,25,none,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,7,existing paid,radio/tv,967,500<=X<1000,1<=X<4,1,male single,guarantor,2,car,25,stores,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,8,critical/other existing credit,repairs,557,>=1000,unemployed,1,male mar/wid,guarantor,1,car,25,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,delayed previously,used car,1022,500<=X<1000,1<=X<4,1,male single,guarantor,1,car,25,none,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,5,all paid,other,675,>=1000,unemployed,1,male mar/wid,guarantor,2,car,25,none,own,1,unskilled resident,1,yes,no,good
>=200,8,all paid,repairs,684,>=1000,1<=X<4,1,male div/sep,guarantor,1,car,25,none,own,1,unskilled resident,1,yes,no,good
>=200,7,delayed previously,other,466,>=1000,1<=X<4,1,male div/sep,guarantor,2,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,existing paid,used car,981,>=1000,1<=X<4,1,male single,guarantor,2,car,25,stores,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,8,no credits/all paid,education,960,>=1000,1<=X<4,1,male single,guarantor,1,car,25,none,own,2,unskilled resident,1,yes,no,good
>=200,7,critical/other existing credit,other,664,>=1000,1<=X<4,1,male mar/wid,guarantor,2,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,existing paid,education,442,>=1000,unemployed,1,male div/sep,guarantor,2,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,existing paid,used car,993,500<=X<1000,1<=X<4,1,male single,guarantor,2,car,25,stores,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,5,delayed previously,other,577,>=1000,unemployed,1,male mar/wid,guarantor,2,car,25,none,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,5,critical/other existing credit,repairs,758,>=1000,1<=X<4,1,male div/sep,guarantor,2,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,critical/other existing credit,repairs,943,>=1000,unemployed,1,male mar/wid,guarantor,1,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,critical/other existing credit,used car,983,500<=X<1000,1<=X<4,1,male single,guarantor,2,car,25,stores,own,2,unemp/unskilled non res,1,yes,no,bad
>=200,6,delayed previously,furniture/equipment,1017,>=1000,unemployed,1,male single,guarantor,1,car,25,none,own,1,high qualif/self emp/mgmt,1,yes,no,good
