checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
>=200,12,critical/other existing credit,other,1019,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,10,critical/other existing credit,new car,985,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,9,all paid,domestic appliance,772,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,12,no credits/all paid,retraining,719,500<=X<1000,>=7,2,male mar/wid,none,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,15,no credits/all paid,new car,933,500<=X<1000,>=7,2,male mar/wid,none,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,critical/other existing credit,retraining,876,500<=X<1000,>=7,2,male mar/wid,none,1,car,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,16,no credits/all paid,domestic appliance,356,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,11,critical/other existing credit,retraining,915,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,7,all paid,other,1093,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,11,critical/other existing credit,domestic appliance,1026,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,no credits/all paid,domestic appliance,1092,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,16,no credits/all paid,new car,324,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,12,no credits/all paid,other,765,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,critical/other existing credit,new car,809,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,critical/other existing credit,new car,411,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,critical/other existing credit,other,761,500<=X<1000,>=7,4,male mar/wid,none,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,15,critical/other existing credit,other,905,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,5,all paid,other,663,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
no checking,15,delayed previously,other,266,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,10,no credits/all paid,other,997,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,11,critical/other existing credit,other,720,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,13,no credits/all paid,domestic appliance,606,500<=X<1000,>=7,4,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,9,existing paid,domestic appliance,353,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,16,critical/other existing credit,retraining,666,500<=X<1000,>=7,2,male mar/wid,none,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,16,no credits/all paid,new car,1055,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,20,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,6,existing paid,retraining,536,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,16,no credits/all paid,domestic appliance,839,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,7,all paid,other,610,500<=X<1000,>=7,1,male mar/wid,co applicant,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,13,no credits/all paid,other,1052,500<=X<1000,>=7,2,male mar/wid,none,1,real estate,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,critical/other existing credit,domestic appliance,820,500<=X<1000,>=7,2,male mar/wid,none,1,car,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,critical/other existing credit,retraining,901,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
<0,14,no credits/all paid,other,697,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,21,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
>=200,14,critical/other existing credit,domestic appliance,782,500<=X<1000,>=7,2,male mar/wid,none,1,life insurance,19,stores,for free,1,high qualif/self emp/mgmt,1,yes,no,good
